2	3397	101563	3.34
3	3172	100821	3.15
4	3101	98139	3.16
5	2878	105288	2.73
6	3010	106358	2.83
7	3006	102482	2.93
8	2935	102702	2.86
9	3121	102498	3.04
10	2866	99175	2.89
11	3105	103032	3.01
12	2967	100607	2.95
13	3112	101542	3.06
14	3054	100944	3.03
15	3096	100637	3.08
16	3030	100409	3.02
17	3074	102228	3.01
18	3004	101147	2.97
19	2993	100292	2.98
20	2990	99018	3.02
21	2996	100823	2.97
22	2952	102426	2.88
23	2981	101621	2.93
24	2993	104862	2.85
25	3013	104215	2.89
26	2994	101793	2.94
27	3038	104041	2.92
28	2906	102692	2.83
29	3010	102967	2.92
30	3032	102584	2.96
31	3110	104424	2.98
32	2912	102705	2.84
33	3035	102577	2.96
34	2933	102374	2.86
35	3067	101907	3.01
36	2874	100837	2.85
37	2963	105481	2.81
38	3008	102077	2.95
39	2935	100192	2.93
40	2933	101334	2.89
41	2874	100052	2.87
42	2847	99712	2.86
43	2856	100103	2.85
44	2940	99631	2.95
45	2793	98089	2.85
46	2799	99806	2.80
47	2835	98060	2.89
48	2761	100010	2.76
49	2738	98046	2.79
50	2767	97273	2.84
51	2887	95703	3.02
52	2794	95921	2.91
53	2641	95343	2.77
54	2694	95680	2.82
55	2763	96980	2.85
56	2656	94506	2.81
57	2565	91015	2.82
58	2589	91161	2.84
59	2658	90081	2.95
60	2557	89469	2.86
61	2511	91763	2.74
62	2601	89052	2.92
63	2549	88485	2.88
64	2630	88325	2.98
65	2429	85979	2.83
66	2419	85667	2.82
67	2447	84049	2.91
68	2393	85046	2.81
69	2465	85388	2.89
70	2317	82697	2.80
71	2290	82128	2.79
72	2419	82470	2.93
73	2362	82567	2.86
74	2275	81853	2.78
75	2241	80652	2.78
76	2188	79229	2.76
77	2308	79522	2.90
78	2190	78914	2.78
79	2081	78481	2.65
80	2225	79421	2.80
81	2101	76351	2.75
82	2068	75340	2.74
83	2066	74195	2.78
84	2050	73169	2.80
85	2029	74454	2.73
86	1908	75093	2.54
87	1965	75527	2.60
88	1893	73122	2.59
89	1812	69990	2.59
90	1827	67841	2.69
91	1644	63750	2.58
92	1504	56911	2.64
93	944	32122	2.94
