2	6171	71804	8.59
3	6439	70881	9.08
4	6659	69176	9.63
5	6571	71994	9.13
6	6557	70917	9.25
7	6961	68861	10.11
8	6599	68706	9.60
9	6889	68241	10.10
10	6586	65562	10.05
11	6837	68037	10.05
12	6670	66191	10.08
13	6923	66615	10.39
14	6754	66085	10.22
15	6918	65255	10.60
16	6546	64360	10.17
17	6897	65505	10.53
18	6717	65138	10.31
19	6695	64172	10.43
20	6610	63738	10.37
21	6718	64000	10.50
22	6699	65052	10.30
23	6938	65501	10.59
24	6784	65817	10.31
25	6805	65988	10.31
26	6630	64894	10.22
27	6732	65689	10.25
28	6631	65452	10.13
29	6610	65816	10.04
30	6669	64865	10.28
31	6765	67422	10.03
32	6726	65879	10.21
33	6850	66691	10.27
34	6503	67180	9.68
35	6746	66880	10.09
36	6520	66398	9.82
37	6774	68693	9.86
38	6532	67348	9.70
39	6426	66021	9.73
40	6476	66703	9.71
41	6463	66758	9.68
42	6379	65661	9.72
43	6621	66886	9.90
44	6453	67350	9.58
45	6342	65927	9.62
46	6179	66524	9.29
47	6347	65598	9.68
48	6172	66700	9.25
49	6306	66227	9.52
50	6468	66775	9.69
51	6314	64599	9.77
52	6256	65805	9.51
53	6125	65067	9.41
54	6215	65149	9.54
55	6254	66078	9.46
56	6213	65436	9.49
57	6247	63478	9.84
58	6015	63078	9.54
59	5945	62815	9.46
60	6179	63068	9.80
61	5999	64125	9.36
62	5925	62823	9.43
63	5990	62876	9.53
64	5964	62826	9.49
65	5932	62103	9.55
66	5721	61287	9.33
67	5838	60904	9.59
68	5806	61103	9.50
69	5786	62373	9.28
70	5770	61355	9.40
71	5664	60438	9.37
72	5624	61696	9.12
73	5760	62256	9.25
74	5430	61048	8.89
75	5529	61358	9.01
76	5352	59779	8.95
77	5418	59607	9.09
78	5358	60122	8.91
79	5325	60287	8.83
80	5243	60905	8.61
81	5198	59151	8.79
82	5074	58773	8.63
83	4939	57735	8.55
84	4880	57139	8.54
85	4958	58465	8.48
86	4896	60443	8.10
87	4698	61461	7.64
88	4848	60159	8.06
89	4660	58116	8.02
90	4541	57370	7.92
91	4419	55241	8.00
92	3814	51438	7.41
93	2487	28272	8.80
