CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	12718	13952	47.69	26670
2	12262	13334	47.91	25596
3	12017	13680	46.76	25697
4	12865	14341	47.29	27206
5	13984	13755	50.41	27739
6	14281	15324	48.24	29605
7	13079	13067	50.02	26146
8	14702	14586	50.20	29288
9	15178	15365	49.69	30543
10	12714	13891	47.79	26605
11	14183	14538	49.38	28721
12	16840	15720	51.72	32560
13	19171	16699	53.45	35870
14	15979	14844	51.84	30823
15	15910	15632	50.44	31542
16	13545	14291	48.66	27836
17	15252	14984	50.44	30236
18	15394	15186	50.34	30580
19	15086	15141	49.91	30227
20	15011	14610	50.68	29621
21	14705	14033	51.17	28738
22	17460	15708	52.64	33168
23	14833	14091	51.28	28924
24	17673	15919	52.61	33592
25	17319	15382	52.96	32701
26	14122	14704	48.99	28826
27	15496	15418	50.13	30914
28	15801	15498	50.48	31299
29	15198	15368	49.72	30566
30	15399	14875	50.87	30274
31	13069	13521	49.15	26590
32	14992	14212	51.34	29204
33	13620	13562	50.11	27182
34	14040	13377	51.21	27417
35	13076	13791	48.67	26867
36	14769	13860	51.59	28629
37	15269	14999	50.45	30268
38	15687	14923	51.25	30610
39	12955	13217	49.50	26172
40	13051	13277	49.57	26328
41	14779	14846	49.89	29625
42	13631	14086	49.18	27717
43	13623	13165	50.85	26788
44	13989	13485	50.92	27474
45	13762	13789	49.95	27551
46	14700	14020	51.18	28720
47	13067	13188	49.77	26255
48	14156	13047	52.04	27203
49	15450	14674	51.29	30124
50	14658	13531	52.00	28189
51	14004	13551	50.82	27555
52	14031	12823	52.25	26854
53	15643	13559	53.57	29202
54	13492	13326	50.31	26818
55	13730	13081	51.21	26811
56	13175	13909	48.64	27084
57	14342	13712	51.12	28054
58	13063	12310	51.48	25373
59	12865	13124	49.50	25989
60	12760	13241	49.08	26001
61	12429	12958	48.96	25387
62	13627	13198	50.80	26825
63	13272	12495	51.51	25767
64	12919	12935	49.97	25854
65	12482	12806	49.36	25288
66	12528	12461	50.13	24989
67	12501	13124	48.78	25625
68	12736	12987	49.51	25723
69	13169	13109	50.11	26278
70	12883	12710	50.34	25593
71	13088	12839	50.48	25927
72	11802	12419	48.73	24221
73	12385	12524	49.72	24909
74	12355	11847	51.05	24202
75	11349	11850	48.92	23199
76	11903	11470	50.93	23373
77	12401	12203	50.40	24604
78	11652	12546	48.15	24198
79	11888	11622	50.57	23510
80	11475	11645	49.63	23120
81	11879	12568	48.59	24447
82	10905	12230	47.14	23135
83	10651	10493	50.37	21144
84	10865	11530	48.52	22395
85	10473	10668	49.54	21141
86	10257	11014	48.22	21271
87	10736	10090	51.55	20826
88	10777	4684	69.70	15461

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	1463	141438	1.02	142901
2	1261	123291	1.01	124552
3	1251	127062	0.97	128313
4	1222	123044	0.98	124266
5	1423	132871	1.06	134294
6	1468	138564	1.05	140032
7	1468	135170	1.07	136638
8	1381	127592	1.07	128973
9	1604	148335	1.07	149939
10	1372	128516	1.06	129888
11	1319	127982	1.02	129301
12	1504	138596	1.07	140100
13	1484	134471	1.09	135955
14	1577	133810	1.16	135387
15	1380	134502	1.02	135882
16	1462	127906	1.13	129368
17	1442	124288	1.15	125730
18	1379	124665	1.09	126044
19	1485	126543	1.16	128028
20	1360	124132	1.08	125492
21	1455	127324	1.13	128779
22	1461	126098	1.15	127559
23	1334	127271	1.04	128605
24	1282	127663	0.99	128945
25	1562	127102	1.21	128664
26	1467	132216	1.10	133683
27	1401	123573	1.12	124974
28	1467	133256	1.09	134723
29	1399	135392	1.02	136791
30	1424	129672	1.09	131096
31	1434	135649	1.05	137083
32	1457	128258	1.12	129715
33	1748	138435	1.25	140183
34	1570	131765	1.18	133335
35	1368	128461	1.05	129829
36	1449	126442	1.13	127891
37	1684	130135	1.28	131819
38	1444	132450	1.08	133894
39	1273	128466	0.98	129739
40	1364	123383	1.09	124747
41	1313	123746	1.05	125059
42	1597	132793	1.19	134390
43	1478	126946	1.15	128424
44	1420	123947	1.13	125367
45	2118	125498	1.66	127616
46	1464	120745	1.20	122209
47	1371	125159	1.08	126530
48	1292	121073	1.06	122365
49	1585	125511	1.25	127096
50	1458	121857	1.18	123315
51	1463	123230	1.17	124693
52	1498	124824	1.19	126322
53	1311	121446	1.07	122757
54	1507	119733	1.24	121240
55	1508	116579	1.28	118087
56	1453	120070	1.20	121523
57	1440	126973	1.12	128413
58	1397	122407	1.13	123804
59	1300	117846	1.09	119146
60	1389	118201	1.16	119590
61	1330	120763	1.09	122093
62	1469	119706	1.21	121175
63	1397	124923	1.11	126320
64	1514	114632	1.30	116146
65	1226	113244	1.07	114470
66	1329	118214	1.11	119543
67	1455	114982	1.25	116437
68	1468	114641	1.26	116109
69	1414	112194	1.24	113608
70	1474	113862	1.28	115336
71	1542	115791	1.31	117333
72	1634	109122	1.48	110756
73	1312	110669	1.17	111981
74	1435	115259	1.23	116694
75	1460	115151	1.25	116611
76	1341	111879	1.18	113220
77	1432	110575	1.28	112007
78	1319	108792	1.20	110111
79	1352	110762	1.21	112114
80	1197	112723	1.05	113920
81	1333	114256	1.15	115589
82	1554	115177	1.33	116731
83	1331	116139	1.13	117470
84	1133	105012	1.07	106145
85	1470	101611	1.43	103081
86	1418	100922	1.39	102340
87	1229	97181	1.25	98410
88	891	43124	2.02	44015

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	5930	448352	1.31	454282
2	5813	448539	1.28	454352
3	6121	448964	1.35	455085
4	5767	410657	1.38	416424
5	5756	401534	1.41	407290
6	5257	396724	1.31	401981
7	4888	387710	1.25	392598
8	5209	412660	1.25	417869
9	5439	405457	1.32	410896
10	5407	420475	1.27	425882
11	5603	408323	1.35	413926
12	5331	399742	1.32	405073
13	5552	396117	1.38	401669
14	5239	391699	1.32	396938
15	5264	402505	1.29	407769
16	5465	401561	1.34	407026
17	5429	390622	1.37	396051
18	5460	394744	1.36	400204
19	5856	406125	1.42	411981
20	5400	401482	1.33	406882
21	5520	392308	1.39	397828
22	5785	402722	1.42	408507
23	5673	396028	1.41	401701
24	5404	409971	1.30	415375
25	6041	397613	1.50	403654
26	5460	410587	1.31	416047
27	5601	415179	1.33	420780
28	5462	403062	1.34	408524
29	5384	416296	1.28	421680
30	5298	412676	1.27	417974
31	5406	400565	1.33	405971
32	5628	410566	1.35	416194
33	5554	408718	1.34	414272
34	5289	431500	1.21	436789
35	5566	421188	1.30	426754
36	5566	414724	1.32	420290
37	5841	404118	1.42	409959
38	5568	417245	1.32	422813
39	5588	424685	1.30	430273
