CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	16941	20839	44.84	37780
2	17463	19609	47.11	37072
3	17192	20494	45.62	37686
4	16586	19418	46.07	36004
5	18165	20912	46.49	39077
6	19271	22374	46.27	41645
7	17190	19613	46.71	36803
8	19987	21656	48.00	41643
9	20844	23658	46.84	44502
10	17342	20606	45.70	37948
11	19011	21204	47.27	40215
12	21022	23855	46.84	44877
13	22374	24824	47.40	47198
14	22030	22185	49.82	44215
15	19920	22016	47.50	41936
16	19105	20797	47.88	39902
17	20306	21234	48.88	41540
18	19989	22701	46.82	42690
19	20430	21820	48.36	42250
20	19941	21354	48.29	41295
21	19996	20659	49.18	40655
22	22106	23505	48.47	45611
23	21148	21576	49.50	42724
24	23919	23249	50.71	47168
25	21572	22896	48.51	44468
26	19468	21469	47.56	40937
27	19143	21701	46.87	40844
28	20700	23565	46.76	44265
29	21133	20300	51.01	41433
30	19091	22314	46.11	41405
31	18303	19787	48.05	38090
32	19496	21306	47.78	40802
33	19000	19816	48.95	38816
34	17876	19936	47.28	37812
35	17973	19300	48.22	37273
36	19214	21756	46.90	40970
37	20425	20863	49.47	41288
38	18954	20416	48.14	39370
39	17580	19151	47.86	36731
40	16996	20934	44.81	37930
41	20512	21097	49.30	41609
42	19306	20098	49.00	39404
43	17906	19230	48.22	37136
44	18035	20917	46.30	38952
45	18556	19634	48.59	38190
46	18621	20486	47.62	39107
47	18959	19210	49.67	38169
48	18926	18890	50.05	37816
49	20443	22425	47.69	42868
50	18588	19707	48.54	38295
51	18559	18970	49.45	37529
52	17960	20780	46.36	38740
53	18549	19915	48.22	38464
54	18395	18500	49.86	36895
55	18224	19265	48.61	37489
56	18667	20022	48.25	38689
57	19161	19700	49.31	38861
58	17523	18362	48.83	35885
59	17051	18436	48.05	35487
60	17189	18162	48.62	35351
61	17293	19598	46.88	36891
62	17712	18630	48.74	36342
63	17046	18863	47.47	35909
64	16304	18015	47.51	34319
65	17154	17919	48.91	35073
66	16376	18711	46.67	35087
67	16763	18025	48.19	34788
68	16606	18000	47.99	34606
69	17889	19108	48.35	36997
70	17020	18728	47.61	35748
71	17452	19116	47.72	36568
72	16406	17917	47.80	34323
73	16929	18186	48.21	35115
74	16643	18116	47.88	34759
75	15277	17304	46.89	32581
76	16042	17301	48.11	33343
77	15565	17289	47.38	32854
78	15632	17102	47.75	32734
79	15843	17124	48.06	32967
80	15337	17091	47.30	32428
81	15485	17210	47.36	32695
82	15048	16919	47.07	31967
83	14284	16164	46.91	30448
84	15001	16745	47.25	31746
85	14173	15892	47.14	30065
86	14816	15724	48.51	30540
87	15061	14454	51.03	29515
88	15058	6733	69.10	21791

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	19661	171275	10.30	190936
2	20981	157295	11.77	178276
3	22183	160583	12.14	182766
4	21489	152624	12.34	174113
5	21469	163122	11.63	184591
6	21176	167404	11.23	188580
7	21240	168640	11.19	189880
8	22039	157089	12.30	179128
9	22174	181777	10.87	203951
10	21472	159054	11.89	180526
11	21846	155461	12.32	177307
12	22250	169218	11.62	191468
13	23592	163992	12.58	187584
14	21293	164940	11.43	186233
15	21905	166033	11.66	187938
16	19740	153326	11.41	173066
17	22231	152490	12.72	174721
18	20695	155211	11.76	175906
19	20941	158105	11.70	179046
20	21768	152959	12.46	174727
21	21479	155254	12.15	176733
22	21213	154752	12.06	175965
23	23432	154439	13.17	177871
24	22088	154391	12.52	176479
25	21594	152775	12.38	174369
26	22497	161943	12.20	184440
27	22197	154343	12.57	176540
28	21651	161387	11.83	183038
29	24531	165539	12.91	190070
30	21940	159181	12.11	181121
31	20885	163598	11.32	184483
32	21048	160018	11.62	181066
33	22540	168055	11.83	190595
34	20832	160567	11.48	181399
35	21986	154138	12.48	176124
36	21640	155576	12.21	177216
37	21263	159034	11.79	180297
38	22563	163030	12.16	185593
39	22979	157933	12.70	180912
40	21386	147453	12.67	168839
41	21949	153458	12.51	175407
42	23908	159173	13.06	183081
43	22799	154741	12.84	177540
44	20883	151093	12.14	171976
45	22240	151429	12.81	173669
46	21241	149516	12.44	170757
47	21636	150247	12.59	171883
48	21368	149608	12.50	170976
49	20230	151714	11.77	171944
50	20296	149428	11.96	169724
51	20632	149632	12.12	170264
52	22271	151097	12.85	173368
53	20083	148344	11.92	168427
54	19812	148457	11.77	168269
55	20462	143999	12.44	164461
56	21895	149708	12.76	171603
57	21545	154843	12.21	176388
58	21401	146620	12.74	168021
59	21258	140563	13.14	161821
60	21567	144831	12.96	166398
61	21470	149110	12.59	170580
62	22101	144700	13.25	166801
63	22636	149981	13.11	172617
64	21032	141830	12.91	162862
65	20641	137130	13.08	157771
66	22771	141728	13.84	164499
67	21582	140535	13.31	162117
68	21206	142214	12.98	163420
69	20198	137397	12.82	157595
70	19532	135648	12.59	155180
71	20851	143021	12.72	163872
72	19942	137055	12.70	156997
73	19512	137177	12.45	156689
74	19789	141298	12.28	161087
75	18574	142160	11.56	160734
76	20167	136346	12.89	156513
77	19022	135956	12.27	154978
78	20387	135964	13.04	156351
79	20337	136905	12.93	157242
80	18763	138656	11.92	157419
81	20386	142069	12.55	162455
82	18833	140477	11.82	159310
83	19068	138452	12.11	157520
84	18959	128329	12.87	147288
85	18316	124952	12.78	143268
86	17603	123847	12.44	141450
87	16451	116958	12.33	133409
88	11074	52894	17.31	63968

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	74406	541097	12.09	615503
2	75605	544186	12.20	619791
3	80483	534457	13.09	614940
4	76616	496903	13.36	573519
5	76483	483740	13.65	560223
6	76268	482452	13.65	558720
7	74473	471407	13.64	545880
8	76634	491447	13.49	568081
9	78256	485745	13.88	564001
10	81665	502049	13.99	583714
11	79577	486888	14.05	566465
12	77492	478724	13.93	556216
13	76172	476917	13.77	553089
14	78982	479631	14.14	558613
15	80930	494770	14.06	575700
16	80880	491185	14.14	572065
17	76918	478967	13.84	555885
