CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	54590	60890	47.27	115480
2	47702	61078	43.85	108780
3	47836	56551	45.83	104387
4	52049	58469	47.10	110518
5	58207	62349	48.28	120556
6	61526	68754	47.23	130280
7	52374	60480	46.41	112854
8	58778	60210	49.40	118988
9	66435	68481	49.24	134916
10	53791	62697	46.18	116488
11	56462	61140	48.01	117602
12	66641	66353	50.11	132994
13	71175	70398	50.27	141573
14	64878	65953	49.59	130831
15	65676	67114	49.46	132790
16	59729	59662	50.03	119391
17	63835	64139	49.88	127974
18	58896	64460	47.74	123356
19	60364	65184	48.08	125548
20	61459	62640	49.52	124099
21	56844	61324	48.10	118168
22	67633	66101	50.57	133734
23	63354	62570	50.31	125924
24	68213	67929	50.10	136142
25	70567	66830	51.36	137397
26	58113	62006	48.38	120119
27	60292	62114	49.26	122406
28	63103	63701	49.76	126804
29	64344	61580	51.10	125924
30	58776	63710	47.99	122486
31	55328	60029	47.96	115357
32	63229	63219	50.00	126448
33	57040	60647	48.47	117687
34	56323	58520	49.04	114843
35	55396	58565	48.61	113961
36	60363	64489	48.35	124852
37	62396	59708	51.10	122104
38	63154	64497	49.47	127651
39	57083	58561	49.36	115644
40	55415	58989	48.44	114404
41	59279	64689	47.82	123968
42	55187	59197	48.25	114384
43	56451	56075	50.17	112526
44	56648	58380	49.25	115028
45	56018	57256	49.45	113274
46	56444	56400	50.02	112844
47	54117	58026	48.26	112143
48	57111	61190	48.28	118301
49	66798	62948	51.48	129746
50	55306	57426	49.06	112732
51	55492	56510	49.55	112002
52	55841	55496	50.15	111337
53	58463	60414	49.18	118877
54	56459	57514	49.54	113973
55	54860	57737	48.72	112597
56	52278	57206	47.75	109484
57	55835	58132	48.99	113967
58	47604	54971	46.41	102575
59	48626	54853	46.99	103479
60	50777	53490	48.70	104267
61	49306	51384	48.97	100690
62	51426	53802	48.87	105228
63	50442	54436	48.10	104878
64	49103	51846	48.64	100949
65	48929	52302	48.33	101231
66	49536	52615	48.49	102151
67	49882	53835	48.09	103717
68	49832	52143	48.87	101975
69	55422	54000	50.65	109422
70	51081	54908	48.19	105989
71	53013	53187	49.92	106200
72	50626	52584	49.05	103210
