CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	45484	56962	44.40	102446
2	42591	52988	44.56	95579
3	47352	52167	47.58	99519
4	49917	56166	47.05	106083
5	53148	57396	48.08	110544
6	57349	61623	48.20	118972
7	50958	51614	49.68	102572
8	57079	60107	48.71	117186
9	55182	60388	47.75	115570
10	48186	52919	47.66	101105
11	50686	55698	47.64	106384
12	57080	60276	48.64	117356
13	69313	65374	51.46	134687
14	58153	57600	50.24	115753
15	62226	59457	51.14	121683
16	52000	56451	47.95	108451
17	54043	57612	48.40	111655
18	54793	57517	48.79	112310
19	55070	57709	48.83	112779
20	53744	56133	48.91	109877
21	53379	55464	49.04	108843
22	59773	61037	49.48	120810
23	55535	53783	50.80	109318
24	57920	61438	48.53	119358
25	62235	61664	50.23	123899
26	52532	56816	48.04	109348
27	52467	56947	47.95	109414
28	54638	57723	48.63	112361
29	56107	57009	49.60	113116
30	52047	54879	48.68	106926
31	50367	53766	48.37	104133
32	54839	59055	48.15	113894
33	52388	53187	49.62	105575
34	47720	54449	46.71	102169
35	49770	52498	48.67	102268
36	54241	56189	49.12	110430
37	57462	58115	49.72	115577
38	54980	56759	49.20	111739
39	47982	52641	47.68	100623
40	46003	53788	46.10	99791
41	59058	55734	51.45	114792
42	50391	49023	50.69	99414
43	51017	51086	49.97	102103
44	50874	50293	50.29	101167
45	53281	53541	49.88	106822
46	49965	51952	49.03	101917
47	45885	49608	48.05	95493
48	48829	50453	49.18	99282
49	54835	57482	48.82	112317
50	47293	49287	48.97	96580
51	51439	49543	50.94	100982
52	48245	50724	48.75	98969
53	52250	50335	50.93	102585
54	48968	48442	50.27	97410
55	48798	50040	49.37	98838
56	46351	50660	47.78	97011
57	51908	49535	51.17	101443
58	44540	47401	48.44	91941
59	42426	46945	47.47	89371
60	43316	44961	49.07	88277
61	41814	47191	46.98	89005
62	42232	46193	47.76	88425
63	41983	44037	48.81	86020
64	41806	45189	48.06	86995
65	43458	46851	48.12	90309
66	42201	46194	47.74	88395
67	41373	45303	47.73	86676
68	41901	45179	48.12	87080
69	46135	47816	49.11	93951
70	41749	44921	48.17	86670
71	44939	44622	50.18	89561
72	40336	43039	48.38	83375
73	39309	44078	47.14	83387
74	40973	42763	48.93	83736
75	40357	42341	48.80	82698
76	40082	42735	48.40	82817
77	40280	44819	47.33	85099
78	40732	41518	49.52	82250
79	38126	40927	48.23	79053
80	36611	40625	47.40	77236
81	39481	42746	48.01	82227
82	34649	39434	46.77	74083
83	33520	38204	46.73	71724
84	34428	38146	47.44	72574
85	32732	36799	47.08	69531
86	32261	37389	46.32	69650
87	34499	33686	50.60	68185
88	29974	15306	66.20	45280

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	9255	529059	1.72	538314
2	9249	472491	1.92	481740
3	8984	490526	1.80	499510
4	8678	479564	1.78	488242
5	10180	514672	1.94	524852
6	9722	526565	1.81	536287
7	9786	529027	1.82	538813
8	9816	484843	1.98	494659
9	9413	547498	1.69	556911
10	9674	483095	1.96	492769
11	10193	487078	2.05	497271
12	11165	547243	2.00	558408
13	10264	522832	1.93	533096
14	10049	496192	1.99	506241
15	10192	500541	2.00	510733
16	9413	484869	1.90	494282
17	9821	466293	2.06	476114
18	9408	474749	1.94	484157
19	9447	481345	1.92	490792
20	10800	478260	2.21	489060
21	9829	496541	1.94	506370
22	9380	472867	1.95	482247
23	10247	471275	2.13	481522
24	9426	473884	1.95	483310
25	9874	480626	2.01	490500
26	9064	495350	1.80	504414
27	9777	469072	2.04	478849
28	10412	502540	2.03	512952
29	10723	505281	2.08	516004
30	10289	484943	2.08	495232
31	9843	516533	1.87	526376
32	9977	479420	2.04	489397
33	9445	505616	1.83	515061
34	10960	483989	2.21	494949
35	9764	469075	2.04	478839
36	9935	463010	2.10	472945
37	9310	497213	1.84	506523
38	9933	483600	2.01	493533
39	10055	478085	2.06	488140
40	8373	459189	1.79	467562
41	8784	469395	1.84	478179
42	9354	485962	1.89	495316
43	9250	465978	1.95	475228
44	9988	457658	2.14	467646
45	9474	457023	2.03	466497
46	9217	437497	2.06	446714
47	8785	450551	1.91	459336
48	8834	441526	1.96	450360
49	9050	460219	1.93	469269
50	9404	459242	2.01	468646
51	9445	443848	2.08	453293
52	9303	453604	2.01	462907
53	8315	440320	1.85	448635
54	8762	433407	1.98	442169
55	9108	419321	2.13	428429
56	9680	432157	2.19	441837
57	9080	452228	1.97	461308
58	8380	424232	1.94	432612
59	9747	419595	2.27	429342
60	9003	414950	2.12	423953
61	9173	437091	2.06	446264
62	9285	423041	2.15	432326
63	9095	440496	2.02	449591
64	7833	406143	1.89	413976
65	8038	401568	1.96	409606
66	8247	414301	1.95	422548
67	8905	397543	2.19	406448
68	8311	405568	2.01	413879
69	8375	394988	2.08	403363
70	8933	395864	2.21	404797
71	8330	406938	2.01	415268
72	7908	384048	2.02	391956
73	7546	378480	1.95	386026
74	7875	390574	1.98	398449
75	8300	396978	2.05	405278
76	7844	388103	1.98	395947
77	8003	372069	2.11	380072
78	7530	366092	2.02	373622
79	7454	372190	1.96	379644
80	8075	387903	2.04	395978
81	8584	387223	2.17	395807
82	8084	376291	2.10	384375
83	7816	370266	2.07	378082
84	7456	347516	2.10	354972
85	7272	342157	2.08	349429
86	6392	325822	1.92	332214
87	6093	299560	1.99	305653
88	4547	131236	3.35	135783

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	41342	1748167	2.31	1789509
2	40794	1750943	2.28	1791737
3	42100	1797612	2.29	1839712
4	39566	1658484	2.33	1698050
5	38299	1637034	2.29	1675333
6	38601	1604651	2.35	1643252
7	38011	1553207	2.39	1591218
8	40164	1654750	2.37	1694914
9	37859	1632676	2.27	1670535
10	40205	1684362	2.33	1724567
11	40112	1640820	2.39	1680932
12	37938	1597266	2.32	1635204
13	39192	1595248	2.40	1634440
14	39299	1566298	2.45	1605597
15	41375	1603710	2.52	1645085
16	39182	1594201	2.40	1633383
17	38932	1586224	2.40	1625156
18	38570	1597293	2.36	1635863
19	39965	1646602	2.37	1686567
20	38708	1602176	2.36	1640884
21	41232	1547147	2.60	1588379
22	39518	1595210	2.42	1634728
23	38309	1584833	2.36	1623142
24	40246	1612531	2.44	1652777
25	39275	1581765	2.42	1621040
26	37405	1605489	2.28	1642894
27	37483	1621740	2.26	1659223
28	39257	1599067	2.40	1638324
29	37299	1639768	2.22	1677067
30	38441	1622039	2.32	1660480
31	37615	1586682	2.32	1624297
32	37626	1615909	2.28	1653535
33	37011	1592779	2.27	1629790
34	39114	1681157	2.27	1720271
35	39789	1649425	2.36	1689214
