CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	18857	34216	35.53	53073
2	18908	33772	35.89	52680
3	18917	32199	37.01	51116
4	21322	34464	38.22	55786
5	22419	35586	38.65	58005
6	22833	37497	37.85	60330
7	22030	33141	39.93	55171
8	23064	36592	38.66	59656
9	23454	37454	38.51	60908
10	21398	34597	38.21	55995
11	20558	36512	36.02	57070
12	26255	38612	40.48	64867
13	27445	42191	39.41	69636
14	24307	37690	39.21	61997
15	24983	38788	39.18	63771
16	21658	35132	38.14	56790
17	22407	36133	38.28	58540
18	22153	36670	37.66	58823
19	22723	37291	37.86	60014
20	22956	35894	39.01	58850
21	21890	36395	37.56	58285
22	26241	39397	39.98	65638
23	22850	36667	38.39	59517
24	27120	39179	40.91	66299
25	24961	38754	39.18	63715
26	22193	35421	38.52	57614
27	21636	35563	37.83	57199
28	23633	37465	38.68	61098
29	23129	35806	39.24	58935
30	22549	35852	38.61	58401
31	21126	34184	38.20	55310
32	21946	35362	38.29	57308
33	21086	34921	37.65	56007
34	21541	35356	37.86	56897
35	21269	34273	38.29	55542
36	22147	36534	37.74	58681
37	23452	36431	39.16	59883
38	23136	36323	38.91	59459
39	20647	33673	38.01	54320
40	20572	34613	37.28	55185
41	24195	35756	40.36	59951
42	21817	34455	38.77	56272
43	21115	34160	38.20	55275
44	21649	35173	38.10	56822
45	22525	35807	38.62	58332
46	22470	34869	39.19	57339
47	20318	33230	37.94	53548
48	22210	34321	39.29	56531
49	22720	36280	38.51	59000
50	20728	34302	37.67	55030
51	22052	33741	39.52	55793
52	21635	33677	39.11	55312
53	22945	34803	39.73	57748
54	22036	33935	39.37	55971
55	20494	32752	38.49	53246
56	20984	34217	38.01	55201
57	22002	34353	39.04	56355
58	19446	32156	37.68	51602
59	18674	31455	37.25	50129
60	19666	33062	37.30	52728
61	19543	32572	37.50	52115
62	20340	32951	38.17	53291
63	18789	31426	37.42	50215
64	19210	32509	37.14	51719
65	20093	32051	38.53	52144
66	19281	32468	37.26	51749
67	18868	32542	36.70	51410
68	19139	31916	37.49	51055
69	20699	33285	38.34	53984
70	19252	32043	37.53	51295
71	19030	31961	37.32	50991
72	18199	30912	37.06	49111
73	18783	30608	38.03	49391
74	18271	30480	37.48	48751
75	17762	30607	36.72	48369
76	18539	30645	37.69	49184
77	19702	31084	38.79	50786
78	18291	31175	36.98	49466
79	17517	30262	36.66	47779
80	17580	28749	37.95	46329
81	17481	29560	37.16	47041
82	17364	28927	37.51	46291
83	16443	27356	37.54	43799
84	15697	28251	35.72	43948
85	15439	27498	35.96	42937
86	15239	27579	35.59	42818
87	15701	26347	37.34	42048
88	7836	10277	43.26	18113

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	18207	236136	7.16	254343
2	17810	210309	7.81	228119
3	19323	220130	8.07	239453
4	18492	210866	8.06	229358
5	19269	228115	7.79	247384
6	19239	239741	7.43	258980
7	20077	238810	7.76	258887
8	19697	217412	8.31	237109
9	21939	247972	8.13	269911
10	20135	219036	8.42	239171
11	21200	218606	8.84	239806
12	21515	241745	8.17	263260
13	21339	230164	8.48	251503
14	21113	226496	8.53	247609
15	21157	228821	8.46	249978
16	19211	216210	8.16	235421
17	20629	212510	8.85	233139
18	19830	214781	8.45	234611
19	20232	219121	8.45	239353
20	20609	213944	8.79	234553
21	20257	219676	8.44	239933
22	20820	214564	8.85	235384
23	20992	217793	8.79	238785
24	18719	218183	7.90	236902
25	20512	219626	8.54	240138
26	19451	226418	7.91	245869
27	20413	216744	8.61	237157
28	21488	226986	8.65	248474
29	21834	236557	8.45	258391
30	21238	223633	8.67	244871
31	21139	230338	8.41	251477
32	20018	219636	8.35	239654
33	21084	234548	8.25	255632
34	19452	222597	8.04	242049
35	19558	214560	8.35	234118
36	20143	218813	8.43	238956
37	20561	227175	8.30	247736
38	20392	227156	8.24	247548
39	21381	222598	8.76	243979
40	19541	210235	8.50	229776
41	20045	214718	8.54	234763
42	20540	224608	8.38	245148
43	21178	214849	8.97	236027
44	19134	213757	8.22	232891
45	19737	215335	8.40	235072
46	19809	207925	8.70	227734
47	20029	212827	8.60	232856
48	19336	207161	8.54	226497
49	19300	214441	8.26	233741
50	18984	212826	8.19	231810
51	19828	209034	8.66	228862
52	19619	217904	8.26	237523
53	19387	210167	8.45	229554
54	19368	207765	8.53	227133
55	19093	203432	8.58	222525
56	18584	208313	8.19	226897
57	19829	215807	8.42	235636
58	19418	209698	8.48	229116
59	19511	205831	8.66	225342
60	19310	202816	8.69	222126
61	18996	212033	8.22	231029
62	19181	207208	8.47	226389
63	20237	214431	8.62	234668
64	18004	198967	8.30	216971
65	18839	196637	8.74	215476
66	19763	202239	8.90	222002
67	18987	201445	8.61	220432
68	18914	199669	8.65	218583
69	17915	196806	8.34	214721
70	18438	196195	8.59	214633
71	19024	201236	8.64	220260
72	17744	192850	8.43	210594
73	18021	193311	8.53	211332
74	17880	200634	8.18	218514
75	17334	198823	8.02	216157
76	18580	195412	8.68	213992
77	17178	190844	8.26	208022
78	17456	191548	8.35	209004
79	16816	192212	8.04	209028
80	16720	197143	7.82	213863
81	17538	199563	8.08	217101
82	16706	196337	7.84	213043
83	16601	194987	7.85	211588
84	16809	181677	8.47	198486
85	15636	178275	8.06	193911
86	15341	175363	8.04	190704
87	13536	164310	7.61	177846
88	7013	72806	8.79	79819

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	68875	718995	8.74	787870
2	68181	728838	8.55	797019
3	72032	724216	9.05	796248
4	68277	673542	9.20	741819
5	70590	660961	9.65	731551
6	68980	658288	9.48	727268
7	68105	646424	9.53	714529
8	71252	683762	9.44	755014
9	70964	667822	9.61	738786
10	73230	692406	9.56	765636
11	71429	667776	9.66	739205
12	70503	653666	9.74	724169
13	70685	648264	9.83	718949
14	69280	637804	9.80	707084
15	70785	660167	9.68	730952
16	74982	656000	10.26	730982
17	70780	640613	9.95	711393
18	69703	648229	9.71	717932
19	71054	674323	9.53	745377
20	70348	649344	9.77	719692
21	70086	635761	9.93	705847
22	71903	656007	9.88	727910
23	70555	643406	9.88	713961
24	71045	657320	9.75	728365
25	71567	646983	9.96	718550
26	69605	668268	9.43	737873
27	68910	663534	9.41	732444
28	69118	653606	9.56	722724
29	71749	672406	9.64	744155
30	72337	664446	9.82	736783
31	70021	653014	9.68	723035
32	68158	665978	9.28	734136
