CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	17184	31558	35.26	48742
2	16958	30833	35.48	47791
3	16784	29447	36.30	46231
4	17587	30883	36.28	48470
5	18201	31051	36.95	49252
6	19318	33663	36.46	52981
7	17987	30540	37.07	48527
8	18749	32935	36.28	51684
9	21165	33345	38.83	54510
10	17579	31882	35.54	49461
11	19263	32511	37.21	51774
12	22642	35354	39.04	57996
13	22087	35661	38.25	57748
14	22195	35220	38.66	57415
15	21688	33835	39.06	55523
16	19727	32814	37.55	52541
17	20074	33531	37.45	53605
18	20006	34650	36.60	54656
19	20130	34477	36.86	54607
20	19730	34077	36.67	53807
21	19499	32444	37.54	51943
22	23531	36215	39.39	59746
23	19455	31836	37.93	51291
24	25041	36914	40.42	61955
25	22553	36225	38.37	58778
26	19844	32534	37.89	52378
27	19528	31464	38.30	50992
28	21385	34841	38.03	56226
29	20663	31711	39.45	52374
30	19992	32859	37.83	52851
31	18295	30844	37.23	49139
32	19622	33461	36.96	53083
33	17702	30869	36.45	48571
34	19358	30967	38.47	50325
35	18229	31247	36.84	49476
36	20903	33077	38.72	53980
37	20947	32305	39.34	53252
38	20251	34238	37.17	54489
39	17434	29592	37.07	47026
40	18300	30141	37.78	48441
41	19909	31825	38.48	51734
42	19268	31543	37.92	50811
43	17700	30009	37.10	47709
44	19167	31909	37.53	51076
45	19179	30454	38.64	49633
46	19356	32248	37.51	51604
47	17182	29748	36.61	46930
48	19766	31113	38.85	50879
49	20627	33145	38.36	53772
50	18703	29462	38.83	48165
51	18791	30803	37.89	49594
52	19322	31740	37.84	51062
53	20173	30300	39.97	50473
54	19577	30265	39.28	49842
55	18381	30622	37.51	49003
56	18830	31450	37.45	50280
57	19314	30658	38.65	49972
58	17015	29422	36.64	46437
59	16451	28748	36.40	45199
60	17694	30263	36.90	47957
61	17045	28776	37.20	45821
62	17560	29296	37.48	46856
63	16319	28791	36.18	45110
64	17108	28153	37.80	45261
65	16605	27867	37.34	44472
66	17495	29142	37.51	46637
67	16330	27910	36.91	44240
68	16972	28358	37.44	45330
69	17455	29210	37.40	46665
70	17674	28469	38.30	46143
71	16971	29827	36.26	46798
72	16096	27040	37.31	43136
73	16417	27959	37.00	44376
74	16405	27884	37.04	44289
75	15596	27320	36.34	42916
76	15739	27199	36.66	42938
77	15656	26400	37.23	42056
78	15912	27002	37.08	42914
79	15524	26997	36.51	42521
80	14819	26459	35.90	41278
81	15067	26312	36.41	41379
82	14594	26231	35.75	40825
83	14389	26085	35.55	40474
84	14461	25982	35.76	40443
85	13654	25096	35.24	38750
86	14267	24284	37.01	38551
87	14287	25053	36.32	39340
88	10530	8253	56.06	18783

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	16619	213849	7.21	230468
2	15630	193535	7.47	209165
3	16139	199021	7.50	215160
4	15949	188665	7.79	204614
5	17132	203552	7.76	220684
6	17169	214658	7.41	231827
7	17523	210161	7.70	227684
8	16675	193049	7.95	209724
9	18406	230214	7.40	248620
10	16635	199455	7.70	216090
11	17940	199647	8.24	217587
12	18052	208692	7.96	226744
13	18304	201639	8.32	219943
14	17934	204243	8.07	222177
15	17916	207171	7.96	225087
16	16977	192833	8.09	209810
17	17318	192308	8.26	209626
18	17323	191756	8.29	209079
19	16789	194194	7.96	210983
20	16261	188601	7.94	204862
21	16780	192999	8.00	209779
22	17302	189912	8.35	207214
23	17896	197840	8.30	215736
24	16827	197295	7.86	214122
25	17302	195470	8.13	212772
