CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	16439	33061	33.21	49500
2	15983	33091	32.57	49074
3	17062	32167	34.66	49229
4	17362	34929	33.20	52291
5	18214	34150	34.78	52364
6	19314	37044	34.27	56358
7	18236	32818	35.72	51054
8	19188	36905	34.21	56093
9	19211	37011	34.17	56222
10	16715	34519	32.62	51234
11	17526	33845	34.12	51371
12	20329	37678	35.05	58007
13	23786	40030	37.27	63816
14	19539	36580	34.82	56119
15	20840	38243	35.27	59083
16	18599	34665	34.92	53264
17	18456	34495	34.85	52951
18	18990	36940	33.95	55930
19	18756	35209	34.76	53965
20	19288	36745	34.42	56033
21	19216	35360	35.21	54576
22	21337	38613	35.59	59950
23	18899	35140	34.97	54039
24	22055	38779	36.25	60834
25	21188	37273	36.24	58461
26	19293	35652	35.11	54945
27	18369	34465	34.77	52834
28	19910	36937	35.02	56847
29	20188	35879	36.01	56067
30	18550	35131	34.56	53681
31	17032	33770	33.53	50802
32	18130	36201	33.37	54331
33	17901	33776	34.64	51677
34	17396	34843	33.30	52239
35	17298	33593	33.99	50891
36	18534	35770	34.13	54304
37	20046	35261	36.24	55307
38	17980	35761	33.46	53741
39	17239	32905	34.38	50144
40	17216	32978	34.30	50194
41	20245	35084	36.59	55329
42	18250	34099	34.86	52349
43	17865	33609	34.71	51474
44	17808	34130	34.29	51938
45	19280	34612	35.78	53892
46	18334	35076	34.33	53410
47	17856	31734	36.01	49590
48	18675	34514	35.11	53189
49	18579	35953	34.07	54532
50	17298	32984	34.40	50282
51	18501	32229	36.47	50730
52	17883	32513	35.48	50396
53	20223	35207	36.48	55430
54	17480	31996	35.33	49476
55	17927	33465	34.88	51392
56	17037	33790	33.52	50827
57	18940	33473	36.14	52413
58	16466	31547	34.29	48013
59	16843	31920	34.54	48763
60	16473	32759	33.46	49232
61	16635	31626	34.47	48261
62	16144	31427	33.94	47571
63	15533	31059	33.34	46592
64	16450	31688	34.17	48138
65	15845	31268	33.63	47113
66	16653	31262	34.76	47915
67	15737	30504	34.03	46241
68	15175	30912	32.93	46087
69	16866	30981	35.25	47847
70	16700	30659	35.26	47359
71	15868	31841	33.26	47709
72	14641	30000	32.80	44641
73	15138	30113	33.45	45251
74	15847	29659	34.82	45506
75	14613	29432	33.18	44045
76	15671	29418	34.76	45089
77	15912	29101	35.35	45013
78	15495	29789	34.22	45284
79	15065	29712	33.64	44777
80	14456	28926	33.32	43382
81	14678	28571	33.94	43249
82	14786	28828	33.90	43614
83	13532	27221	33.20	40753
84	13847	27406	33.57	41253
85	12890	26676	32.58	39566
86	13005	27231	32.32	40236
87	13037	25826	33.55	38863
88	6591	10329	38.95	16920

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	20405	229222	8.17	249627
2	19380	204416	8.66	223796
3	21205	211895	9.10	233100
4	20293	203190	9.08	223483
5	20842	220997	8.62	241839
6	21349	227681	8.57	249030
7	21592	227053	8.68	248645
8	22553	209752	9.71	232305
9	23009	236429	8.87	259438
10	21007	210598	9.07	231605
11	22212	210231	9.56	232443
12	22948	226576	9.20	249524
13	23029	220799	9.44	243828
14	23758	215028	9.95	238786
15	22875	218584	9.47	241459
16	21627	208408	9.40	230035
17	22913	202951	10.14	225864
18	22443	207323	9.77	229766
19	21425	210298	9.25	231723
20	21464	204010	9.52	225474
21	20785	212599	8.91	233384
22	22367	209648	9.64	232015
23	23194	207987	10.03	231181
24	21449	208628	9.32	230077
25	22232	209974	9.57	232206
26	22155	215620	9.32	237775
27	22380	210172	9.62	232552
28	22525	218624	9.34	241149
29	23627	224180	9.53	247807
30	22634	212243	9.64	234877
31	21853	222640	8.94	244493
32	21825	210536	9.39	232361
33	23208	221849	9.47	245057
34	21767	214179	9.23	235946
35	21833	206009	9.58	227842
36	21595	207194	9.44	228789
37	21861	219710	9.05	241571
38	22129	215066	9.33	237195
39	23014	212553	9.77	235567
40	21638	201014	9.72	222652
41	21998	204666	9.71	226664
42	22104	215378	9.31	237482
43	22339	206900	9.74	229239
44	21674	204408	9.59	226082
45	21628	203760	9.60	225388
46	21384	200604	9.63	221988
47	20853	204818	9.24	225671
48	21097	200557	9.52	221654
49	20767	207564	9.10	228331
50	21359	204511	9.46	225870
51	21046	199983	9.52	221029
52	21982	209311	9.50	231293
53	20709	199210	9.42	219919
54	20909	201748	9.39	222657
55	20147	194594	9.38	214741
56	20926	200830	9.44	221756
57	21016	206664	9.23	227680
58	20939	200874	9.44	221813
59	20801	195789	9.60	216590
60	19750	197980	9.07	217730
61	20950	202581	9.37	223531
62	20590	197465	9.44	218055
63	21940	204715	9.68	226655
64	20795	189686	9.88	210481
65	19555	187000	9.47	206555
66	20046	192500	9.43	212546
67	19495	190532	9.28	210027
68	20196	192710	9.49	212906
69	18899	188829	9.10	207728
70	19222	187814	9.28	207036
71	20900	193764	9.74	214664
72	19421	184969	9.50	204390
73	18911	183115	9.36	202026
74	18288	191625	8.71	209913
75	18517	189701	8.89	208218
76	19063	187433	9.23	206496
77	17685	186470	8.66	204155
78	17951	185087	8.84	203038
79	18743	184754	9.21	203497
80	17858	188295	8.66	206153
81	18429	190072	8.84	208501
82	18064	185611	8.87	203675
83	17583	186272	8.63	203855
84	17812	175322	9.22	193134
85	16764	172171	8.87	188935
86	16270	168694	8.80	184964
87	14200	162345	8.04	176545
88	7756	69345	10.06	77101

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	74343	698850	9.62	773193
2	73647	709710	9.40	783357
3	76826	702807	9.85	779633
4	74034	660511	10.08	734545
5	73683	645817	10.24	719500
6	75883	641105	10.58	716988
7	74660	628203	10.62	702863
8	76356	662422	10.34	738778
9	76366	649725	10.52	726091
10	77378	667436	10.39	744814
11	76392	648952	10.53	725344
12	74696	643839	10.40	718535
13	73623	638029	10.35	711652
14	73948	625513	10.57	699461
15	76052	642177	10.59	718229
16	78213	636643	10.94	714856
17	75680	623095	10.83	698775
18	74991	633506	10.58	708497
19	77865	657855	10.58	735720
20	74974	634805	10.56	709779
21	75147	622495	10.77	697642
22	77231	634909	10.84	712140
23	76164	627847	10.82	704011
24	77704	645495	10.74	723199
25	77267	632674	10.88	709941
26	76577	650583	10.53	727160
27	75294	644711	10.46	720005
28	73658	635693	10.38	709351
29	77956	655309	10.63	733265
30	79163	650081	10.86	729244
31	75080	637579	10.54	712659
32	75277	645982	10.44	721259
33	74707	644837	10.38	719544
34	76152	671720	10.18	747872
35	75464	666600	10.17	742064
36	73757	654078	10.13	727835
37	72665	636782	10.24	709447
38	72906	647297	10.12	720203
