CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	14836	18524	44.47	33360
2	15067	18613	44.74	33680
3	15447	18693	45.25	34140
4	15947	19605	44.86	35552
5	16331	19539	45.53	35870
6	17346	19624	46.92	36970
7	15835	18550	46.05	34385
8	17854	20338	46.75	38192
9	18304	21006	46.56	39310
10	14797	19802	42.77	34599
11	17392	19216	47.51	36608
12	19303	21514	47.29	40817
13	20687	21514	49.02	42201
14	19984	19910	50.09	39894
15	18397	20427	47.39	38824
16	17260	18228	48.64	35488
17	17252	18657	48.04	35909
18	17379	19733	46.83	37112
19	16773	19637	46.07	36410
20	17727	18485	48.95	36212
21	17567	19241	47.73	36808
22	19981	20403	49.48	40384
23	17897	18790	48.78	36687
24	20522	19546	51.22	40068
25	19354	19197	50.20	38551
26	17525	19376	47.49	36901
27	17686	19113	48.06	36799
28	18310	19425	48.52	37735
29	18593	19873	48.34	38466
30	16668	18287	47.68	34955
31	16725	17819	48.42	34544
32	18154	19403	48.34	37557
33	17519	18595	48.51	36114
34	17033	17972	48.66	35005
35	15940	17909	47.09	33849
36	17932	19382	48.06	37314
37	17795	19931	47.17	37726
38	18347	19280	48.76	37627
39	17004	18216	48.28	35220
40	16273	18908	46.26	35181
41	19010	18889	50.16	37899
42	16669	17363	48.98	34032
43	15851	18227	46.51	34078
44	17239	18283	48.53	35522
45	16592	17287	48.97	33879
46	16902	18848	47.28	35750
47	15460	16394	48.53	31854
48	17612	18563	48.69	36175
49	17368	19633	46.94	37001
50	16380	17888	47.80	34268
51	16286	16496	49.68	32782
52	17617	17057	50.81	34674
53	17009	17443	49.37	34452
54	16488	17899	47.95	34387
55	17431	16890	50.79	34321
56	15571	17596	46.95	33167
57	17045	17372	49.52	34417
58	15127	15843	48.84	30970
59	14397	15592	48.01	29989
60	15491	17146	47.46	32637
61	15243	16341	48.26	31584
62	14633	15878	47.96	30511
63	14004	15652	47.22	29656
64	14682	15744	48.25	30426
65	14347	16782	46.09	31129
66	14536	16100	47.45	30636
67	13668	15684	46.57	29352
68	14689	15753	48.25	30442
69	15606	15833	49.64	31439
70	16208	16349	49.78	32557
71	14225	15819	47.35	30044
72	13434	15194	46.93	28628
73	13829	15760	46.74	29589
74	14046	15347	47.79	29393
75	13238	15322	46.35	28560
76	13579	15237	47.12	28816
77	14126	16162	46.64	30288
78	13549	14551	48.22	28100
79	13830	14690	48.49	28520
80	13726	14635	48.40	28361
81	12900	15270	45.79	28170
82	12773	13689	48.27	26462
83	12126	13259	47.77	25385
84	12013	14491	45.33	26504
85	11735	12088	49.26	23823
86	12659	12701	49.92	25360
87	11668	11733	49.86	23401
88	11696	4900	70.47	16596

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	17850	159215	10.08	177065
2	17072	141720	10.75	158792
3	19720	144829	11.98	164549
4	18754	143219	11.58	161973
5	18990	149562	11.27	168552
6	19460	154479	11.19	173939
7	19538	152411	11.36	171949
8	18738	146925	11.31	165663
9	21734	160403	11.93	182137
10	18376	146512	11.14	164888
11	20588	144731	12.45	165319
12	20180	155307	11.50	175487
13	20272	148530	12.01	168802
14	20104	149238	11.87	169342
15	20294	150810	11.86	171104
16	18858	142206	11.71	161064
17	20922	139833	13.01	160755
18	20220	141216	12.53	161436
19	19581	143994	11.97	163575
20	19481	142979	11.99	162460
21	19584	144927	11.90	164511
22	20840	140415	12.92	161255
23	21711	141906	13.27	163617
24	19060	140405	11.95	159465
25	19262	144083	11.79	163345
26	20378	146882	12.18	167260
27	19171	140842	11.98	160013
28	21198	147420	12.57	168618
29	20779	150424	12.14	171203
30	20971	142066	12.86	163037
31	20231	150687	11.84	170918
