CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	16658	32415	33.95	49073
2	15905	31374	33.64	47279
3	16441	31582	34.24	48023
4	18340	31450	36.83	49790
5	18898	32796	36.56	51694
6	19528	34834	35.92	54362
7	17824	31530	36.11	49354
8	20084	34060	37.09	54144
9	19876	34261	36.71	54137
10	17487	32008	35.33	49495
11	18625	32692	36.29	51317
12	21047	35063	37.51	56110
13	22996	36427	38.70	59423
14	20215	34517	36.93	54732
15	21719	35688	37.83	57407
16	18425	32292	36.33	50717
17	19387	33480	36.67	52867
18	18260	33654	35.17	51914
19	18669	34698	34.98	53367
20	19297	34221	36.06	53518
21	19519	33338	36.93	52857
22	21798	37237	36.92	59035
23	19589	33124	37.16	52713
24	22253	35545	38.50	57798
25	21597	35466	37.85	57063
26	19027	32838	36.69	51865
27	18911	32819	36.56	51730
28	20492	34675	37.15	55167
29	19473	32729	37.30	52202
30	18360	31672	36.70	50032
31	17183	31778	35.10	48961
32	19233	32685	37.04	51918
33	17851	31281	36.33	49132
34	18737	31737	37.12	50474
35	17644	31528	35.88	49172
36	18754	33899	35.62	52653
37	19596	32819	37.39	52415
38	19628	33205	37.15	52833
39	17393	31081	35.88	48474
40	17393	30966	35.97	48359
41	20482	33107	38.22	53589
42	18605	32400	36.48	51005
43	18173	31894	36.30	50067
44	18896	31810	37.27	50706
45	19153	32773	36.89	51926
46	18646	32320	36.59	50966
47	17978	30375	37.18	48353
48	18184	31814	36.37	49998
49	19736	32924	37.48	52660
50	16934	32344	34.36	49278
51	17957	31056	36.64	49013
52	18578	31136	37.37	49714
53	19494	31755	38.04	51249
54	18128	31301	36.67	49429
55	17809	29962	37.28	47771
56	17615	31449	35.90	49064
57	18263	30942	37.12	49205
58	16199	28354	36.36	44553
59	16040	28679	35.87	44719
60	16946	29854	36.21	46800
61	16435	29483	35.79	45918
62	17210	29670	36.71	46880
63	16945	28529	37.26	45474
64	16048	29581	35.17	45629
65	16660	29994	35.71	46654
66	16753	30448	35.49	47201
67	15456	28568	35.11	44024
68	16104	28021	36.50	44125
69	17809	29031	38.02	46840
70	15974	28295	36.08	44269
71	17132	28499	37.54	45631
72	15495	26995	36.47	42490
73	15000	28421	34.55	43421
74	15556	27978	35.73	43534
75	15291	27614	35.64	42905
76	15479	27576	35.95	43055
77	15512	27786	35.83	43298
78	15585	27504	36.17	43089
79	14872	27782	34.87	42654
80	14872	27225	35.33	42097
81	14321	27758	34.03	42079
82	14826	25498	36.77	40324
83	13439	24879	35.07	38318
84	13933	25740	35.12	39673
85	13009	25764	33.55	38773
86	12739	24519	34.19	37258
87	13406	23721	36.11	37127
88	6927	9469	42.25	16396

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	23638	217931	9.79	241569
2	21587	194153	10.01	215740
3	24431	203807	10.70	228238
4	23249	194629	10.67	217878
5	24102	207874	10.39	231976
6	25402	213230	10.64	238632
7	25016	218137	10.29	243153
8	25801	198183	11.52	223984
9	27203	225563	10.76	252766
10	25020	199230	11.16	224250
11	26033	199548	11.54	225581
12	27138	216941	11.12	244079
13	26329	206379	11.31	232708
14	26793	207107	11.45	233900
15	26342	205718	11.35	232060
