CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	40959	58698	41.10	99657
2	40203	58153	40.87	98356
3	43447	59492	42.21	102939
4	45481	60765	42.81	106246
5	48608	62908	43.59	111516
6	52077	66709	43.84	118786
7	45795	58496	43.91	104291
8	49089	64084	43.38	113173
9	50114	68594	42.22	118708
10	43231	58795	42.37	102026
11	47815	60894	43.98	108709
12	53004	65643	44.67	118647
13	59993	68747	46.60	128740
14	50651	65187	43.73	115838
15	53152	65880	44.65	119032
16	47873	60014	44.37	107887
17	47169	63004	42.81	110173
18	46149	61929	42.70	108078
19	50996	60478	45.75	111474
20	48892	62029	44.08	110921
21	48702	59760	44.90	108462
22	53132	64285	45.25	117417
23	48871	61410	44.31	110281
24	52272	63168	45.28	115440
25	56548	65675	46.27	122223
26	46905	60976	43.48	107881
27	48440	61180	44.19	109620
28	49874	60258	45.29	110132
29	52340	60419	46.42	112759
30	47565	61518	43.60	109083
31	45492	58651	43.68	104143
32	49413	59338	45.44	108751
33	46840	59586	44.01	106426
34	45429	56842	44.42	102271
35	46422	57389	44.72	103811
36	48624	59434	45.00	108058
37	51276	62397	45.11	113673
38	50711	61481	45.20	112192
39	44532	56349	44.14	100881
40	44829	57691	43.73	102520
41	51617	61717	45.54	113334
42	45825	57097	44.52	102922
43	45105	55259	44.94	100364
44	44600	55053	44.76	99653
45	49599	57781	46.19	107380
46	46736	55740	45.61	102476
47	42372	53943	43.99	96315
48	44380	55592	44.39	99972
49	48238	60031	44.55	108269
50	43249	56158	43.51	99407
51	44883	55065	44.91	99948
52	43423	55302	43.98	98725
53	47105	54808	46.22	101913
54	42323	52907	44.44	95230
55	43978	51578	46.02	95556
56	42778	55279	43.63	98057
57	45708	53250	46.19	98958
58	39828	50036	44.32	89864
59	38267	50717	43.00	88984
60	40401	52699	43.40	93100
61	39497	50717	43.78	90214
62	39284	50103	43.95	89387
63	38597	48631	44.25	87228
64	38897	50860	43.34	89757
65	38707	49380	43.94	88087
66	37546	49435	43.17	86981
67	38242	49057	43.81	87299
68	37715	49833	43.08	87548
69	42383	51063	45.36	93446
70	38858	48237	44.62	87095
71	38250	49494	43.59	87744
72	36716	48229	43.22	84945
73	36360	47777	43.22	84137
74	37302	46560	44.48	83862
75	35626	44524	44.45	80150
76	37867	47022	44.61	84889
77	35302	46686	43.06	81988
78	36514	45179	44.70	81693
79	35114	46233	43.17	81347
80	35483	42814	45.32	78297
81	34993	46090	43.16	81083
