CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	19144	34719	35.54	53863
2	18989	34288	35.64	53277
3	19499	32852	37.25	52351
4	21508	35093	38.00	56601
5	22638	35961	38.63	58599
6	22977	37623	37.92	60600
7	22134	33587	39.72	55721
8	23486	36684	39.03	60170
9	24213	38150	38.83	62363
10	21488	35386	37.78	56874
11	21323	36724	36.73	58047
12	26169	39508	39.84	65677
13	27692	42408	39.50	70100
14	24444	38393	38.90	62837
15	25054	39626	38.74	64680
16	22173	35758	38.27	57931
17	22660	37004	37.98	59664
18	22760	37160	37.98	59920
19	23264	37261	38.44	60525
20	23149	37151	38.39	60300
21	22229	36757	37.69	58986
22	26578	39919	39.97	66497
23	23071	36890	38.48	59961
24	27761	39920	41.02	67681
25	25350	39515	39.08	64865
26	22733	36075	38.66	58808
27	22188	35786	38.27	57974
28	24034	37993	38.75	62027
29	23643	36485	39.32	60128
30	22790	36210	38.63	59000
31	21288	34755	37.99	56043
32	22404	35545	38.66	57949
33	21460	35362	37.77	56822
34	21849	35700	37.97	57549
35	21674	34824	38.36	56498
36	23087	37046	38.39	60133
37	23906	37007	39.25	60913
38	23279	36891	38.69	60170
39	20612	34058	37.70	54670
40	20577	35155	36.92	55732
41	24258	36396	39.99	60654
42	22146	35075	38.70	57221
43	21275	34830	37.92	56105
44	21923	35903	37.91	57826
45	22995	36144	38.88	59139
46	22590	35653	38.79	58243
47	20442	33528	37.88	53970
48	22796	34553	39.75	57349
49	22880	37428	37.94	60308
50	20898	34540	37.70	55438
51	22382	34500	39.35	56882
52	22156	34100	39.38	56256
53	23439	35614	39.69	59053
54	22317	34768	39.09	57085
55	20547	33124	38.28	53671
56	21830	34606	38.68	56436
57	22402	34854	39.13	57256
58	19707	32714	37.59	52421
59	19101	32260	37.19	51361
60	19813	33507	37.16	53320
61	20010	33140	37.65	53150
62	20303	33529	37.72	53832
63	19466	31584	38.13	51050
64	19765	33122	37.37	52887
65	20336	32507	38.48	52843
66	19595	33101	37.18	52696
67	19040	32978	36.60	52018
68	19537	32347	37.66	51884
69	20829	34053	37.95	54882
70	19712	32690	37.62	52402
71	19762	32438	37.86	52200
72	18667	31427	37.26	50094
73	19157	31205	38.04	50362
74	18745	31274	37.48	50019
75	18000	30906	36.81	48906
76	18772	31222	37.55	49994
77	19683	31359	38.56	51042
78	18528	31379	37.13	49907
79	17811	30603	36.79	48414
80	17915	28755	38.39	46670
81	17887	30279	37.14	48166
82	17723	29577	37.47	47300
83	16735	28125	37.30	44860
84	15928	28535	35.82	44463
85	15742	27733	36.21	43475
86	15478	27707	35.84	43185
87	15812	26563	37.31	42375
88	8444	10679	44.16	19123

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	18522	238838	7.20	257360
2	18072	212779	7.83	230851
3	19545	223438	8.04	242983
4	19058	213235	8.20	232293
5	19623	230824	7.84	250447
6	19775	241912	7.56	261687
7	20136	241698	7.69	261834
8	19679	221297	8.17	240976
9	22103	250914	8.10	273017
10	20464	221951	8.44	242415
11	21410	221155	8.83	242565
12	21589	245566	8.08	267155
13	21743	232894	8.54	254637
14	21247	229256	8.48	250503
15	21492	231359	8.50	252851
16	19310	219529	8.08	238839
17	20962	216693	8.82	237655
18	19948	218566	8.36	238514
19	20371	221434	8.42	241805
20	20685	217818	8.67	238503
21	20644	223767	8.45	244411
22	21049	217958	8.81	239007
23	21421	220843	8.84	242264
24	19012	222210	7.88	241222
25	20574	222747	8.46	243321
26	20138	230390	8.04	250528
27	20908	218366	8.74	239274
28	21666	231123	8.57	252789
29	22570	239500	8.61	262070
30	21506	226327	8.68	247833
31	21429	233631	8.40	255060
32	20484	222396	8.43	242880
33	21259	237845	8.20	259104
34	19741	225578	8.05	245319
35	20102	217058	8.48	237160
36	20348	220820	8.44	241168
37	20934	231946	8.28	252880
38	20225	230500	8.07	250725
39	21686	225219	8.78	246905
40	19855	212957	8.53	232812
41	20261	218212	8.50	238473
42	20989	228282	8.42	249271
43	21173	217287	8.88	238460
44	19668	215963	8.35	235631
45	20318	218736	8.50	239054
46	20164	211523	8.70	231687
47	20168	215455	8.56	235623
48	19652	209964	8.56	229616
49	19281	217672	8.14	236953
50	19336	215331	8.24	234667
51	20199	211840	8.71	232039
52	20094	220890	8.34	240984
53	19842	213795	8.49	233637
54	19666	211355	8.51	231021
55	19252	206239	8.54	225491
56	18967	211040	8.25	230007
57	20079	219821	8.37	239900
58	19632	212525	8.46	232157
59	19246	208010	8.47	227256
60	19566	206758	8.65	226324
61	19589	214305	8.38	233894
62	19442	209535	8.49	228977
63	20736	218243	8.68	238979
64	18387	202383	8.33	220770
65	18996	199320	8.70	218316
66	19615	205089	8.73	224704
67	19490	204908	8.69	224398
68	19357	202769	8.71	222126
69	17794	200312	8.16	218106
70	18771	199007	8.62	217778
71	19925	204762	8.87	224687
72	17795	194203	8.39	211998
73	18261	196099	8.52	214360
74	18328	204448	8.23	222776
75	17865	201811	8.13	219676
76	19102	198397	8.78	217499
77	17298	194012	8.19	211310
78	17858	194265	8.42	212123
79	17074	194512	8.07	211586
80	17153	200070	7.90	217223
81	17915	203217	8.10	221132
82	16840	198853	7.81	215693
83	16836	198091	7.83	214927
84	16957	185068	8.39	202025
85	16371	181233	8.28	197604
86	15473	178757	7.97	194230
87	14118	168488	7.73	182606
88	7431	74818	9.03	82249

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	70271	729242	8.79	799513
2	69441	740136	8.58	809577
3	73567	734351	9.11	807918
4	69778	681114	9.29	750892
5	71458	671382	9.62	742840
6	70052	667900	9.49	737952
7	69162	654879	9.55	724041
8	72672	691749	9.51	764421
9	71829	677957	9.58	749786
10	74050	702416	9.54	776466
11	72759	677745	9.69	750504
12	71860	661391	9.80	733251
13	72012	658069	9.86	730081
14	70655	646703	9.85	717358
15	71652	669428	9.67	741080
16	75408	664961	10.19	740369
17	72408	650779	10.01	723187
18	70449	657943	9.67	728392
19	72317	683477	9.57	755794
20	71403	656583	9.81	727986
21	71434	642081	10.01	713515
22	72911	664241	9.89	737152
23	71523	653329	9.87	724852
24	72496	666814	9.81	739310
25	72249	654777	9.94	727026
26	70945	679474	9.45	750419
27	70160	671820	9.46	741980
28	70262	661489	9.60	731751
29	72878	680486	9.67	753364
30	73446	672643	9.84	746089
31	71304	660932	9.74	732236
32	69614	675103	9.35	744717
33	69547	670958	9.39	740505
34	71952	698460	9.34	770412
35	71103	699666	9.22	770769
36	69645	680097	9.29	749742
37	68466	660201	9.40	728667
38	69295	672904	9.34	742199
39	70609	690743	9.27	761352
40	72809	691998	9.52	764807
41	69245	678010	9.27	747255
42	69893	678568	9.34	748461
43	68910	692044	9.06	760954
44	70729	700280	9.17	771009
45	69932	665897	9.50	735829
46	71074	675751	9.52	746825
47	68830	666850	9.36	735680
48	69291	681708	9.23	750999
49	68541	668551	9.30	737092
50	67639	672896	9.13	740535
51	70773	689037	9.31	759810
52	69115	668602	9.37	737717
53	69608	674707	9.35	744315
54	68475	667939	9.30	736414
55	68631	663826	9.37	732457
56	67490	656144	9.33	723634
57	67083	649565	9.36	716648
58	66305	655419	9.19	721724
59	66768	657724	9.22	724492
60	67159	648149	9.39	715308
61	65930	646575	9.25	712505
62	65912	637506	9.37	703418
63	65183	640060	9.24	705243
64	65263	640818	9.24	706081
65	64879	632326	9.31	697205
66	63006	634792	9.03	697798
67	64364	628903	9.28	693267
68	63520	625287	9.22	688807
69	61769	618639	9.08	680408
70	61940	617683	9.11	679623
71	61737	627469	8.96	689206
72	61494	626433	8.94	687927
73	61277	625855	8.92	687132
74	60693	627126	8.82	687819
75	62602	638156	8.93	700758
76	61836	633299	8.90	695135
77	62273	627977	9.02	690250
78	61616	623511	8.99	685127
79	60434	618296	8.90	678730
80	59916	609918	8.94	669834
81	59199	607666	8.88	666865
82	59349	607865	8.90	667214
83	58191	609072	8.72	667263
84	57795	609925	8.66	667720
85	57965	597694	8.84	655659
86	55603	582691	8.71	638294
87	46415	536093	7.97	582508
88	30984	250168	11.02	281152

