CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	62328	64019	49.33	126347
2	63192	61899	50.52	125091
3	61333	59287	50.85	120620
4	64794	62296	50.98	127090
5	67721	63369	51.66	131090
6	73578	68082	51.94	141660
7	68195	63033	51.97	131228
8	72384	67793	51.64	140177
9	78314	70356	52.68	148670
10	67027	63868	51.21	130895
11	71721	66810	51.77	138531
12	83969	71809	53.90	155778
13	86139	72097	54.44	158236
14	79778	69247	53.53	149025
15	78507	67102	53.92	145609
16	70065	66816	51.19	136881
17	73678	68443	51.84	142121
18	75860	69522	52.18	145382
19	73627	66057	52.71	139684
20	75068	67590	52.62	142658
21	73052	64142	53.25	137194
22	87030	70169	55.36	157199
23	71065	63134	52.95	134199
24	89449	73155	55.01	162604
25	78686	69440	53.12	148126
26	72954	65417	52.72	138371
27	72659	66024	52.39	138683
28	80978	68943	54.01	149921
29	74671	64211	53.77	138882
30	71757	65695	52.21	137452
31	68584	62760	52.22	131344
32	76864	65087	54.15	141951
33	66316	62033	51.67	128349
34	70220	63107	52.67	133327
35	66642	59988	52.63	126630
36	73123	62072	54.09	135195
37	75965	64359	54.14	140324
38	74189	64900	53.34	139089
39	65820	62885	51.14	128705
40	65490	61307	51.65	126797
41	75079	66021	53.21	141100
42	67901	62589	52.04	130490
43	66238	62322	51.52	128560
44	70350	62004	53.15	132354
45	67223	59299	53.13	126522
46	69827	61114	53.33	130941
47	59562	58699	50.36	118261
48	69181	62711	52.45	131892
49	74687	65230	53.38	139917
50	66611	62218	51.70	128829
51	68007	57605	54.14	125612
52	68726	59580	53.56	128306
53	70649	60259	53.97	130908
54	67360	59704	53.01	127064
55	66432	59903	52.58	126335
56	66278	61102	52.03	127380
57	69197	61966	52.76	131163
58	63631	57877	52.37	121508
59	59475	56702	51.19	116177
60	63816	58811	52.04	122627
61	60165	57146	51.29	117311
62	62774	59009	51.55	121783
63	60963	56133	52.06	117096
64	61909	57888	51.68	119797
65	61384	54434	53.00	115818
66	63107	56722	52.66	119829
67	59046	54132	52.17	113178
68	59577	55721	51.67	115298
69	65707	57763	53.22	123470
70	60870	56414	51.90	117284
71	62189	56369	52.45	118558
72	57834	52780	52.28	110614
73	60328	61981	49.32	122309
74	56644	53005	51.66	109649
75	56983	55555	50.63	112538
76	57010	52506	52.06	109516
77	56736	60409	48.43	117145
78	56774	53460	51.50	110234
79	56928	52990	51.79	109918
80	55417	52392	51.40	107809
81	56661	53284	51.54	109945
82	52924	50595	51.12	103519
83	53903	50413	51.67	104316
84	52758	51162	50.77	103920
85	50792	47080	51.90	97872
86	52836	48272	52.26	101108
87	53153	47487	52.81	100640
88	51529	20230	71.81	71759

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	13020	633520	2.01	646540
2	11583	562624	2.02	574207
3	13756	589002	2.28	602758
4	12819	561795	2.23	574614
5	13191	600743	2.15	613934
6	13234	624988	2.07	638222
7	13576	632869	2.10	646445
8	13900	567781	2.39	581681
9	13787	685756	1.97	699543
10	13550	585698	2.26	599248
11	13216	589137	2.19	602353
12	14209	617917	2.25	632126
13	13907	603948	2.25	617855
14	14744	598931	2.40	613675
15	13582	610125	2.18	623707
