CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	30048	44310	40.41	74358
2	28682	44147	39.38	72829
3	31715	43037	42.43	74752
4	31215	45454	40.71	76669
5	33872	44962	42.97	78834
6	35808	46387	43.56	82195
7	33054	43714	43.06	76768
8	34621	48471	41.67	83092
9	38458	48499	44.23	86957
10	32658	45654	41.70	78312
11	35767	48327	42.53	84094
12	42148	49274	46.10	91422
13	44174	53403	45.27	97577
14	39731	50521	44.02	90252
15	39791	47170	45.76	86961
16	36984	47830	43.61	84814
17	36512	47473	43.47	83985
18	37536	50047	42.86	87583
19	37386	48351	43.61	85737
20	38925	47546	45.02	86471
21	37585	48691	43.56	86276
22	43382	51736	45.61	95118
23	38738	46611	45.39	85349
24	46536	51240	47.59	97776
25	39506	48672	44.80	88178
26	38199	46813	44.93	85012
27	36410	45662	44.36	82072
28	39559	47725	45.32	87284
29	38833	44635	46.52	83468
30	38765	45595	45.95	84360
31	34700	42390	45.01	77090
32	37256	46195	44.64	83451
33	35800	43434	45.18	79234
34	34719	44488	43.83	79207
35	33902	44696	43.13	78598
36	37834	46108	45.07	83942
37	36942	47988	43.50	84930
38	37295	45783	44.89	83078
39	32910	42626	43.57	75536
40	34056	45247	42.94	79303
41	37042	48435	43.34	85477
42	37753	45493	45.35	83246
43	34032	44167	43.52	78199
44	34776	41349	45.68	76125
45	35127	43413	44.72	78540
46	36895	45219	44.93	82114
47	32247	43726	42.45	75973
48	35060	44560	44.03	79620
49	38306	46749	45.04	85055
50	34363	45569	42.99	79932
51	35328	43293	44.93	78621
52	35121	44955	43.86	80076
53	36990	43479	45.97	80469
54	35708	42258	45.80	77966
55	35629	41947	45.93	77576
56	34732	42084	45.21	76816
57	34916	43637	44.45	78553
58	32483	41556	43.87	74039
59	33034	42964	43.47	75998
60	31865	42318	42.95	74183
61	33872	41640	44.86	75512
62	33639	42687	44.07	76326
63	31429	43590	41.89	75019
64	32808	42180	43.75	74988
65	30971	40185	43.53	71156
66	30981	41618	42.67	72599
67	30942	39956	43.64	70898
68	30451	39588	43.48	70039
69	34811	43234	44.60	78045
70	31102	41896	42.61	72998
71	31896	41559	43.42	73455
72	31339	41062	43.29	72401
73	29923	41339	41.99	71262
74	30894	39193	44.08	70087
75	28287	39005	42.04	67292
76	28821	37521	43.44	66342
77	28697	38735	42.56	67432
78	30161	39902	43.05	70063
79	28710	39757	41.93	68467
80	28685	38091	42.96	66776
81	28724	37792	43.18	66516
82	28931	37683	43.43	66614
83	27823	36355	43.35	64178
84	25361	35499	41.67	60860
85	25834	36225	41.63	62059
86	28619	35868	44.38	64487
87	27717	34754	44.37	62471
88	27555	14759	65.12	42314

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	20739	371608	5.29	392347
2	21251	341461	5.86	362712
3	22260	351387	5.96	373647
4	23185	333143	6.51	356328
5	25508	358639	6.64	384147
6	23345	376545	5.84	399890
7	26456	366599	6.73	393055
8	23668	347292	6.38	370960
9	26238	405071	6.08	431309
10	23541	348800	6.32	372341
11	25289	346312	6.81	371601
12	25222	364663	6.47	389885
13	24899	358021	6.50	382920
14	25355	364538	6.50	389893
15	25381	358111	6.62	383492
16	24288	344338	6.59	368626
17	27218	338341	7.45	365559
18	23282	336861	6.46	360143
19	25341	345384	6.84	370725
20	23965	332944	6.71	356909
21	24665	336718	6.83	361383
22	25206	344941	6.81	370147
23	25544	348172	6.84	373716
24	23852	345211	6.46	369063
25	25412	343866	6.88	369278
26	25038	349069	6.69	374107
27	25421	342195	6.92	367616
28	26697	361855	6.87	388552
