CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	15986	30563	34.34	46549
2	15796	27476	36.50	43272
3	15574	27470	36.18	43044
4	17954	30247	37.25	48201
5	18447	29371	38.58	47818
6	19108	30601	38.44	49709
7	18377	29229	38.60	47606
8	19453	30796	38.71	50249
9	19267	31362	38.06	50629
10	16856	31723	34.70	48579
11	17896	29733	37.57	47629
12	20606	32890	38.52	53496
13	22797	34655	39.68	57452
14	20107	32163	38.47	52270
15	20407	32967	38.23	53374
16	17619	29500	37.39	47119
17	18511	30538	37.74	49049
18	18399	31677	36.74	50076
19	18170	32927	35.56	51097
20	19450	31298	38.33	50748
21	19269	30783	38.50	50052
22	20293	33208	37.93	53501
23	19175	31895	37.55	51070
24	22006	32914	40.07	54920
25	20580	33860	37.80	54440
26	18791	30541	38.09	49332
27	18627	29717	38.53	48344
28	19473	33088	37.05	52561
29	17934	30045	37.38	47979
30	18963	30312	38.48	49275
31	17154	29049	37.13	46203
32	18575	31477	37.11	50052
33	16869	31558	34.83	48427
34	17156	30666	35.87	47822
35	18461	30834	37.45	49295
36	19228	29383	39.55	48611
37	19729	30672	39.14	50401
38	18476	31810	36.74	50286
39	17315	28352	37.92	45667
40	17746	28174	38.65	45920
41	20721	31042	40.03	51763
42	18405	30467	37.66	48872
43	18316	28690	38.97	47006
44	18447	29554	38.43	48001
45	18766	30355	38.20	49121
46	18812	29815	38.69	48627
47	16726	29092	36.51	45818
48	19153	28952	39.81	48105
49	19087	32381	37.09	51468
50	17564	28812	37.87	46376
51	18324	29475	38.34	47799
52	17530	28521	38.07	46051
53	19589	29652	39.78	49241
54	18626	28651	39.40	47277
55	17779	29881	37.30	47660
56	17598	29231	37.58	46829
57	18160	29607	38.02	47767
58	16926	26602	38.89	43528
59	16020	27915	36.46	43935
60	17407	28874	37.61	46281
61	16225	26069	38.36	42294
62	16859	27622	37.90	44481
63	14744	27089	35.24	41833
64	16209	27541	37.05	43750
65	16552	27489	37.58	44041
66	15836	27039	36.94	42875
67	16140	26724	37.65	42864
68	16676	26933	38.24	43609
69	16969	28009	37.73	44978
70	16116	26029	38.24	42145
71	15628	27884	35.92	43512
72	14900	26539	35.96	41439
73	14969	26335	36.24	41304
74	14484	26565	35.28	41049
75	14619	25291	36.63	39910
76	15341	26273	36.86	41614
77	15382	25995	37.18	41377
78	15042	26839	35.92	41881
79	14885	25390	36.96	40275
80	14635	24974	36.95	39609
81	15484	26233	37.12	41717
82	14172	24774	36.39	38946
83	13744	23843	36.57	37587
84	13221	23935	35.58	37156
85	13173	23466	35.95	36639
86	13760	22597	37.85	36357
87	12636	22462	36.00	35098
88	7043	8793	44.47	15836

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	25522	204108	11.11	229630
2	23930	181933	11.62	205863
3	26636	188399	12.39	215035
4	26918	181187	12.93	208105
5	26918	197893	11.97	224811
6	27646	206249	11.82	233895
7	28112	204125	12.10	232237
8	28841	186916	13.37	215757
9	30687	210805	12.71	241492
10	27810	186768	12.96	214578
11	28894	187899	13.33	216793
12	29963	204020	12.81	233983
13	29721	194405	13.26	224126
14	30827	193714	13.73	224541
15	29805	197314	13.12	227119
16	27473	184624	12.95	212097
17	29973	182915	14.08	212888
18	29058	186798	13.46	215856
19	26784	188268	12.45	215052
20	28326	182885	13.41	211211
21	28737	191018	13.08	219755
22	28202	184918	13.23	213120
23	30377	186982	13.98	217359
24	28072	185596	13.14	213668
25	28416	190194	13.00	218610
26	28660	195125	12.81	223785
27	28852	185426	13.46	214278
28	30429	194663	13.52	225092
29	32131	197480	13.99	229611
30	28772	188552	13.24	217324
31	28545	201088	12.43	229633
32	28600	189397	13.12	217997
33	30593	202546	13.12	233139
34	28806	192588	13.01	221394
35	28823	183697	13.56	212520
36	27840	188015	12.90	215855
37	26854	195796	12.06	222650
38	28577	193103	12.89	221680
39	30282	191339	13.66	221621
40	26914	182117	12.88	209031
41	28895	184388	13.55	213283
42	29419	192417	13.26	221836
43	28750	183408	13.55	212158
44	26793	179367	13.00	206160
45	27412	182439	13.06	209851
46	27499	179649	13.28	207148
47	27325	184589	12.89	211914
48	26194	177172	12.88	203366
49	27445	185866	12.87	213311
50	27350	182392	13.04	209742
51	26605	176797	13.08	203402
52	26862	190469	12.36	217331
53	27620	176071	13.56	203691
54	27521	179043	13.32	206564
55	26707	174252	13.29	200959
56	27538	180678	13.23	208216
57	27510	185570	12.91	213080
58	27479	178024	13.37	205503
59	26978	175925	13.30	202903
60	26601	174344	13.24	200945
61	26498	183811	12.60	210309
62	26162	175873	12.95	202035
63	27893	181783	13.30	209676
64	25180	169494	12.93	194674
65	25993	166088	13.53	192081
66	25427	172541	12.84	197968
67	25220	173026	12.72	198246
68	24489	170062	12.59	194551
69	24506	164500	12.97	189006
70	24870	167639	12.92	192509
71	25588	172304	12.93	197892
72	23065	162895	12.40	185960
73	22666	161974	12.28	184640
74	23602	170458	12.16	194060
75	23624	172042	12.07	195666
76	23815	164041	12.68	187856
77	23425	163480	12.53	186905
78	22792	160977	12.40	183769
79	23205	163238	12.45	186443
80	22785	168252	11.93	191037
81	22900	170508	11.84	193408
82	23539	168031	12.29	191570
83	22530	169150	11.75	191680
84	21122	157304	11.84	178426
