CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	17426	33385	34.30	50811
2	18041	31442	36.46	49483
3	17222	32064	34.94	49286
4	18519	31163	37.28	49682
5	20351	32874	38.24	53225
6	20458	35850	36.33	56308
7	20150	32922	37.97	53072
8	20772	36037	36.56	56809
9	23191	38198	37.78	61389
10	18800	33663	35.83	52463
11	20917	35002	37.41	55919
12	24557	38468	38.96	63025
13	25354	38906	39.46	64260
14	23570	36890	38.98	60460
15	23489	38283	38.03	61772
16	21359	34778	38.05	56137
17	22477	35911	38.50	58388
18	22352	35813	38.43	58165
19	21309	36435	36.90	57744
20	22662	36009	38.63	58671
21	22097	35402	38.43	57499
22	25110	39411	38.92	64521
23	21524	35209	37.94	56733
24	26924	40106	40.17	67030
25	22816	37324	37.94	60140
26	21603	35490	37.84	57093
27	21114	34035	38.29	55149
28	22747	37293	37.89	60040
29	21394	35137	37.84	56531
30	21513	35713	37.59	57226
31	19125	32103	37.33	51228
32	21134	34858	37.74	55992
33	18809	33149	36.20	51958
34	19718	34443	36.41	54161
35	20018	31705	38.70	51723
36	22448	35324	38.86	57772
37	21927	35150	38.42	57077
38	22975	35655	39.19	58630
39	18827	31619	37.32	50446
40	18705	32589	36.47	51294
41	22246	34523	39.19	56769
42	21024	35235	37.37	56259
43	19775	32317	37.96	52092
44	20382	32991	38.19	53373
45	19638	33127	37.22	52765
46	21328	33513	38.89	54841
47	18949	31941	37.24	50890
48	22219	33725	39.72	55944
49	22719	36102	38.62	58821
50	19779	33038	37.45	52817
51	20113	33111	37.79	53224
52	21616	34695	38.39	56311
53	21297	33107	39.15	54404
54	20804	32740	38.85	53544
55	19853	33326	37.33	53179
56	20331	33108	38.05	53439
57	20676	32907	38.59	53583
58	19045	31227	37.88	50272
59	18496	31070	37.32	49566
60	18779	31365	37.45	50144
61	18647	31445	37.23	50092
62	20038	32548	38.11	52586
63	17957	30875	36.77	48832
64	17615	30959	36.26	48574
65	18030	30639	37.05	48669
66	18196	30733	37.19	48929
67	17182	30549	36.00	47731
68	17927	30849	36.75	48776
69	19725	31066	38.84	50791
70	18140	30285	37.46	48425
71	18138	31791	36.33	49929
72	17673	30009	37.06	47682
73	17703	30272	36.90	47975
74	16462	29515	35.80	45977
75	16242	29467	35.53	45709
76	17537	30018	36.88	47555
77	17176	29533	36.77	46709
78	17718	29343	37.65	47061
79	17428	29766	36.93	47194
80	16875	28777	36.96	45652
81	17290	29952	36.60	47242
82	16014	28842	35.70	44856
83	15385	28270	35.24	43655
84	15557	27593	36.05	43150
85	14827	26997	35.45	41824
86	16516	25886	38.95	42402
87	16018	25952	38.17	41970
88	11903	8348	58.78	20251

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	28464	231531	10.95	259995
2	29108	204054	12.48	233162
3	30305	213371	12.44	243676
4	29808	203046	12.80	232854
5	31333	220586	12.44	251919
6	31549	232023	11.97	263572
7	32697	226120	12.63	258817
8	31990	209422	13.25	241412
9	35005	247686	12.38	282691
10	31793	213252	12.97	245045
11	33103	213697	13.41	246800
12	32882	226182	12.69	259064
13	33104	216950	13.24	250054
14	34817	224909	13.41	259726
15	33414	225030	12.93	258444
16	31409	211984	12.90	243393
17	32287	207918	13.44	240205
18	31061	209813	12.90	240874
19	31226	209335	12.98	240561
20	30695	207304	12.90	237999
21	31322	209967	12.98	241289
22	33104	210586	13.58	243690
23	34411	211830	13.97	246241
24	31453	214269	12.80	245722
25	30351	212869	12.48	243220
26	32636	222566	12.79	255202
27	32422	209627	13.39	242049
28	33135	221282	13.02	254417
29	33991	228101	12.97	262092
30	33376	213181	13.54	246557
31	31977	222415	12.57	254392
32	31948	216854	12.84	248802
33	34488	236959	12.71	271447
34	31102	222639	12.26	253741
35	31518	212514	12.92	244032
36	31417	210509	12.99	241926
37	31320	216114	12.66	247434
38	32718	220729	12.91	253447
39	34979	218540	13.80	253519
40	30552	203052	13.08	233604
