CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	14872	29308	33.66	44180
2	14924	27650	35.05	42574
3	15187	27598	35.50	42785
4	16412	28582	36.48	44994
5	17453	28542	37.95	45995
6	17637	30928	36.32	48565
7	16776	28179	37.32	44955
8	18292	30249	37.68	48541
9	18256	31400	36.76	49656
10	16164	28960	35.82	45124
11	17137	29586	36.68	46723
12	19107	31775	37.55	50882
13	21263	33568	38.78	54831
14	19188	30154	38.89	49342
15	20104	31261	39.14	51365
16	17306	29047	37.34	46353
17	17827	29168	37.93	46995
18	17319	30174	36.47	47493
19	18181	30540	37.32	48721
20	17418	30549	36.31	47967
21	17854	29861	37.42	47715
22	19649	31435	38.46	51084
23	17813	28358	38.58	46171
24	20819	31855	39.52	52674
25	19115	31364	37.87	50479
26	16902	29638	36.32	46540
27	17793	28399	38.52	46192
28	18282	30178	37.73	48460
29	18327	29033	38.70	47360
30	16915	29426	36.50	46341
31	17027	28115	37.72	45142
32	17042	29353	36.73	46395
33	16768	28147	37.33	44915
34	16363	29292	35.84	45655
35	16796	28635	36.97	45431
36	17896	29497	37.76	47393
37	18720	30227	38.25	48947
38	18056	29051	38.33	47107
39	15859	27822	36.31	43681
40	16161	27430	37.07	43591
41	18778	29735	38.71	48513
42	16938	28099	37.61	45037
43	15549	28226	35.52	43775
44	17679	29157	37.75	46836
45	16573	29023	36.35	45596
46	17438	27838	38.51	45276
47	15759	27423	36.49	43182
48	17699	28245	38.52	45944
49	17898	29491	37.77	47389
50	15934	27626	36.58	43560
51	16907	28454	37.27	45361
52	17292	29070	37.30	46362
53	17167	28394	37.68	45561
54	16851	27871	37.68	44722
55	16563	27452	37.63	44015
56	16535	27792	37.30	44327
57	17336	27981	38.25	45317
58	16596	27526	37.61	44122
59	15276	25713	37.27	40989
60	15213	26458	36.51	41671
61	14575	26731	35.29	41306
62	15712	26600	37.13	42312
63	14681	25198	36.81	39879
64	14721	25478	36.62	40199
65	15335	25512	37.54	40847
66	15465	26349	36.99	41814
67	14553	25368	36.45	39921
68	14954	25342	37.11	40296
69	15749	26117	37.62	41866
70	15353	25714	37.39	41067
71	15562	24871	38.49	40433
72	14106	24465	36.57	38571
73	14280	24738	36.60	39018
74	14399	24509	37.01	38908
75	13327	24414	35.31	37741
76	14433	25004	36.60	39437
77	14810	24422	37.75	39232
78	14608	23586	38.25	38194
79	13877	24605	36.06	38482
80	13249	23576	35.98	36825
81	13213	24284	35.24	37497
82	13425	24039	35.83	37464
83	12940	23059	35.95	35999
84	12883	22128	36.80	35011
85	11977	21916	35.34	33893
86	12618	21845	36.61	34463
87	12382	20999	37.09	33381
88	6434	8537	42.98	14971

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	14062	191927	6.83	205989
2	14065	175606	7.42	189671
3	14405	179759	7.42	194164
4	14556	173092	7.76	187648
5	15331	185922	7.62	201253
6	15457	195637	7.32	211094
7	15556	191702	7.51	207258
8	15393	177637	7.97	193030
9	16154	202544	7.39	218698
10	15105	178914	7.79	194019
11	15693	181857	7.94	197550
12	16412	192618	7.85	209030
13	16376	185738	8.10	202114
14	16561	185041	8.21	201602
