CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	38871	42509	47.76	81380
2	36416	41418	46.79	77834
3	37906	40559	48.31	78465
4	41651	44426	48.39	86077
5	42436	43113	49.60	85549
6	47362	45440	51.04	92802
7	42591	42190	50.24	84781
8	46204	44335	51.03	90539
9	43879	44458	49.67	88337
10	39625	41093	49.09	80718
11	41112	42492	49.17	83604
12	45473	46919	49.22	92392
13	53474	48024	52.68	101498
14	48930	44948	52.12	93878
15	48784	47081	50.89	95865
16	41518	42444	49.45	83962
17	45448	43557	51.06	89005
18	44085	44523	49.75	88608
19	45550	44680	50.48	90230
20	46600	43283	51.85	89883
21	43585	44151	49.68	87736
22	48072	46492	50.84	94564
23	44692	42710	51.13	87402
24	47762	44728	51.64	92490
25	46996	46055	50.51	93051
26	43926	43191	50.42	87117
27	43554	43269	50.16	86823
28	47188	42668	52.52	89856
29	46118	44331	50.99	90449
30	42699	43443	49.57	86142
31	41182	41263	49.95	82445
32	43072	40575	51.49	83647
33	41072	41733	49.60	82805
34	41696	39967	51.06	81663
35	39463	39010	50.29	78473
36	43670	42379	50.75	86049
37	44495	42144	51.36	86639
38	44743	43086	50.94	87829
39	40106	41624	49.07	81730
40	41897	40903	50.60	82800
41	46054	43509	51.42	89563
42	42062	39234	51.74	81296
43	42819	38452	52.69	81271
44	41646	40141	50.92	81787
45	43945	42411	50.89	86356
46	43090	39314	52.29	82404
47	39023	39071	49.97	78094
48	42009	39418	51.59	81427
49	44782	43277	50.85	88059
50	40049	39227	50.52	79276
51	42605	38090	52.80	80695
52	42189	39369	51.73	81558
53	43905	37772	53.75	81677
54	40452	36984	52.24	77436
55	40906	36526	52.83	77432
56	38935	37765	50.76	76700
57	41148	39535	51.00	80683
58	37473	36774	50.47	74247
59	36104	36817	49.51	72921
60	37966	36748	50.82	74714
61	37440	35142	51.58	72582
62	37106	37336	49.85	74442
63	36319	33954	51.68	70273
64	35662	35508	50.11	71170
65	38077	36265	51.22	74342
66	37570	34718	51.97	72288
67	35419	33643	51.29	69062
68	34279	34165	50.08	68444
69	39088	37187	51.25	76275
70	36468	34143	51.65	70611
71	35976	35360	50.43	71336
72	35853	32668	52.32	68521
73	35297	33489	51.31	68786
74	33381	32325	50.80	65706
75	33177	32764	50.31	65941
76	33484	31912	51.20	65396
77	34345	33695	50.48	68040
78	33773	33147	50.47	66920
79	32958	31886	50.83	64844
80	31216	32346	49.11	63562
81	33740	32826	50.69	66566
82	32175	30463	51.37	62638
83	30294	29603	50.58	59897
84	29627	28623	50.86	58250
85	28840	27874	50.85	56714
86	30090	27307	52.42	57397
87	29392	26525	52.56	55917
88	28720	12353	69.92	41073

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	55036	351733	13.53	406769
2	55166	316241	14.85	371407
3	58764	329434	15.14	388198
4	59361	321726	15.58	381087
5	57708	345817	14.30	403525
6	59142	353270	14.34	412412
7	61637	358027	14.69	419664
8	63996	333564	16.10	397560
9	67400	364614	15.60	432014
10	60548	327333	15.61	387881
11	64617	328766	16.43	393383
12	66028	364796	15.33	430824
13	64566	347051	15.69	411617
14	64981	344112	15.88	409093
15	64944	342525	15.94	407469
16	62185	326623	15.99	388808
17	64718	315448	17.02	380166
