CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	54495	58870	48.07	113365
2	53909	55393	49.32	109302
3	56075	54753	50.60	110828
4	62598	60869	50.70	123467
5	63633	60832	51.13	124465
6	65316	61672	51.43	126988
7	60084	55606	51.94	115690
8	65167	60586	51.82	125753
9	67184	63055	51.59	130239
10	57193	57673	49.79	114866
11	61359	59225	50.88	120584
12	72343	64973	52.68	137316
13	79682	65286	54.97	144968
14	69737	63328	52.41	133065
15	70648	62441	53.08	133089
16	61573	58303	51.36	119876
17	64510	57957	52.68	122467
18	66072	60438	52.23	126510
19	66804	60072	52.65	126876
20	64915	59048	52.37	123963
21	64624	59960	51.87	124584
22	74351	62364	54.38	136715
23	65983	60421	52.20	126404
24	75281	65290	53.55	140571
25	72305	63605	53.20	135910
26	63937	58475	52.23	122412
27	63486	59476	51.63	122962
28	68761	62095	52.55	130856
29	66939	57381	53.84	124320
30	63547	58571	52.04	122118
31	61178	55663	52.36	116841
32	65347	57562	53.17	122909
33	60049	57227	51.20	117276
34	61815	55318	52.77	117133
35	61915	53469	53.66	115384
36	69344	57219	54.79	126563
37	68318	59694	53.37	128012
38	65145	56852	53.40	121997
39	56897	54486	51.08	111383
40	60197	52559	53.39	112756
41	69346	57973	54.47	127319
42	60537	54810	52.48	115347
43	59141	53666	52.43	112807
44	61349	55686	52.42	117035
45	61850	54969	52.95	116819
46	61799	55037	52.89	116836
47	55067	52937	50.99	108004
48	59449	54390	52.22	113839
49	64597	56339	53.41	120936
50	56564	52656	51.79	109220
51	61410	51489	54.39	112899
52	59472	52126	53.29	111598
53	63272	52226	54.78	115498
54	56938	50268	53.11	107206
55	57951	49769	53.80	107720
56	55164	52112	51.42	107276
57	59462	51287	53.69	110749
58	54587	50617	51.89	105204
59	50641	51314	49.67	101955
60	54727	49594	52.46	104321
61	52608	48683	51.94	101291
62	52605	47139	52.74	99744
63	51260	46450	52.46	97710
64	50250	48088	51.10	98338
65	52613	47538	52.53	100151
66	52233	46921	52.68	99154
67	51061	48358	51.36	99419
68	58412	49082	54.34	107494
69	54781	49422	52.57	104203
70	50167	47024	51.62	97191
71	54077	46728	53.65	100805
72	48447	44603	52.07	93050
73	49949	45644	52.25	95593
74	51565	44298	53.79	95863
75	48842	43421	52.94	92263
76	48158	44114	52.19	92272
77	50898	44001	53.63	94899
78	48503	45215	51.75	93718
79	47961	43893	52.21	91854
80	45738	42340	51.93	88078
81	46956	43105	52.14	90061
82	45639	42508	51.78	88147
83	46207	40479	53.30	86686
84	41443	38261	52.00	79704
85	40789	38562	51.40	79351
86	42386	37004	53.39	79390
87	39947	36610	52.18	76557
88	41022	15688	72.34	56710

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	11980	570007	2.06	581987
2	11122	513074	2.12	524196
3	12316	537140	2.24	549456
4	11094	513040	2.12	524134
5	12705	549901	2.26	562606
6	12602	573576	2.15	586178
7	11682	566738	2.02	578420
8	13005	523095	2.43	536100
9	13509	606473	2.18	619982
10	12650	530348	2.33	542998
11	12607	530899	2.32	543506
12	13155	579037	2.22	592192
13	13368	548455	2.38	561823
14	12657	534844	2.31	547501
15	12333	544645	2.21	556978
16	12527	512736	2.38	525263
17	12235	511446	2.34	523681
18	11467	522743	2.15	534210
19	12412	516149	2.35	528561
20	12155	513405	2.31	525560
21	13273	532564	2.43	545837
22	11802	518931	2.22	530733
23	12686	514272	2.41	526958
24	12983	516233	2.45	529216
25	13098	523031	2.44	536129
26	11371	530983	2.10	542354
27	11645	510521	2.23	522166
28	12592	543668	2.26	556260
29	12802	549448	2.28	562250
30	12615	531980	2.32	544595
31	12413	538670	2.25	551083
32	12708	515588	2.41	528296
33	13479	545725	2.41	559204
34	14143	522938	2.63	537081
35	12453	497005	2.44	509458
36	12450	497925	2.44	510375
37	12530	541687	2.26	554217
38	14008	523752	2.60	537760
39	12626	512450	2.40	525076
40	11582	500130	2.26	511712
41	12624	499749	2.46	512373
42	12947	516848	2.44	529795
43	12321	493590	2.44	505911
44	12701	484445	2.55	497146
45	12114	489674	2.41	501788
46	11763	489226	2.35	500989
47	12111	481135	2.46	493246
48	11894	467115	2.48	479009
49	12211	481713	2.47	493924
50	11705	474956	2.41	486661
51	11400	468774	2.37	480174
52	11392	483447	2.30	494839
53	11078	461985	2.34	473063
54	11474	465637	2.40	477111
55	11664	448289	2.54	459953
56	11634	464743	2.44	476377
57	12478	487130	2.50	499608
58	11737	470900	2.43	482637
59	11230	451298	2.43	462528
60	11771	449880	2.55	461651
61	11426	461697	2.42	473123
62	10839	454209	2.33	465048
63	11967	463136	2.52	475103
64	10308	431110	2.34	441418
65	10554	427559	2.41	438113
66	10635	440471	2.36	451106
67	10906	434608	2.45	445514
68	10133	434226	2.28	444359
69	10082	426478	2.31	436560
70	10565	426357	2.42	436922
71	10980	436899	2.45	447879
72	9501	408168	2.27	417669
73	10003	409771	2.38	419774
74	9961	424396	2.29	434357
75	10444	421636	2.42	432080
76	9227	413254	2.18	422481
77	10293	410426	2.45	420719
78	9740	400433	2.37	410173
79	9360	407707	2.24	417067
80	9906	415395	2.33	425301
81	10338	413231	2.44	423569
82	10167	403938	2.46	414105
83	9367	395984	2.31	405351
84	8681	374262	2.27	382943
85	9396	363285	2.52	372681
86	8785	356698	2.40	365483
87	7639	314825	2.37	322464
88	5609	139885	3.86	145494

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	50676	1776784	2.77	1827460
2	51100	1795177	2.77	1846277
3	51644	1792804	2.80	1844448
4	51772	1665701	3.01	1717473
5	49276	1633713	2.93	1682989
6	49540	1642206	2.93	1691746
7	49705	1604894	3.00	1654599
8	49149	1675375	2.85	1724524
9	49955	1655207	2.93	1705162
10	48607	1719765	2.75	1768372
11	49587	1664133	2.89	1713720
12	49011	1630856	2.92	1679867
13	49186	1632509	2.92	1681695
14	48931	1603745	2.96	1652676
15	50556	1643895	2.98	1694451
16	48683	1663319	2.84	1712002
17	49000	1607497	2.96	1656497
18	48944	1616362	2.94	1665306
19	51155	1670071	2.97	1721226
20	51071	1623368	3.05	1674439
21	50933	1587543	3.11	1638476
22	50315	1635357	2.98	1685672
23	49293	1619595	2.95	1668888
24	50230	1651517	2.95	1701747
25	49731	1622386	2.97	1672117
26	49282	1645675	2.91	1694957
27	50783	1648560	2.99	1699343
28	48658	1621816	2.91	1670474
29	48225	1686848	2.78	1735073
30	49067	1642746	2.90	1691813
31	49153	1632993	2.92	1682146
32	47057	1645070	2.78	1692127
33	48269	1644472	2.85	1692741
34	49621	1684389	2.86	1734010
35	48924	1667663	2.85	1716587
36	47421	1631294	2.82	1678715
37	47016	1577981	2.89	1624997
38	48991	1602231	2.97	1651222
39	47770	1662455	2.79	1710225
40	46187	1670908	2.69	1717095
41	45760	1607241	2.77	1653001
42	46207	1604702	2.80	1650909
43	47221	1624243	2.83	1671464
44	48689	1646283	2.87	1694972
45	45427	1584055	2.79	1629482
46	47333	1597336	2.88	1644669
47	46044	1574058	2.84	1620102
48	44861	1583066	2.76	1627927
49	45073	1570129	2.79	1615202
50	45677	1576217	2.82	1621894
51	45205	1607380	2.74	1652585
52	46668	1582805	2.86	1629473
