CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	16241	31773	33.83	48014
2	15731	31142	33.56	46873
3	16149	30686	34.48	46835
4	17936	31317	36.42	49253
5	18445	32355	36.31	50800
6	19448	34698	35.92	54146
7	17887	31143	36.48	49030
8	19772	33171	37.35	52943
9	19452	33570	36.69	53022
10	17163	31370	35.36	48533
11	18219	32156	36.17	50375
12	20790	34278	37.75	55068
13	22940	36080	38.87	59020
14	19874	33859	36.99	53733
15	21416	35238	37.80	56654
16	18336	31944	36.47	50280
17	18754	33243	36.07	51997
18	18212	33124	35.48	51336
19	18288	34515	34.63	52803
20	19134	33758	36.18	52892
21	19041	32799	36.73	51840
22	21646	36733	37.08	58379
23	19012	32875	36.64	51887
24	21462	34451	38.38	55913
25	21291	34781	37.97	56072
26	19021	32334	37.04	51355
27	18789	32225	36.83	51014
28	19973	34232	36.85	54205
29	19218	32044	37.49	51262
30	17879	31178	36.45	49057
31	17149	30999	35.62	48148
32	18642	31627	37.08	50269
33	17451	30549	36.36	48000
34	18183	31449	36.64	49632
35	17437	31263	35.80	48700
36	18610	33293	35.86	51903
37	19209	32151	37.40	51360
38	19310	32859	37.01	52169
39	16971	30429	35.80	47400
40	16912	30340	35.79	47252
41	20215	32832	38.11	53047
42	18055	31727	36.27	49782
43	17922	31464	36.29	49386
44	18690	31100	37.54	49790
45	18492	32017	36.61	50509
46	18400	31813	36.64	50213
47	17388	30104	36.61	47492
48	17900	31442	36.28	49342
49	18969	32808	36.64	51777
50	16449	31837	34.07	48286
51	17672	30812	36.45	48484
52	18167	30521	37.31	48688
53	19011	31149	37.90	50160
54	17737	30460	36.80	48197
55	17489	29999	36.83	47488
56	17272	30733	35.98	48005
57	17969	30371	37.17	48340
58	15965	28275	36.09	44240
59	16235	28591	36.22	44826
60	16346	29451	35.69	45797
61	16129	29001	35.74	45130
62	16629	29111	36.36	45740
63	16562	28055	37.12	44617
64	15617	28891	35.09	44508
65	16374	29521	35.68	45895
66	16522	29761	35.70	46283
67	15243	28232	35.06	43475
68	15514	27900	35.74	43414
69	17850	28881	38.20	46731
70	15675	28060	35.84	43735
71	16702	28124	37.26	44826
72	14927	27050	35.56	41977
73	14797	27895	34.66	42692
74	15375	27465	35.89	42840
75	14973	27135	35.56	42108
76	15046	27067	35.73	42113
77	15278	27438	35.77	42716
78	15456	26771	36.60	42227
79	14544	27171	34.87	41715
80	14450	26437	35.34	40887
81	14078	27443	33.91	41521
82	14537	24768	36.99	39305
83	13170	24848	34.64	38018
84	13791	25263	35.31	39054
85	13033	24734	34.51	37767
86	12623	24053	34.42	36676
87	13077	23117	36.13	36194
88	6419	9131	41.28	15550

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	23143	215191	9.71	238334
2	21298	190494	10.06	211792
3	24049	201933	10.64	225982
4	22948	192234	10.66	215182
5	24096	205460	10.50	229556
6	25307	210951	10.71	236258
7	24428	214938	10.21	239366
8	25215	196030	11.40	221245
9	26819	222616	10.75	249435
10	24744	196402	11.19	221146
11	25778	197221	11.56	222999
12	26909	214247	11.16	241156
13	25958	204363	11.27	230321
14	26149	204169	11.35	230318
15	25981	203130	11.34	229111
16	23843	195860	10.85	219703
17	26335	189350	12.21	215685
18	24116	195493	10.98	219609
19	24387	197032	11.01	221419
20	24345	193350	11.18	217695
21	24663	200350	10.96	225013
22	24331	193164	11.19	217495
23	26838	194764	12.11	221602
24	24422	193869	11.19	218291
25	25086	198603	11.21	223689
26	25572	202448	11.21	228020
27	24514	193914	11.22	218428
28	26072	206049	11.23	232121
29	26348	206566	11.31	232914
30	24972	198146	11.19	223118
31	25080	206144	10.85	231224
32	24848	197490	11.18	222338
33	27343	207631	11.64	234974
34	24861	200672	11.02	225533
35	25222	193027	11.56	218249
36	24088	194791	11.01	218879
37	25354	206316	10.94	231670
38	25183	200959	11.14	226142
39	26182	194837	11.85	221019
40	24740	190063	11.52	214803
41	24951	194112	11.39	219063
42	25448	198850	11.35	224298
43	25175	193424	11.52	218599
44	24121	191847	11.17	215968
45	24569	190982	11.40	215551
46	23987	188045	11.31	212032
47	23508	192082	10.90	215590
48	23615	183513	11.40	207128
49	23482	191997	10.90	215479
50	23927	191265	11.12	215192
51	24373	185753	11.60	210126
52	24695	193230	11.33	217925
53	23622	188157	11.15	211779
54	24032	186832	11.40	210864
55	23401	181253	11.43	204654
56	23204	183857	11.21	207061
57	24054	193742	11.04	217796
58	24396	185101	11.65	209497
59	23613	183095	11.42	206708
60	23466	183426	11.34	206892
61	23562	189421	11.06	212983
62	23652	181018	11.56	204670
63	24812	189784	11.56	214596
64	21874	177716	10.96	199590
65	23330	177078	11.64	200408
66	23122	179719	11.40	202841
67	23005	178542	11.41	201547
68	22713	178716	11.28	201429
69	22065	173968	11.26	196033
70	22086	175525	11.18	197611
71	23102	177279	11.53	200381
72	21369	172075	11.05	193444
73	21607	171880	11.17	193487
74	21764	177952	10.90	199716
75	21279	176052	10.78	197331
76	22267	173057	11.40	195324
77	20615	171585	10.73	192200
78	20299	169723	10.68	190022
79	20464	170582	10.71	191046
80	20419	175627	10.42	196046
81	20218	174940	10.36	195158
82	19872	172068	10.35	191940
83	20122	171086	10.52	191208
84	19111	163956	10.44	183067
85	18363	159319	10.33	177682
86	17444	155623	10.08	173067
87	15646	146201	9.67	161847
88	8514	64317	11.69	72831

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	89101	650464	12.05	739565
2	88007	661345	11.74	749352
3	92719	660299	12.31	753018
4	88778	615647	12.60	704425
