CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	18359	36442	33.50	54801
2	17094	35016	32.80	52110
3	17373	33849	33.92	51222
4	18811	35286	34.77	54097
5	20080	36735	35.34	56815
6	20465	39371	34.20	59836
7	19058	35081	35.20	54139
8	19685	38444	33.86	58129
9	22320	39766	35.95	62086
10	18888	36658	34.00	55546
11	20454	38298	34.81	58752
12	23419	41484	36.08	64903
13	24530	42459	36.62	66989
14	22578	41118	35.45	63696
15	22757	39443	36.59	62200
16	21261	37632	36.10	58893
17	21891	38695	36.13	60586
18	21744	40180	35.11	61924
19	20682	39581	34.32	60263
20	21918	40205	35.28	62123
21	20935	37707	35.70	58642
22	24528	43406	36.11	67934
23	21445	37523	36.37	58968
24	25517	42686	37.41	68203
25	23087	41377	35.81	64464
26	20323	38611	34.48	58934
27	20834	36951	36.05	57785
28	23212	39406	37.07	62618
29	21537	37146	36.70	58683
30	21054	39528	34.75	60582
31	19512	35865	35.23	55377
32	21328	36779	36.70	58107
33	19166	36728	34.29	55894
34	19999	37647	34.69	57646
35	19089	35714	34.83	54803
36	21092	39032	35.08	60124
37	21699	38240	36.20	59939
38	21652	38637	35.91	60289
39	19691	35317	35.80	55008
40	19597	35364	35.66	54961
41	21419	37419	36.40	58838
42	20920	37125	36.04	58045
43	19263	35939	34.90	55202
44	19977	36903	35.12	56880
45	19793	35647	35.70	55440
46	20588	36703	35.94	57291
47	18958	35096	35.07	54054
48	20118	36379	35.61	56497
49	22071	38547	36.41	60618
50	19217	36571	34.45	55788
51	19662	35552	35.61	55214
52	20669	37079	35.79	57748
53	19790	35564	35.75	55354
54	19097	35351	35.07	54448
55	19294	34534	35.84	53828
56	19806	36626	35.10	56432
57	20312	36478	35.77	56790
58	18254	34669	34.49	52923
59	17970	33350	35.02	51320
60	17398	35458	32.92	52856
61	18090	34038	34.70	52128
62	18481	35355	34.33	53836
63	17709	33322	34.70	51031
64	17693	33312	34.69	51005
65	17542	33525	34.35	51067
66	18642	34202	35.28	52844
67	17937	33242	35.05	51179
68	17056	33042	34.05	50098
69	18072	34547	34.35	52619
70	17508	33615	34.25	51123
71	17677	33851	34.31	51528
72	16833	32187	34.34	49020
73	17439	32477	34.94	49916
74	16912	32036	34.55	48948
75	16428	31812	34.05	48240
76	16433	31404	34.35	47837
