CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	15548	31182	33.27	46730
2	15056	31151	32.58	46207
3	14765	30716	32.46	45481
4	16666	31045	34.93	47711
5	17990	33268	35.10	51258
6	18363	34601	34.67	52964
7	17068	30042	36.23	47110
8	18548	33059	35.94	51607
9	17963	34455	34.27	52418
10	15881	32387	32.90	48268
11	16615	32579	33.77	49194
12	19660	35452	35.67	55112
13	21329	37708	36.13	59037
14	18793	36623	33.91	55416
15	19738	34777	36.21	54515
16	17609	31850	35.60	49459
17	17833	32790	35.23	50623
18	18127	34896	34.19	53023
19	17619	34520	33.79	52139
20	18914	33806	35.88	52720
21	17882	33092	35.08	50974
22	21075	36528	36.59	57603
23	18078	33755	34.88	51833
24	21188	35762	37.20	56950
25	19439	36044	35.04	55483
26	17759	33241	34.82	51000
27	18312	32735	35.87	51047
28	18565	33297	35.80	51862
29	18638	33000	36.09	51638
30	17559	32999	34.73	50558
31	16536	31126	34.69	47662
32	18458	32881	35.95	51339
33	16883	31183	35.12	48066
34	16923	31589	34.88	48512
35	16534	31466	34.45	48000
36	18025	33380	35.06	51405
37	18826	33465	36.00	52291
38	18117	33741	34.94	51858
39	17029	30160	36.09	47189
40	16634	31923	34.26	48557
41	19086	32435	37.05	51521
42	17604	31676	35.72	49280
43	16516	31964	34.07	48480
44	17998	31895	36.07	49893
45	18483	33069	35.85	51552
46	18097	32311	35.90	50408
47	16340	30161	35.14	46501
48	17309	32472	34.77	49781
49	18387	33142	35.68	51529
50	16989	31133	35.30	48122
51	17691	31614	35.88	49305
52	17353	32684	34.68	50037
53	18970	31384	37.67	50354
54	16788	30409	35.57	47197
55	16486	31667	34.24	48153
56	17356	31616	35.44	48972
57	18211	31059	36.96	49270
58	16286	29151	35.84	45437
59	15708	30310	34.13	46018
60	16497	29796	35.64	46293
61	16438	29881	35.49	46319
62	15922	30018	34.66	45940
63	14848	28883	33.95	43731
64	16065	28816	35.79	44881
65	16183	29639	35.32	45822
66	15558	29359	34.64	44917
67	15298	29097	34.46	44395
68	15323	29608	34.10	44931
69	16092	30047	34.88	46139
70	16063	29388	35.34	45451
71	15480	29119	34.71	44599
72	15304	27636	35.64	42940
73	13969	28214	33.12	42183
74	14577	28124	34.14	42701
75	13570	28007	32.64	41577
76	14555	27916	34.27	42471
77	15182	28442	34.80	43624
78	15114	27215	35.71	42329
79	14021	26856	34.30	40877
80	14147	26202	35.06	40349
81	14798	28196	34.42	42994
82	13492	26072	34.10	39564
83	12784	25381	33.50	38165
84	13075	26201	33.29	39276
85	13196	25228	34.34	38424
86	12525	25229	33.18	37754
87	12031	24149	33.25	36180
88	6444	9135	41.36	15579

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	21807	209060	9.45	230867
2	20355	189306	9.71	209661
3	21774	200118	9.81	221892
4	21562	186855	10.35	208417
5	21702	203333	9.64	225035
6	23503	210255	10.05	233758
7	23168	211662	9.87	234830
8	24658	191390	11.41	216048
9	24459	221917	9.93	246376
10	23561	196239	10.72	219800
11	23693	192704	10.95	216397
12	23707	211298	10.09	235005
13	24611	200752	10.92	225363
14	24696	202132	10.89	226828
15	23734	202849	10.47	226583
16	21904	192612	10.21	214516
17	24508	191840	11.33	216348
18	23235	192988	10.75	216223
19	23569	192250	10.92	215819
20	22690	190433	10.65	213123
21	23282	198683	10.49	221965
22	23704	192546	10.96	216250
23	23977	193612	11.02	217589
24	23312	193928	10.73	217240
25	23365	194472	10.73	217837
26	22712	201987	10.11	224699
27	23271	194101	10.71	217372
28	25403	202985	11.12	228388
29	25833	205344	11.17	231177
30	23546	194187	10.81	217733
31	23916	205441	10.43	229357
32	23798	195623	10.85	219421
33	24791	204831	10.80	229622
34	23192	197642	10.50	220834
35	23835	192638	11.01	216473
36	23207	194838	10.64	218045
37	22935	199946	10.29	222881
38	23741	198201	10.70	221942
39	24564	196011	11.14	220575
40	22327	188967	10.57	211294
41	22719	190738	10.64	213457
42	24103	198173	10.84	222276
43	23337	191270	10.87	214607
44	22737	189450	10.72	212187
45	22738	190468	10.66	213206
46	22615	184873	10.90	207488
47	22365	190887	10.49	213252
48	23134	184167	11.16	207301
49	21763	189940	10.28	211703
50	22491	189137	10.63	211628
51	22829	186359	10.91	209188
52	23257	191495	10.83	214752
53	22567	185641	10.84	208208
54	22513	185506	10.82	208019
55	23057	181402	11.28	204459
56	21996	184775	10.64	206771
57	23232	192677	10.76	215909
58	22630	185172	10.89	207802
59	21600	181478	10.64	203078
60	22323	181798	10.94	204121
61	23274	189380	10.94	212654
62	21796	181980	10.70	203776
63	23074	189592	10.85	212666
64	21146	179695	10.53	200841
65	21579	175187	10.97	196766
66	21517	179526	10.70	201043
67	21378	176832	10.79	198210
68	21535	178778	10.75	200313
69	21194	174901	10.81	196095
70	20613	173624	10.61	194237
71	21952	176350	11.07	198302
72	20918	172579	10.81	193497
73	20251	171005	10.59	191256
74	20210	174464	10.38	194674
75	19363	174536	9.99	193899
76	19747	173124	10.24	192871
77	19472	172480	10.14	191952
78	19881	173335	10.29	193216
79	19335	171554	10.13	190889
80	19780	174249	10.19	194029
81	18971	175410	9.76	194381
82	19452	172697	10.12	192149
83	18371	170964	9.70	189335
84	18422	166169	9.98	184591
85	18727	160113	10.47	178840
86	16869	156191	9.75	173060
87	15238	148473	9.31	163711
88	8491	64743	11.59	73234

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	84474	644684	11.59	729158
2	83454	655351	11.30	738805
3	85930	651165	11.66	737095
4	83384	608672	12.05	692056
