CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	28519	31887	47.21	60406
2	27762	31637	46.74	59399
3	27929	30957	47.43	58886
4	28655	31705	47.47	60360
5	31682	31884	49.84	63566
6	33116	35468	48.29	68584
7	29765	30535	49.36	60300
8	32866	33797	49.30	66663
9	34804	36388	48.89	71192
10	29773	32924	47.49	62697
11	31375	33478	48.38	64853
12	37652	35366	51.57	73018
13	38448	37244	50.80	75692
14	35616	35844	49.84	71460
15	34600	34929	49.76	69529
16	32233	32415	49.86	64648
17	33127	35862	48.02	68989
18	32672	34166	48.88	66838
19	33433	32440	50.75	65873
20	34820	33157	51.22	67977
21	32467	33261	49.40	65728
22	37934	33976	52.75	71910
23	33578	32845	50.55	66423
24	38756	33812	53.41	72568
25	37558	35408	51.47	72966
26	33207	32076	50.87	65283
27	30664	33497	47.79	64161
28	33307	33658	49.74	66965
29	33415	33296	50.09	66711
30	32220	31919	50.23	64139
31	30998	30898	50.08	61896
32	33953	32403	51.17	66356
33	29793	31329	48.74	61122
34	30458	31886	48.85	62344
35	29430	31737	48.11	61167
36	32886	32230	50.50	65116
37	32551	33476	49.30	66027
38	33956	34672	49.48	68628
39	30336	31724	48.88	62060
40	30252	30371	49.90	60623
41	32915	32523	50.30	65438
42	32998	32017	50.75	65015
43	31022	31958	49.26	62980
44	30465	31289	49.33	61754
45	30923	31525	49.52	62448
46	32671	31073	51.25	63744
47	28646	30551	48.39	59197
48	31627	30866	50.61	62493
49	34563	33787	50.57	68350
50	30055	31170	49.09	61225
51	31203	30533	50.54	61736
52	31749	30918	50.66	62667
53	32877	30341	52.01	63218
54	32510	30503	51.59	63013
55	29819	30042	49.81	59861
56	31573	31519	50.04	63092
57	30771	30954	49.85	61725
58	29357	29571	49.82	58928
59	27761	28579	49.27	56340
60	29915	30020	49.91	59935
61	28609	30344	48.53	58953
62	30368	28619	51.48	58987
63	28135	29304	48.98	57439
64	28640	28931	49.75	57571
65	28965	28308	50.57	57273
66	28110	28405	49.74	56515
67	26875	28623	48.43	55498
68	27230	29191	48.26	56421
69	29572	30997	48.82	60569
70	28295	28426	49.88	56721
71	29309	29924	49.48	59233
72	27492	28686	48.94	56178
73	27555	28191	49.43	55746
74	27244	27044	50.18	54288
75	26764	27512	49.31	54276
76	27278	29103	48.38	56381
77	27739	27766	49.98	55505
78	26697	27647	49.13	54344
79	25909	27016	48.95	52925
80	25516	27774	47.88	53290
81	25915	27840	48.21	53755
82	25698	27701	48.12	53399
83	24049	25398	48.64	49447
84	23904	25731	48.16	49635
85	24237	24164	50.08	48401
86	22940	25562	47.30	48502
87	23850	24806	49.02	48656
88	22656	11109	67.10	33765

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	34315	282140	10.84	316455
2	33638	257235	11.56	290873
3	34825	262504	11.71	297329
4	34959	254651	12.07	289610
5	37761	269818	12.28	307579
6	36851	282694	11.53	319545
7	36945	280893	11.62	317838
8	36571	259607	12.35	296178
9	39967	296715	11.87	336682
10	37129	258110	12.58	295239
11	39383	257279	13.28	296662
12	38086	280015	11.97	318101
13	39204	276784	12.41	315988
14	39164	275417	12.45	314581
15	37703	268146	12.33	305849
16	36703	259714	12.38	296417
17	37925	250407	13.15	288332
18	37085	254619	12.71	291704
19	35892	256734	12.27	292626
20	36053	249907	12.61	285960
21	37087	261956	12.40	299043
22	38199	254419	13.05	292618
23	38737	256295	13.13	295032
24	37370	257876	12.66	295246
25	35655	255569	12.24	291224
26	38031	266909	12.47	304940
27	36154	257770	12.30	293924
28	37718	269896	12.26	307614
29	40076	270143	12.92	310219
30	39265	259630	13.14	298895
31	37693	274828	12.06	312521
32	36570	263210	12.20	299780
33	39624	283726	12.25	323350
34	36774	265556	12.16	302330
35	37463	253422	12.88	290885
36	36838	254570	12.64	291408
37	38445	261972	12.80	300417
38	36815	265655	12.17	302470
39	38390	259769	12.88	298159
40	36401	243326	13.01	279727
41	37451	254823	12.81	292274
42	40132	263628	13.21	303760
43	38375	256460	13.02	294835
44	36832	244313	13.10	281145
45	38500	248022	13.44	286522
46	35335	241636	12.76	276971
47	37620	250514	13.06	288134
48	37130	246857	13.07	283987
49	36210	254279	12.47	290489
50	36722	251865	12.72	288587
51	35462	243827	12.70	279289
52	35909	250105	12.55	286014
53	36802	241154	13.24	277956
54	36536	245581	12.95	282117
55	34428	238384	12.62	272812
56	34111	243972	12.27	278083
57	36442	258216	12.37	294658
58	34651	243613	12.45	278264
59	36895	234637	13.59	271532
60	35363	240243	12.83	275606
61	36414	245494	12.92	281908
62	37062	243588	13.21	280650
63	36952	250253	12.87	287205
64	35230	232236	13.17	267466
65	35154	229995	13.26	265149
66	36200	236056	13.30	272256
67	35002	230354	13.19	265356
68	35398	233777	13.15	269175
69	34836	229206	13.19	264042
70	34705	230413	13.09	265118
71	37293	233526	13.77	270819
72	32973	222691	12.90	255664
73	32783	227821	12.58	260604
74	32717	231455	12.38	264172
75	32933	239564	12.09	272497
76	34592	228499	13.15	263091
77	32529	226106	12.58	258635
78	32767	226662	12.63	259429
79	31365	221429	12.41	252794
80	32135	234585	12.05	266720
81	32545	239397	11.97	271942
82	32305	229914	12.32	262219
83	32202	229935	12.28	262137
84	31476	218637	12.58	250113
85	30951	212654	12.71	243605
86	29647	208729	12.44	238376
87	25607	199174	11.39	224781
88	18074	92670	16.32	110744

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	138721	908527	13.25	1047248
2	136401	919220	12.92	1055621
3	143069	908435	13.61	1051504
4	137380	840436	14.05	977816
5	141296	826003	14.61	967299
6	137812	809420	14.55	947232
7	137494	795579	14.74	933073
8	143259	847738	14.46	990997
9	141292	826939	14.59	968231
10	144168	853183	14.46	997351
11	138951	827533	14.38	966484
12	140591	816597	14.69	957188
13	139082	807378	14.69	946460
14	140851	809575	14.82	950426
15	145069	832932	14.83	978001
16	147599	829338	15.11	976937
17	143925	806022	15.15	949947
18	138838	817138	14.52	955976
19	143675	842466	14.57	986141
20	139579	819255	14.56	958834
21	141356	804374	14.95	945730
22	145510	821255	15.05	966765
23	141217	821107	14.67	962324
24	141071	846983	14.28	988054
25	142544	818833	14.83	961377
26	145334	841014	14.73	986348
27	144353	845340	14.59	989693
28	139860	823021	14.53	962881
29	144937	853419	14.52	998356
30	144389	835197	14.74	979586
31	140682	824256	14.58	964938
32	139650	841499	14.23	981149
33	139157	842148	14.18	981305
34	142914	878627	13.99	1021541
35	138966	861781	13.89	1000747
36	141041	856535	14.14	997576
37	139882	833046	14.38	972928
38	138471	849376	14.02	987847
39	140122	856706	14.06	996828
40	142061	868008	14.06	1010069
41	136777	839974	14.00	976751
42	137201	848256	13.92	985457
43	139499	865856	13.88	1005355
44	139730	879040	13.72	1018770
45	141286	827737	14.58	969023
46	140075	851742	14.12	991817
47	136727	841118	13.98	977845
48	137798	850044	13.95	987842
49	137724	845690	14.00	983414
50	136600	847889	13.88	984489
51	142810	868329	14.12	1011139
52	139193	852416	14.04	991609
53	143156	852444	14.38	995600
54	139634	842838	14.21	982472
55	138482	831494	14.28	969976
56	133761	825547	13.94	959308
57	134662	821414	14.08	956076
58	134074	832517	13.87	966591
59	137103	842226	14.00	979329
60	139126	831985	14.33	971111
61	133798	825287	13.95	959085
62	132904	818533	13.97	951437
63	131180	818776	13.81	949956
64	131675	814259	13.92	945934
65	130896	809116	13.92	940012
66	130603	810448	13.88	941051
67	130467	799699	14.03	930166
68	128772	791486	13.99	920258
69	130043	786222	14.19	916265
70	126285	796784	13.68	923069
71	130171	805103	13.92	935274
72	130843	800566	14.05	931409
73	126403	804845	13.57	931248
74	127445	801230	13.72	928675
75	127859	805251	13.70	933110
76	124764	801962	13.46	926726
77	127964	800611	13.78	928575
78	126476	791272	13.78	917748
79	126504	779486	13.96	905990
80	122657	776722	13.64	899379
81	121665	776586	13.54	898251
82	122542	776620	13.63	899162
83	120427	784220	13.31	904647
84	120582	778306	13.41	898888
85	120910	764953	13.65	885863
86	116281	738862	13.60	855143
87	103227	702031	12.82	805258
88	75914	334221	18.51	410135

