CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	14465	31241	31.65	45706
2	14229	30636	31.72	44865
3	14022	29889	31.93	43911
4	15159	30129	33.47	45288
5	15857	31423	33.54	47280
6	16586	33645	33.02	50231
7	14995	29779	33.49	44774
8	17576	32756	34.92	50332
9	18738	34745	35.04	53483
10	15566	31234	33.26	46800
11	16706	32623	33.87	49329
12	20191	35781	36.07	55972
13	19867	35975	35.58	55842
14	19026	34443	35.58	53469
15	19318	33915	36.29	53233
16	17310	32118	35.02	49428
17	17670	32577	35.17	50247
18	17462	32659	34.84	50121
19	17923	32452	35.58	50375
20	17812	33827	34.49	51639
21	17034	32382	34.47	49416
22	20642	36241	36.29	56883
23	17126	31183	35.45	48309
24	21695	35452	37.96	57147
25	19872	34692	36.42	54564
26	17073	32840	34.21	49913
27	16855	31885	34.58	48740
28	18384	33747	35.27	52131
29	18390	31380	36.95	49770
30	18012	32283	35.81	50295
31	16552	30910	34.87	47462
32	17588	31838	35.58	49426
33	16375	30962	34.59	47337
34	16719	31438	34.72	48157
35	15496	30532	33.67	46028
36	17578	33662	34.31	51240
37	18496	33923	35.28	52419
38	17909	32766	35.34	50675
39	15534	30025	34.10	45559
40	15525	30621	33.64	46146
41	17817	31320	36.26	49137
42	16927	31099	35.25	48026
43	15755	30702	33.91	46457
44	16639	31229	34.76	47868
45	16432	30222	35.22	46654
46	16768	30478	35.49	47246
47	15720	29708	34.60	45428
48	16836	31077	35.14	47913
49	17943	33525	34.86	51468
50	15992	31024	34.01	47016
51	16620	29797	35.81	46417
52	17015	31215	35.28	48230
53	17074	29713	36.49	46787
54	16419	30397	35.07	46816
55	15828	30750	33.98	46578
56	16015	31531	33.68	47546
57	16741	31145	34.96	47886
58	15218	28382	34.90	43600
59	14410	28199	33.82	42609
60	16064	29364	35.36	45428
61	16127	28871	35.84	44998
62	15762	29073	35.16	44835
63	14866	27778	34.86	42644
64	14413	28762	33.38	43175
65	15102	28291	34.80	43393
66	15276	28829	34.64	44105
67	14178	28063	33.56	42241
68	14256	28024	33.72	42280
69	14868	28812	34.04	43680
70	14752	28400	34.19	43152
71	15123	28648	34.55	43771
72	14743	27202	35.15	41945
73	14931	28892	34.07	43823
74	13987	27183	33.97	41170
75	14129	27196	34.19	41325
76	14447	27268	34.63	41715
77	13676	26809	33.78	40485
78	14588	26412	35.58	41000
79	13875	27142	33.83	41017
80	13264	26462	33.39	39726
81	13469	26951	33.32	40420
82	13283	26277	33.58	39560
83	13267	25651	34.09	38918
84	12483	26097	32.36	38580
85	12681	24999	33.65	37680
86	12843	25094	33.85	37937
87	13238	24856	34.75	38094
88	9064	7990	53.15	17054

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	11201	216368	4.92	227569
2	10552	195219	5.13	205771
3	11557	198985	5.49	210542
4	12187	188707	6.07	200894
5	12278	204048	5.68	216326
6	11741	216851	5.14	228592
7	12164	211079	5.45	223243
8	11631	193613	5.67	205244
9	12823	231164	5.26	243987
10	11705	194886	5.67	206591
11	13288	196172	6.34	209460
12	12670	210597	5.67	223267
13	12726	202709	5.91	215435
14	12213	205547	5.61	217760
15	12398	206524	5.66	218922
16	12072	194084	5.86	206156
17	12237	191255	6.01	203492
18	11372	191719	5.60	203091
19	12056	194078	5.85	206134
20	11649	191179	5.74	202828
21	11979	194687	5.80	206666
22	12591	194929	6.07	207520
23	13080	194956	6.29	208036
24	11653	196418	5.60	208071
25	12065	195571	5.81	207636
26	13299	201005	6.21	214304
27	12288	194704	5.94	206992
28	12879	204276	5.93	217155
29	14219	208991	6.37	223210
30	12447	196317	5.96	208764
31	11891	204529	5.49	216420
32	12139	198585	5.76	210724
33	12374	215883	5.42	228257
34	12232	200966	5.74	213198
35	12192	194083	5.91	206275
36	12654	190424	6.23	203078
37	11955	197602	5.70	209557
38	11852	201882	5.55	213734
39	13000	197497	6.18	210497
40	11777	184675	5.99	196452
41	11993	193692	5.83	205685
42	12915	204489	5.94	217404
43	12491	192140	6.10	204631
44	11776	187441	5.91	199217
45	12328	191626	6.04	203954
46	11948	189361	5.94	201309
47	11673	192247	5.72	203920
48	11410	185491	5.79	196901
49	11189	192080	5.50	203269
50	11299	190486	5.60	201785
51	11454	186431	5.79	197885
52	11825	191863	5.81	203688
53	11568	186686	5.83	198254
54	10852	185928	5.51	196780
55	10730	179097	5.65	189827
56	11748	186961	5.91	198709
57	11378	199815	5.39	211193
58	12024	187839	6.02	199863
59	11625	181939	6.01	193564
60	11161	183365	5.74	194526
61	11830	186399	5.97	198229
62	11531	185385	5.86	196916
63	12418	191654	6.09	204072
64	11187	178057	5.91	189244
65	11040	175390	5.92	186430
66	12107	181211	6.26	193318
67	11890	179746	6.20	191636
68	11990	176277	6.37	188267
69	11162	175359	5.98	186521
70	11330	174702	6.09	186032
71	12070	179076	6.31	191146
72	10658	173039	5.80	183697
73	10333	171434	5.68	181767
74	9522	178267	5.07	187789
75	10521	180744	5.50	191265
76	10977	174851	5.91	185828
77	10646	176978	5.67	187624
78	10078	174155	5.47	184233
79	10665	173433	5.79	184098
80	9924	177356	5.30	187280
81	10488	180755	5.48	191243
82	10118	180462	5.31	190580
83	10142	178478	5.38	188620
84	10103	167095	5.70	177198
85	8848	162535	5.16	171383
86	9486	163395	5.49	172881
87	8544	158778	5.11	167322
88	4853	60258	7.45	65111

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	38638	662156	5.51	700794
2	38002	669479	5.37	707481
3	41420	655040	5.95	696460
4	39488	609102	6.09	648590
5	36794	590754	5.86	627548
6	38826	587482	6.20	626308
7	37679	578351	6.12	616030
8	38582	616699	5.89	655281
9	40738	602599	6.33	643337
10	41321	622074	6.23	663395
11	39427	603604	6.13	643031
12	38916	591140	6.18	630056
13	38448	586686	6.15	625134
14	37835	590716	6.02	628551
15	39996	603271	6.22	643267
16	44284	604658	6.82	648942
17	40240	583553	6.45	623793
18	38387	587735	6.13	626122
19	38753	612425	5.95	651178
20	39128	594711	6.17	633839
21	39445	585003	6.32	624448
22	40398	595250	6.36	635648
23	40164	597020	6.30	637184
24	40264	614452	6.15	654716
25	39784	601209	6.21	640993
26	40797	621504	6.16	662301
27	39862	616536	6.07	656398
28	39979	597819	6.27	637798
29	42093	623158	6.33	665251
30	42051	616522	6.39	658573
31	38390	597280	6.04	635670
32	38873	618496	5.91	657369
33	38604	614275	5.91	652879
34	39967	642970	5.85	682937
35	40238	633124	5.98	673362
36	38977	622823	5.89	661800
37	38402	607027	5.95	645429
38	39369	625624	5.92	664993
39	40439	638360	5.96	678799
40	40633	639791	5.97	680424
41	38708	622684	5.85	661392
42	38972	622932	5.89	661904
43	40061	631078	5.97	671139
44	38590	639104	5.69	677694
45	38784	614315	5.94	653099
46	41145	626096	6.17	667241
47	38975	616309	5.95	655284
48	38664	620530	5.87	659194
49	38560	616549	5.89	655109
50	37756	618221	5.76	655977
51	40532	638917	5.97	679449
52	38449	621296	5.83	659745
53	39041	624197	5.89	663238
54	39915	622151	6.03	662066
55	37776	611137	5.82	648913
56	36729	605795	5.72	642524
57	36891	603075	5.76	639966
58	36932	607857	5.73	644789
59	38637	612565	5.93	651202
60	37754	611304	5.82	649058
61	36355	603819	5.68	640174
62	35828	595971	5.67	631799
63	35950	595557	5.69	631507
64	35712	598593	5.63	634305
65	35596	588458	5.70	624054
66	35506	593277	5.65	628783
67	35585	582962	5.75	618547
68	34859	583157	5.64	618016
69	34375	582241	5.57	616616
70	35496	581654	5.75	617150
71	34564	587357	5.56	621921
72	34272	583469	5.55	617741
73	34678	585204	5.59	619882
74	34884	587458	5.61	622342
75	33622	597158	5.33	630780
76	33911	592053	5.42	625964
77	35169	591816	5.61	626985
78	35425	584174	5.72	619599
79	33706	576939	5.52	610645
80	33157	567946	5.52	601103
81	32654	571429	5.41	604083
82	34017	573918	5.60	607935
83	32935	580819	5.37	613754
84	33806	576643	5.54	610449
85	32704	565231	5.47	597935
86	30947	553628	5.29	584575
87	26889	520154	4.92	547043
88	15333	208319	6.86	223652

