CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	16164	30248	34.83	46412
2	15156	28657	34.59	43813
3	15210	29057	34.36	44267
4	17356	30216	36.48	47572
5	18107	31901	36.21	50008
6	18193	33579	35.14	51772
7	17463	29832	36.92	47295
8	18750	31230	37.52	49980
9	19065	33169	36.50	52234
10	16393	30358	35.06	46751
11	17386	30620	36.22	48006
12	20395	33708	37.70	54103
13	22563	35800	38.66	58363
14	20274	33116	37.97	53390
15	20697	34058	37.80	54755
16	17803	30304	37.01	48107
17	18518	30665	37.65	49183
18	17761	32352	35.44	50113
19	18325	31559	36.74	49884
20	18493	32076	36.57	50569
21	17761	30843	36.54	48604
22	21126	33658	38.56	54784
23	18315	32384	36.12	50699
24	21846	34104	39.05	55950
25	20195	34296	37.06	54491
26	18153	30844	37.05	48997
27	18135	30867	37.01	49002
28	18973	32827	36.63	51800
29	18529	31002	37.41	49531
30	18254	30090	37.76	48344
31	16913	29553	36.40	46466
32	18296	31018	37.10	49314
33	17292	30606	36.10	47898
34	17541	30483	36.53	48024
35	17330	29780	36.79	47110
36	18366	32324	36.23	50690
37	19369	32049	37.67	51418
38	18220	32483	35.93	50703
39	16613	29076	36.36	45689
40	17249	29420	36.96	46669
41	20405	31390	39.40	51795
42	17817	30518	36.86	48335
43	16939	29478	36.49	46417
44	17545	31010	36.13	48555
45	18451	31158	37.19	49609
46	18054	30854	36.91	48908
47	16501	28561	36.62	45062
48	17963	29870	37.55	47833
49	18301	32282	36.18	50583
50	16536	29098	36.24	45634
51	17940	30104	37.34	48044
52	17228	29978	36.50	47206
53	19375	30214	39.07	49589
54	17377	29264	37.26	46641
55	16783	29281	36.43	46064
56	16989	29576	36.48	46565
57	18381	30622	37.51	49003
58	15737	28234	35.79	43971
59	15397	28075	35.42	43472
60	16328	29055	35.98	45383
61	16196	28003	36.64	44199
62	16170	28897	35.88	45067
63	15681	27758	36.10	43439
64	15600	27493	36.20	43093
65	16378	28285	36.67	44663
66	15716	28398	35.63	44114
67	15092	27590	35.36	42682
68	15274	27279	35.89	42553
69	16809	28525	37.08	45334
70	15815	27694	36.35	43509
71	16176	27355	37.16	43531
72	14475	26552	35.28	41027
73	15188	27561	35.53	42749
74	14225	27439	34.14	41664
75	14460	25612	36.09	40072
76	14635	27392	34.82	42027
77	15222	26817	36.21	42039
78	14433	26342	35.40	40775
79	14912	26651	35.88	41563
80	14004	25365	35.57	39369
81	14237	25747	35.61	39984
82	13569	25706	34.55	39275
83	13111	24138	35.20	37249
84	12412	24663	33.48	37075
85	12336	23197	34.72	35533
86	13114	23971	35.36	37085
87	12729	23148	35.48	35877
88	6022	8846	40.50	14868

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	9768	212803	4.39	222571
2	9974	189864	4.99	199838
3	10249	195041	4.99	205290
4	10912	190701	5.41	201613
5	10640	207765	4.87	218405
6	10809	214877	4.79	225686
7	10873	211670	4.89	222543
8	10585	197316	5.09	207901
9	11744	222503	5.01	234247
10	10554	196801	5.09	207355
11	11377	195838	5.49	207215
12	11962	215909	5.25	227871
13	11352	205598	5.23	216950
14	11703	203390	5.44	215093
15	10976	206946	5.04	217922
16	10618	195212	5.16	205830
17	11826	190086	5.86	201912
18	11099	193011	5.44	204110
19	10527	194826	5.13	205353
20	10969	193474	5.37	204443
21	12070	199681	5.70	211751
22	11672	195705	5.63	207377
23	11325	194260	5.51	205585
24	10596	197111	5.10	207707
25	11265	196895	5.41	208160
26	11402	202408	5.33	213810
27	11281	195665	5.45	206946
28	11531	204162	5.35	215693
29	12668	209531	5.70	222199
30	11371	201314	5.35	212685
31	10870	207844	4.97	218714
32	10266	195612	4.99	205878
33	11102	210438	5.01	221540
34	10696	201099	5.05	211795
35	10863	194173	5.30	205036
36	10832	196132	5.23	206964
37	10621	203240	4.97	213861
38	11017	200767	5.20	211784
39	11736	200545	5.53	212281
40	11455	184759	5.84	196214
41	10472	191944	5.17	202416
42	10953	201827	5.15	212780
43	10802	194111	5.27	204913
44	11038	191383	5.45	202421
45	10653	194206	5.20	204859
46	10838	186618	5.49	197456
47	10497	190434	5.22	200931
48	10739	186476	5.45	197215
49	9966	192629	4.92	202595
50	10442	192360	5.15	202802
51	10016	185931	5.11	195947
52	10922	195737	5.29	206659
53	10601	186156	5.39	196757
54	10118	185501	5.17	195619
55	9792	183138	5.08	192930
56	10325	187596	5.22	197921
57	10015	194811	4.89	204826
58	10261	187586	5.19	197847
59	10412	184252	5.35	194664
60	10291	183404	5.31	193695
61	10629	192807	5.22	203436
62	10048	184577	5.16	194625
63	11337	191216	5.60	202553
64	10032	180276	5.27	190308
65	9976	176870	5.34	186846
66	10039	180350	5.27	190389
67	10042	179104	5.31	189146
68	10077	180402	5.29	190479
69	9925	175015	5.37	184940
70	9564	175623	5.16	185187
71	10962	179499	5.76	190461
72	9316	172057	5.14	181373
73	9358	170647	5.20	180005
74	8953	178128	4.79	187081
75	9380	176975	5.03	186355
76	9423	171483	5.21	180906
77	9787	172362	5.37	182149
78	8384	170986	4.67	179370
79	8964	170436	5.00	179400
80	8707	175960	4.71	184667
81	9132	176877	4.91	186009
82	8823	173392	4.84	182215
83	9032	175499	4.89	184531
84	8069	161212	4.77	169281
85	8488	159397	5.06	167885
86	7886	156093	4.81	163979
87	6964	146849	4.53	153813
88	3368	63447	5.04	66815

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	34186	655278	4.96	689464
2	34496	664048	4.94	698544
3	36662	663132	5.24	699794
4	35410	617323	5.42	652733
5	34240	604375	5.36	638615
6	35101	600121	5.53	635222
7	34240	588904	5.49	623144
8	35689	622375	5.42	658064
9	35948	610546	5.56	646494
10	36724	629106	5.52	665830
11	35792	614076	5.51	649868
12	35565	598649	5.61	634214
13	33995	591794	5.43	625789
14	34217	580440	5.57	614657
15	34021	599421	5.37	633442
16	38552	600265	6.03	638817
17	35279	587306	5.67	622585
18	34018	596654	5.39	630672
19	34140	618506	5.23	652646
20	34554	594770	5.49	629324
21	34277	585389	5.53	619666
22	35780	593254	5.69	629034
23	34984	589014	5.61	623998
24	34752	598984	5.48	633736
25	35187	593352	5.60	628539
26	34813	612804	5.38	647617
27	34672	609374	5.38	644046
28	34333	598690	5.42	633023
