CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	11285	12435	47.58	23720
2	10424	12006	46.47	22430
3	10686	12919	45.27	23605
4	12838	12661	50.35	25499
5	12812	13252	49.16	26064
6	13513	14401	48.41	27914
7	12467	12360	50.22	24827
8	13321	12985	50.64	26306
9	14510	13567	51.68	28077
10	11529	13101	46.81	24630
11	12597	12326	50.54	24923
12	14072	13938	50.24	28010
13	17020	15091	53.00	32111
14	13634	13487	50.27	27121
15	14993	13211	53.16	28204
16	12625	13069	49.14	25694
17	12924	13365	49.16	26289
18	13470	13783	49.43	27253
19	12654	13474	48.43	26128
20	14091	13292	51.46	27383
21	13675	12822	51.61	26497
22	14679	13854	51.45	28533
23	13928	13381	51.00	27309
24	15576	13738	53.14	29314
25	14766	14437	50.56	29203
26	12661	13040	49.26	25701
27	13347	13185	50.31	26532
28	14100	12952	52.12	27052
29	13837	13040	51.48	26877
30	12750	12934	49.64	25684
31	12496	12462	50.07	24958
32	13440	12554	51.70	25994
33	12506	12545	49.92	25051
34	12320	12740	49.16	25060
35	11826	11771	50.12	23597
36	13023	12982	50.08	26005
37	13799	12890	51.70	26689
38	13316	13650	49.38	26966
39	11560	11576	49.97	23136
40	11723	11913	49.60	23636
41	14836	13435	52.48	28271
42	12379	12636	49.49	25015
43	12125	11033	52.36	23158
44	12463	11519	51.97	23982
45	12516	12178	50.68	24694
46	12377	12437	49.88	24814
47	11598	11692	49.80	23290
48	12177	11952	50.47	24129
49	13816	13486	50.60	27302
50	12083	11723	50.76	23806
51	13132	10892	54.66	24024
52	12960	11916	52.10	24876
53	13269	11553	53.46	24822
54	12233	11558	51.42	23791
55	12035	11389	51.38	23424
56	12236	11695	51.13	23931
57	12292	11946	50.71	24238
58	11082	11547	48.97	22629
59	11065	11388	49.28	22453
60	11780	11532	50.53	23312
61	11314	11020	50.66	22334
62	10847	10625	50.52	21472
63	11031	10811	50.50	21842
64	10769	10749	50.05	21518
65	10563	10725	49.62	21288
66	10541	10770	49.46	21311
67	11010	10563	51.04	21573
68	10794	10942	49.66	21736
69	11568	11255	50.69	22823
70	10584	10526	50.14	21110
71	10799	10419	50.90	21218
72	10193	10511	49.23	20704
73	10109	10231	49.70	20340
74	9994	9855	50.35	19849
75	9715	9716	50.00	19431
76	10251	9978	50.67	20229
77	10049	10797	48.21	20846
78	10266	10008	50.64	20274
79	10304	10222	50.20	20526
80	9414	9509	49.75	18923
81	10143	9570	51.45	19713
82	9536	9197	50.90	18733
83	8402	8976	48.35	17378
84	8658	8984	49.08	17642
85	8273	8937	48.07	17210
86	8507	8939	48.76	17446
87	8676	8303	51.10	16979
88	8351	3227	72.13	11578

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	1286	125333	1.02	126619
2	1226	111723	1.09	112949
3	1193	118197	1.00	119390
4	1367	111714	1.21	113081
5	1157	121174	0.95	122331
6	1436	125338	1.13	126774
7	1254	126589	0.98	127843
8	1247	116363	1.06	117610
9	1200	130882	0.91	132082
10	1213	115294	1.04	116507
11	1304	115859	1.11	117163
12	1435	128618	1.10	130053
13	1290	123096	1.04	124386
14	1356	120017	1.12	121373
15	1241	121116	1.01	122357
16	1271	114066	1.10	115337
17	1337	112700	1.17	114037
18	1425	112400	1.25	113825
19	1202	113943	1.04	115145
20	1362	112425	1.20	113787
21	1479	115620	1.26	117099
22	1269	111749	1.12	113018
23	1263	112688	1.11	113951
24	1312	114470	1.13	115782
25	1628	116072	1.38	117700
26	1335	120808	1.09	122143
27	1243	112629	1.09	113872
28	1428	121639	1.16	123067
29	1283	120832	1.05	122115
30	1226	117865	1.03	119091
31	1375	121919	1.12	123294
32	1353	116053	1.15	117406
33	1410	122978	1.13	124388
34	1343	116004	1.14	117347
35	1365	111075	1.21	112440
36	1425	112251	1.25	113676
37	1457	119422	1.21	120879
38	1635	117114	1.38	118749
39	1368	115155	1.17	116523
40	1457	109518	1.31	110975
41	1218	111921	1.08	113139
42	1324	117772	1.11	119096
43	1210	110439	1.08	111649
44	1405	109965	1.26	111370
45	1347	109979	1.21	111326
46	1431	104870	1.35	106301
47	1253	107864	1.15	109117
48	1318	106931	1.22	108249
49	1479	108950	1.34	110429
50	1157	107164	1.07	108321
51	1395	105366	1.31	106761
52	1368	110541	1.22	111909
53	1370	104196	1.30	105566
54	1303	103811	1.24	105114
55	1263	101554	1.23	102817
56	1184	105680	1.11	106864
57	1172	108897	1.06	110069
58	1469	105037	1.38	106506
59	1366	102863	1.31	104229
60	1265	102857	1.21	104122
61	1316	105722	1.23	107038
62	1145	102559	1.10	103704
63	1329	106831	1.23	108160
64	1095	97057	1.12	98152
65	1277	97268	1.30	98545
66	1275	98708	1.28	99983
67	1243	97144	1.26	98387
68	1294	98451	1.30	99745
69	1182	97389	1.20	98571
70	1114	97039	1.13	98153
71	1378	100142	1.36	101520
72	990	93798	1.04	94788
73	1158	93489	1.22	94647
74	1215	97071	1.24	98286
75	1252	98280	1.26	99532
76	1015	93868	1.07	94883
77	1179	93179	1.25	94358
78	1207	91901	1.30	93108
79	1108	93208	1.17	94316
80	1263	93696	1.33	94959
81	1229	95323	1.27	96552
82	1131	93774	1.19	94905
83	1232	93583	1.30	94815
84	1157	85170	1.34	86327
85	1125	82529	1.34	83654
86	1074	80640	1.31	81714
87	943	73428	1.27	74371
88	672	29915	2.20	30587

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	6330	408443	1.53	414773
2	5943	413574	1.42	419517
3	5792	414943	1.38	420735
4	5200	381967	1.34	387167
5	5605	373725	1.48	379330
6	5188	372057	1.38	377245
7	5443	359633	1.49	365076
8	5412	383240	1.39	388652
9	5236	374018	1.38	379254
10	5412	390285	1.37	395697
11	5533	377473	1.44	383006
12	5204	364758	1.41	369962
13	5220	363204	1.42	368424
14	5128	361153	1.40	366281
15	5376	370411	1.43	375787
16	5392	368920	1.44	374312
17	5382	361823	1.47	367205
18	5199	366522	1.40	371721
19	5265	377984	1.37	383249
20	5352	368196	1.43	373548
21	5522	358591	1.52	364113
22	5141	366095	1.38	371236
23	5225	362775	1.42	368000
24	5081	374007	1.34	379088
25	5233	365187	1.41	370420
26	4999	370880	1.33	375879
27	5174	378093	1.35	383267
28	5267	368783	1.41	374050
29	4876	382163	1.26	387039
30	4638	373858	1.23	378496
31	4856	368780	1.30	373636
32	5006	371538	1.33	376544
33	5053	369236	1.35	374289
34	5547	389131	1.41	394678
35	5482	386408	1.40	391890
36	5081	373406	1.34	378487
