CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	42281	50896	45.38	93177
2	40241	47785	45.71	88026
3	43436	49259	46.86	92695
4	45259	50229	47.40	95488
5	48079	54378	46.93	102457
6	48651	54785	47.03	103436
7	45522	49321	48.00	94843
8	49941	52847	48.59	102788
9	49149	55495	46.97	104644
10	46206	51064	47.50	97270
11	45464	50094	47.58	95558
12	52303	55359	48.58	107662
13	57794	57240	50.24	115034
14	50028	53448	48.35	103476
15	53865	55015	49.47	108880
16	48028	51177	48.41	99205
17	47995	53280	47.39	101275
18	48482	51797	48.35	100279
19	49613	53329	48.20	102942
20	48620	51092	48.76	99712
21	48431	50465	48.97	98896
22	54282	54391	49.95	108673
23	49815	52430	48.72	102245
24	54208	52956	50.58	107164
25	54436	55746	49.41	110182
26	47326	50582	48.34	97908
27	49143	50980	49.08	100123
28	51926	52428	49.76	104354
29	49824	49827	50.00	99651
30	49329	48853	50.24	98182
31	46510	49545	48.42	96055
32	47984	50821	48.56	98805
33	47346	48790	49.25	96136
34	45736	47046	49.29	92782
35	46319	47784	49.22	94103
36	48504	50020	49.23	98524
37	50004	50505	49.75	100509
38	49420	51382	49.03	100802
39	45877	46559	49.63	92436
40	44762	46733	48.92	91495
41	51155	49779	50.68	100934
42	45039	48292	48.26	93331
43	45914	47241	49.29	93155
44	45811	47745	48.97	93556
45	47636	47915	49.85	95551
46	46690	46697	50.00	93387
47	43889	45472	49.11	89361
48	45316	47085	49.04	92401
49	49686	50915	49.39	100601
50	44791	46669	48.97	91460
51	44849	45779	49.49	90628
52	45029	46313	49.30	91342
53	47826	46572	50.66	94398
54	44116	45851	49.04	89967
55	45550	46564	49.45	92114
56	43287	46342	48.30	89629
57	44931	44121	50.45	89052
58	41407	44338	48.29	85745
59	38015	43145	46.84	81160
60	41034	42461	49.15	83495
61	40934	43272	48.61	84206
62	41375	43413	48.80	84788
63	38919	42387	47.87	81306
64	39955	41986	48.76	81941
65	40741	41014	49.83	81755
66	38767	41070	48.56	79837
67	39467	41293	48.87	80760
68	38767	41449	48.33	80216
69	40288	42059	48.92	82347
70	40242	40811	49.65	81053
71	39822	41605	48.91	81427
72	37874	38903	49.33	76777
73	35939	38885	48.03	74824
74	36815	39294	48.37	76109
75	36946	36466	50.33	73412
76	36994	38534	48.98	75528
77	37355	38272	49.39	75627
78	35841	38547	48.18	74388
79	34750	38108	47.70	72858
80	34904	37212	48.40	72116
81	36170	38921	48.17	75091
82	34035	36684	48.13	70719
83	32139	32922	49.40	65061
84	31066	34742	47.21	65808
85	30512	32084	48.74	62596
86	31821	31358	50.37	63179
87	30374	30242	50.11	60616
88	30447	14747	67.37	45194

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	42218	436109	8.83	478327
2	39414	392384	9.13	431798
3	42037	406456	9.37	448493
4	43004	400270	9.70	443274
5	45515	416974	9.84	462489
6	43091	437340	8.97	480431
7	42933	433935	9.00	476868
8	45484	404199	10.11	449683
9	47654	449816	9.58	497470
10	45065	403025	10.06	448090
11	47766	400904	10.65	448670
12	49403	448699	9.92	498102
13	46505	424712	9.87	471217
14	47513	417218	10.22	464731
15	45560	417996	9.83	463556
16	43391	399935	9.79	443326
17	46252	390326	10.59	436578
18	44667	396650	10.12	441317
19	43699	401728	9.81	445427
20	45337	401973	10.14	447310
21	46290	413671	10.06	459961
22	46043	397088	10.39	443131
23	45348	393073	10.34	438421
24	44603	396701	10.11	441304
25	45041	404720	10.01	449761
26	45165	413880	9.84	459045
27	45735	394900	10.38	440635
28	47221	411089	10.30	458310
29	49040	412245	10.63	461285
30	47348	403454	10.50	450802
31	47491	422894	10.10	470385
32	44540	405435	9.90	449975
33	47053	417757	10.12	464810
34	44059	402447	9.87	446506
35	43945	386173	10.22	430118
36	46282	390334	10.60	436616
37	44651	410776	9.80	455427
38	43207	400017	9.75	443224
39	46899	394010	10.64	440909
40	44045	382335	10.33	426380
41	44271	382808	10.37	427079
42	48160	396771	10.82	444931
