CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	18469	36854	33.38	55323
2	17713	37598	32.02	55311
3	18171	36029	33.53	54200
4	18620	37887	32.95	56507
5	19888	36731	35.13	56619
6	21044	41746	33.51	62790
7	20652	36265	36.28	56917
8	21128	40005	34.56	61133
9	23219	41690	35.77	64909
10	18463	39012	32.12	57475
11	20413	38783	34.48	59196
12	24517	41984	36.87	66501
13	24544	44293	35.66	68837
14	23487	42637	35.52	66124
15	23198	41612	35.79	64810
16	21421	38321	35.86	59742
17	22600	38448	37.02	61048
18	22221	41528	34.86	63749
19	20589	40167	33.89	60756
20	21207	40889	34.15	62096
21	20601	39248	34.42	59849
22	25208	44344	36.24	69552
23	21371	39716	34.98	61087
24	26145	45318	36.59	71463
25	24845	42269	37.02	67114
26	20996	39629	34.63	60625
27	21729	38893	35.84	60622
28	22748	40622	35.90	63370
29	23154	39322	37.06	62476
30	21611	39007	35.65	60618
31	19740	37284	34.62	57024
32	20971	38965	34.99	59936
33	19684	37367	34.50	57051
34	20240	38643	34.37	58883
35	19598	36016	35.24	55614
36	22509	40201	35.89	62710
37	21926	40451	35.15	62377
38	22194	39616	35.91	61810
39	18805	37608	33.33	56413
40	19636	36560	34.94	56196
41	23155	40200	36.55	63355
42	20637	38942	34.64	59579
43	20458	36714	35.78	57172
44	20775	37540	35.63	58315
45	21019	37088	36.17	58107
46	20842	39790	34.37	60632
47	19654	36592	34.94	56246
48	20049	38170	34.44	58219
49	22108	40516	35.30	62624
50	20162	37260	35.11	57422
51	19403	37859	33.88	57262
52	20349	38098	34.82	58447
53	22167	38483	36.55	60650
54	20784	36697	36.16	57481
55	20058	36682	35.35	56740
56	20674	39072	34.60	59746
57	20493	37284	35.47	57777
58	18648	36143	34.03	54791
59	17421	35881	32.68	53302
60	19396	36886	34.46	56282
61	18521	36180	33.86	54701
62	18880	37043	33.76	55923
63	17862	34927	33.84	52789
64	18106	34796	34.23	52902
65	18151	34531	34.45	52682
66	18490	35046	34.54	53536
67	17505	35671	32.92	53176
68	18171	34862	34.26	53033
69	19675	36023	35.32	55698
70	18611	35012	34.71	53623
71	18618	34873	34.81	53491
72	17208	34418	33.33	51626
73	17816	35310	33.54	53126
74	17527	33574	34.30	51101
75	17087	33196	33.98	50283
76	16699	33182	33.48	49881
77	16753	33551	33.30	50304
78	17920	32973	35.21	50893
79	17896	32058	35.82	49954
80	16634	32091	34.14	48725
81	15862	32529	32.78	48391
82	16356	32315	33.61	48671
83	15564	30335	33.91	45899
84	15532	31425	33.08	46957
85	15316	31143	32.97	46459
86	15611	30097	34.15	45708
87	15516	31012	33.35	46528
88	11641	9702	54.54	21343

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	22854	252583	8.30	275437
2	21648	228363	8.66	250011
3	23655	235649	9.12	259304
4	22882	222604	9.32	245486
5	24040	240756	9.08	264796
6	24250	256420	8.64	280670
7	25262	250384	9.16	275646
8	24153	229849	9.51	254002
9	25708	270059	8.69	295767
10	24297	234149	9.40	258446
11	24924	233927	9.63	258851
12	25610	248701	9.34	274311
13	25701	244146	9.52	269847
14	26726	243430	9.89	270156
15	26066	243574	9.67	269640
16	24288	233089	9.44	257377
17	25616	230792	9.99	256408
18	24424	226864	9.72	251288
19	24421	232343	9.51	256764
20	23620	226215	9.45	249835
21	24208	233114	9.41	257322
22	24703	234040	9.55	258743
23	26195	232328	10.13	258523
24	24160	234693	9.33	258853
25	24546	233028	9.53	257574
26	24803	240376	9.35	265179
27	24643	231787	9.61	256430
28	25689	241729	9.61	267418
29	26425	250414	9.55	276839
30	26076	238445	9.86	264521
31	24848	245884	9.18	270732
32	25530	236451	9.74	261981
33	25643	256268	9.10	281911
34	24583	239655	9.30	264238
35	25406	229490	9.97	254896
36	25443	230063	9.96	255506
37	23437	237424	8.98	260861
38	24138	242718	9.05	266856
39	26167	235805	9.99	261972
40	24318	222632	9.85	246950
41	25041	231558	9.76	256599
42	25476	242860	9.49	268336
43	25650	233774	9.89	259424
44	24259	226926	9.66	251185
45	24864	228832	9.80	253696
46	24087	226207	9.62	250294
47	23696	229930	9.34	253626
48	23987	223047	9.71	247034
49	23554	232872	9.19	256426
50	24196	227563	9.61	251759
51	24492	223553	9.87	248045
52	24137	230874	9.47	255011
53	24308	225674	9.72	249982
54	23786	227243	9.48	251029
55	23846	215307	9.97	239153
56	24051	224236	9.69	248287
57	24701	238127	9.40	262828
58	25082	226545	9.97	251627
59	24392	219555	10.00	243947
60	23634	220368	9.69	244002
61	23387	225084	9.41	248471
62	23664	219872	9.72	243536
63	25025	233651	9.67	258676
64	23488	213027	9.93	236515
65	22647	210416	9.72	233063
66	24096	219960	9.87	244056
67	23283	214115	9.81	237398
68	23348	213432	9.86	236780
69	22467	212105	9.58	234572
70	22022	211183	9.44	233205
71	23689	216811	9.85	240500
72	21146	206273	9.30	227419
73	21031	207871	9.19	228902
74	21128	216138	8.90	237266
75	21717	215862	9.14	237579
76	22024	209548	9.51	231572
77	21811	210564	9.39	232375
78	21617	208003	9.41	229620
79	20681	209503	8.98	230184
80	20775	213582	8.86	234357
81	21129	216287	8.90	237416
82	20799	215920	8.79	236719
83	20256	214708	8.62	234964
84	20169	201415	9.10	221584
85	19844	194203	9.27	214047
86	19104	194018	8.96	213122
87	16962	191581	8.13	208543
88	9916	70027	12.40	79943

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	83006	791812	9.49	874818
2	81800	799627	9.28	881427
3	87610	782407	10.07	870017
4	83871	725031	10.37	808902
5	82824	710213	10.44	793037
6	82547	706029	10.47	788576
7	82236	695503	10.57	777739
8	85374	733611	10.42	818985
9	85208	712963	10.68	798171
10	87639	738167	10.61	825806
11	87494	713720	10.92	801214
12	84673	697314	10.83	781987
13	84034	697844	10.75	781878
14	83888	692465	10.81	776353
15	85765	710255	10.77	796020
16	91266	710026	11.39	801292
17	86741	682528	11.28	769269
18	83120	691478	10.73	774598
19	85369	715534	10.66	800903
20	87002	699891	11.06	786893
21	86095	679870	11.24	765965
22	89233	704678	11.24	793911
23	85495	691271	11.01	776766
24	87178	715033	10.87	802211
25	85846	702276	10.89	788122
26	87399	727660	10.72	815059
27	86057	716566	10.72	802623
28	85243	698804	10.87	784047
29	86929	727441	10.67	814370
30	88021	718107	10.92	806128
31	85531	699596	10.89	785127
32	84051	720643	10.45	804694
33	84562	711810	10.62	796372
34	86893	742245	10.48	829138
35	86275	740544	10.43	826819
36	81493	724706	10.11	806199
37	83020	707533	10.50	790553
38	84397	726395	10.41	810792
39	85932	739585	10.41	825517
40	84769	740610	10.27	825379
41	82490	717644	10.31	800134
42	82525	722201	10.26	804726
43	85057	733638	10.39	818695
44	82437	745706	9.95	828143
45	83211	717642	10.39	800853
46	86242	729891	10.57	816133
47	83055	719535	10.35	802590
48	84467	731424	10.35	815891
49	83561	713016	10.49	796577
50	82434	726979	10.18	809413
51	86999	739513	10.53	826512
52	82289	722727	10.22	805016
53	83410	728851	10.27	812261
54	84129	718049	10.49	802178
55	81088	711790	10.23	792878
56	80948	708340	10.26	789288
57	79590	702866	10.17	782456
58	79560	705021	10.14	784581
59	80878	716880	10.14	797758
60	80914	709866	10.23	790780
61	79434	701726	10.17	781160
62	77998	690819	10.15	768817
63	77639	690478	10.11	768117
64	78572	695378	10.15	773950
65	77540	684399	10.18	761939
66	76068	683806	10.01	759874
67	77073	675053	10.25	752126
68	75366	671560	10.09	746926
69	75805	671820	10.14	747625
70	74240	677992	9.87	752232
71	74909	683250	9.88	758159
72	73529	679782	9.76	753311
73	74363	683869	9.81	758232
74	73908	679853	9.81	753761
75	74798	691639	9.76	766437
76	73303	690119	9.60	763422
77	72916	684842	9.62	757758
78	73865	679496	9.80	753361
79	73381	667064	9.91	740445
80	70508	658368	9.67	728876
81	70964	665514	9.64	736478
82	71066	664699	9.66	735765
83	70475	676977	9.43	747452
84	71505	672678	9.61	744183
85	68963	661461	9.44	730424
86	66118	643677	9.32	709795
87	58581	603897	8.84	662478
88	37525	238548	13.59	276073

