CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	77981	32340	70.69	110321
2	72961	30155	70.76	103116
3	76115	30465	71.42	106580
4	81934	32046	71.88	113980
5	85662	32689	72.38	118351
6	90385	35336	71.89	125721
7	80397	31471	71.87	111868
8	86585	33642	72.02	120227
9	91179	35974	71.71	127153
10	79695	31274	71.82	110969
11	84978	32267	72.48	117245
12	92843	33146	73.69	125989
13	103457	35011	74.72	138468
14	91779	33185	73.44	124964
15	100756	33413	75.10	134169
16	84537	31281	72.99	115818
17	89979	32435	73.50	122414
18	87057	32126	73.04	119183
19	89317	32779	73.15	122096
20	88069	32912	72.80	120981
21	86566	32146	72.92	118712
22	96156	33897	73.94	130053
23	87970	32433	73.06	120403
24	96253	34057	73.86	130310
25	98465	33879	74.40	132344
26	86354	32445	72.69	118799
27	86654	32609	72.66	119263
28	89890	32270	73.58	122160
29	90168	32401	73.57	122569
30	86468	31846	73.08	118314
31	83864	31200	72.88	115064
32	88246	32117	73.32	120363
33	83143	31336	72.63	114479
34	79661	30833	72.10	110494
35	80954	29617	73.21	110571
36	88117	32018	73.35	120135
37	92018	32483	73.91	124501
38	89796	32530	73.41	122326
39	80195	30578	72.40	110773
40	81578	30333	72.90	111911
41	91000	32278	73.82	123278
42	81419	30067	73.03	111486
43	80541	29454	73.22	109995
44	80389	29908	72.88	110297
45	84441	30788	73.28	115229
46	83705	29908	73.68	113613
47	78567	29110	72.97	107677
48	81282	29876	73.12	111158
49	89583	30771	74.43	120354
50	78102	28365	73.36	106467
51	79802	27894	74.10	107696
52	77882	29248	72.70	107130
53	83413	29077	74.15	112490
54	78003	28237	73.42	106240
55	79282	28818	73.34	108100
56	76008	27860	73.18	103868
57	79505	28417	73.67	107922
58	72713	27634	72.46	100347
59	71335	26769	72.71	98104
60	72624	26278	73.43	98902
61	71786	26396	73.12	98182
62	69887	26586	72.44	96473
63	69580	25760	72.98	95340
64	69654	26003	72.82	95657
65	69464	25924	72.82	95388
66	68726	24929	73.38	93655
67	66445	24894	72.75	91339
68	68651	25355	73.03	94006
69	73177	25923	73.84	99100
70	68193	24814	73.32	93007
71	67349	23639	74.02	90988
72	63790	23886	72.76	87676
73	64607	24200	72.75	88807
74	62534	23203	72.94	85737
75	61834	22935	72.94	84769
76	62657	23270	72.92	85927
77	62830	23482	72.79	86312
78	62357	23325	72.78	85682
