CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	17826	36134	33.04	53960
2	17394	36195	32.46	53589
3	17813	35211	33.59	53024
4	18437	36848	33.35	55285
5	19539	36003	35.18	55542
6	20645	41169	33.40	61814
7	20370	35672	36.35	56042
8	20615	39208	34.46	59823
9	22637	40961	35.59	63598
10	18154	38485	32.05	56639
11	20150	38323	34.46	58473
12	24043	41059	36.93	65102
13	24416	43246	36.09	67662
14	23026	41963	35.43	64989
15	22959	41336	35.71	64295
16	20767	37653	35.55	58420
17	21711	38202	36.24	59913
18	21687	40493	34.88	62180
19	20315	39378	34.03	59693
20	20895	40267	34.16	61162
21	20154	38429	34.40	58583
22	25046	43289	36.65	68335
23	21065	38882	35.14	59947
24	25883	45155	36.44	71038
25	23951	41348	36.68	65299
26	20927	38272	35.35	59199
27	21444	38032	36.05	59476
28	22321	40101	35.76	62422
29	22804	38782	37.03	61586
30	21483	38273	35.95	59756
31	19360	36287	34.79	55647
32	20369	38223	34.76	58592
33	19345	36646	34.55	55991
34	19884	38163	34.26	58047
35	19147	35690	34.92	54837
36	21993	39348	35.85	61341
37	21722	39315	35.59	61037
38	21643	38682	35.88	60325
39	18543	36926	33.43	55469
40	19347	35579	35.22	54926
41	22648	39499	36.44	62147
42	20301	37663	35.02	57964
43	20107	36346	35.62	56453
44	20577	37424	35.48	58001
45	20577	36234	36.22	56811
46	20755	39196	34.62	59951
47	19098	35382	35.06	54480
48	19466	37177	34.37	56643
49	21753	39398	35.57	61151
50	19714	36614	35.00	56328
51	18955	36955	33.90	55910
52	19684	37248	34.57	56932
53	21446	38227	35.94	59673
54	20337	36049	36.07	56386
55	19669	35967	35.35	55636
56	20338	38208	34.74	58546
57	19944	36434	35.38	56378
58	18452	36160	33.79	54612
59	16916	35109	32.52	52025
60	18900	36313	34.23	55213
61	18291	35198	34.20	53489
62	18734	35832	34.33	54566
63	17478	34366	33.71	51844
64	17778	34334	34.11	52112
65	17655	33552	34.48	51207
66	18172	34004	34.83	52176
67	17255	35200	32.89	52455
68	17742	34322	34.08	52064
69	19711	35500	35.70	55211
70	18574	34908	34.73	53482
71	18260	34203	34.81	52463
72	16983	33598	33.58	50581
73	17201	34819	33.07	52020
74	17088	33007	34.11	50095
75	16853	33107	33.73	49960
76	16476	32822	33.42	49298
77	16671	32792	33.70	49463
78	17387	32377	34.94	49764
79	17477	31113	35.97	48590
80	16375	31557	34.16	47932
81	15756	32132	32.90	47888
82	16158	31588	33.84	47746
83	15346	30497	33.48	45843
84	15213	30907	32.99	46120
85	14843	30163	32.98	45006
86	15241	29359	34.17	44600
87	14901	30261	32.99	45162
88	11470	9638	54.34	21108

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	22241	248821	8.21	271062
2	20912	225053	8.50	245965
3	22873	230580	9.02	253453
4	22254	219629	9.20	241883
5	23519	235554	9.08	259073
6	23505	252174	8.53	275679
7	24684	244452	9.17	269136
8	23321	226189	9.35	249510
9	24930	266323	8.56	291253
10	23457	229527	9.27	252984
11	24237	229060	9.57	253297
12	25133	245023	9.30	270156
13	25171	239283	9.52	264454
14	26045	239941	9.79	265986
15	25032	240666	9.42	265698
16	23724	228768	9.40	252492
17	24922	226352	9.92	251274
18	23817	224203	9.60	248020
19	23852	228517	9.45	252369
20	23248	223377	9.43	246625
21	23381	228763	9.27	252144
22	24065	229758	9.48	253823
23	25312	229730	9.92	255042
24	23508	231333	9.22	254841
25	23505	228524	9.33	252029
26	23983	236248	9.22	260231
27	24239	226968	9.65	251207
28	24936	237687	9.49	262623
29	26395	245725	9.70	272120
30	25211	234454	9.71	259665
31	24162	241656	9.09	265818
32	25193	232762	9.77	257955
33	25205	253147	9.06	278352
34	24050	235791	9.26	259841
35	24382	224376	9.80	248758
36	24749	227685	9.80	252434
37	23333	234087	9.06	257420
38	23770	239109	9.04	262879
39	25714	232555	9.96	258269
40	23539	218818	9.71	242357
41	24247	227255	9.64	251502
42	25038	238106	9.51	263144
43	25375	229223	9.97	254598
44	23662	223384	9.58	247046
45	24222	225505	9.70	249727
46	23398	222501	9.52	245899
47	23187	227107	9.26	250294
48	23485	219515	9.66	243000
49	22819	228243	9.09	251062
50	23427	223439	9.49	246866
51	23970	219629	9.84	243599
52	23222	226237	9.31	249459
53	23829	222722	9.66	246551
54	23771	222848	9.64	246619
55	23335	211514	9.94	234849
56	23733	219997	9.74	243730
57	24169	234431	9.35	258600
58	24329	222466	9.86	246795
59	24203	216411	10.06	240614
60	22864	215635	9.59	238499
61	22792	221445	9.33	244237
62	22946	216288	9.59	239234
63	24460	229526	9.63	253986
64	23002	209683	9.89	232685
65	21859	206167	9.59	228026
66	23489	216714	9.78	240203
67	22778	211175	9.74	233953
68	22819	210705	9.77	233524
69	22159	208632	9.60	230791
70	21382	207630	9.34	229012
71	22843	213201	9.68	236044
72	20939	203766	9.32	224705
73	20407	203526	9.11	223933
74	20587	212383	8.84	232970
75	21315	212096	9.13	233411
76	21377	206831	9.37	228208
77	21434	207063	9.38	228497
78	21133	203645	9.40	224778
79	20029	205464	8.88	225493
80	20107	208680	8.79	228787
81	20412	211486	8.80	231898
82	20702	211903	8.90	232605
83	19618	211546	8.49	231164
84	19497	198075	8.96	217572
85	19469	189594	9.31	209063
86	18843	190552	9.00	209395
87	15974	187965	7.83	203939
88	9545	68381	12.25	77926

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	81618	779520	9.48	861138
2	80047	787917	9.22	867964
3	85951	771258	10.03	857209
4	82137	712789	10.33	794926
5	81195	698947	10.41	780142
6	80932	693747	10.45	774679
7	81050	684534	10.59	765584
8	83771	723538	10.38	807309
9	83064	702760	10.57	785824
10	85652	726895	10.54	812547
11	85323	703327	10.82	788650
12	82619	687164	10.73	769783
13	82515	686495	10.73	769010
14	82008	681249	10.74	763257
15	83980	700184	10.71	784164
16	89134	699531	11.30	788665
17	84874	669875	11.25	754749
18	81388	680264	10.69	761652
19	82745	702982	10.53	785727
20	85230	686586	11.04	771816
21	83853	670170	11.12	754023
22	87559	691030	11.25	778589
23	83748	679888	10.97	763636
24	85783	704917	10.85	790700
25	83913	692590	10.81	776503
26	85756	716974	10.68	802730
27	84431	706153	10.68	790584
28	82992	688526	10.76	771518
29	85505	715373	10.68	800878
30	86506	706641	10.91	793147
31	82769	688756	10.73	771525
32	82106	709328	10.37	791434
33	82559	701127	10.53	783686
34	84178	730636	10.33	814814
35	84247	726271	10.39	810518
36	80895	711722	10.21	792617
37	81129	695773	10.44	776902
38	82781	713117	10.40	795898
39	83376	728768	10.27	812144
40	82383	729367	10.15	811750
41	79991	706750	10.17	786741
42	80640	710417	10.19	791057
43	83142	721840	10.33	804982
44	80451	732746	9.89	813197
45	81227	704190	10.34	785417
46	83966	717091	10.48	801057
47	80829	706898	10.26	787727
48	81997	717697	10.25	799694
49	81647	700999	10.43	782646
50	80018	714108	10.08	794126
51	84373	730093	10.36	814466
52	80627	708790	10.21	789417
53	81532	716311	10.22	797843
54	82590	707169	10.46	789759
55	79138	701431	10.14	780569
56	78592	696874	10.13	775466
57	77593	691116	10.09	768709
58	77822	693336	10.09	771158
59	79076	703983	10.10	783059
60	78731	697512	10.14	776243
61	77571	690336	10.10	767907
62	75947	680236	10.04	756183
63	75416	679595	9.99	755011
64	76636	683806	10.08	760442
65	76669	672578	10.23	749247
66	73958	672532	9.91	746490
67	75307	665541	10.16	740848
68	72945	662132	9.92	735077
69	73600	662296	10.00	735896
70	71859	667908	9.71	739767
71	73557	672645	9.86	746202
72	72464	669832	9.76	742296
73	72977	671780	9.80	744757
74	72038	668813	9.72	740851
75	72193	681259	9.58	753452
76	71298	678433	9.51	749731
77	71257	673498	9.57	744755
78	71833	670259	9.68	742092
79	71984	658020	9.86	730004
80	68720	649201	9.57	717921
81	68997	654134	9.54	723131
82	69403	653151	9.61	722554
83	68860	664633	9.39	733493
84	69876	661959	9.55	731835
85	67549	650204	9.41	717753
86	64289	632785	9.22	697074
87	57169	592577	8.80	649746
88	36374	232139	13.55	268513

