CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	42818	45506	48.48	88324
2	39695	45008	46.86	84703
3	41157	44633	47.97	85790
4	42902	45052	48.78	87954
5	46168	45962	50.11	92130
6	49604	51172	49.22	100776
7	44610	42914	50.97	87524
8	46991	45895	50.59	92886
9	50441	51627	49.42	102068
10	42688	45602	48.35	88290
11	46056	48276	48.82	94332
12	53641	50492	51.51	104133
13	57092	50701	52.96	107793
14	52758	49570	51.56	102328
15	54545	50295	52.03	104840
16	46490	49622	48.37	96112
17	48878	50261	49.30	99139
18	47806	47093	50.38	94899
19	47829	47493	50.18	95322
20	48920	48228	50.36	97148
21	47270	46177	50.58	93447
22	56069	50742	52.49	106811
23	47978	46802	50.62	94780
24	56369	50475	52.76	106844
25	52696	50194	51.22	102890
26	48236	46942	50.68	95178
27	47127	47890	49.60	95017
28	52155	46602	52.81	98757
29	50517	47681	51.44	98198
30	50004	46040	52.06	96044
31	46887	44455	51.33	91342
32	48097	46916	50.62	95013
33	46289	44984	50.71	91273
34	45781	45248	50.29	91029
35	44639	42765	51.07	87404
36	47938	48213	49.86	96151
37	49541	47152	51.24	96693
38	51039	47467	51.81	98506
39	44017	43810	50.12	87827
40	43396	44111	49.59	87507
41	49448	45679	51.98	95127
42	46002	44452	50.86	90454
43	46000	45354	50.35	91354
44	47962	43442	52.47	91404
45	46991	44690	51.25	91681
46	48157	43139	52.75	91296
47	45497	41967	52.02	87464
48	46877	45563	50.71	92440
49	50864	49416	50.72	100280
50	47669	45353	51.24	93022
51	47020	42951	52.26	89971
52	46292	42642	52.05	88934
53	46994	42960	52.24	89954
54	47617	42516	52.83	90133
55	45317	41962	51.92	87279
56	44759	43794	50.54	88553
57	46022	42732	51.85	88754
58	42584	41096	50.89	83680
59	41580	42253	49.60	83833
60	42047	43165	49.34	85212
61	40934	39720	50.75	80654
62	40936	40602	50.20	81538
63	43276	40674	51.55	83950
64	41960	41209	50.45	83169
65	40648	40153	50.31	80801
66	42372	41308	50.64	83680
67	39945	40729	49.51	80674
68	41440	40614	50.50	82054
69	46423	43058	51.88	89481
70	41988	39927	51.26	81915
71	44126	39676	52.66	83802
72	41376	39937	50.88	81313
73	41323	40334	50.61	81657
74	40087	38279	51.15	78366
75	38965	37573	50.91	76538
76	39974	40134	49.90	80108
77	38889	39220	49.79	78109
78	39286	39310	49.98	78596
79	38138	38109	50.02	76247
80	37882	37825	50.04	75707
81	40746	38372	51.50	79118
82	39099	35717	52.26	74816
83	36116	35128	50.69	71244
84	37002	36075	50.63	73077
85	35664	33898	51.27	69562
86	36048	34382	51.18	70430
87	36348	34393	51.38	70741
88	38641	14259	73.05	52900

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	62338	386307	13.89	448645
2	60773	341450	15.11	402223
3	64917	358641	15.33	423558
4	69165	346898	16.62	416063
5	68478	363474	15.85	431952
6	67305	385509	14.86	452814
7	69690	379642	15.51	449332
8	71720	359041	16.65	430761
9	72429	408130	15.07	480559
10	67099	361870	15.64	428969
11	71333	357456	16.64	428789
12	73696	387229	15.99	460925
13	73277	378936	16.20	452213
14	73957	373561	16.53	447518
15	70519	376025	15.79	446544
16	67795	353602	16.09	421397
17	71368	345803	17.11	417171
18	67456	346847	16.28	414303
19	68952	354654	16.28	423606
20	67719	348023	16.29	415742
21	67944	351703	16.19	419647
22	70611	349301	16.82	419912
23	72076	354058	16.91	426134
24	71348	356433	16.68	427781
25	70476	352613	16.66	423089
26	67672	366202	15.60	433874
27	69186	348866	16.55	418052
28	72008	369979	16.29	441987
29	75041	378154	16.56	453195
30	71745	353876	16.86	425621
31	70766	380205	15.69	450971
32	70391	361097	16.31	431488
33	72244	391485	15.58	463729
34	69761	364152	16.08	433913
35	68636	348982	16.44	417618
36	69315	351842	16.46	421157
37	67410	362853	15.67	430263
38	68589	362757	15.90	431346
39	71602	357080	16.70	428682
40	68352	339945	16.74	408297
41	71039	350677	16.85	421716
42	75213	376211	16.66	451424
43	71653	345616	17.17	417269
44	70239	342846	17.00	413085
45	72531	344341	17.40	416872
46	67063	337384	16.58	404447
47	69032	345866	16.64	414898
48	70999	337162	17.39	408161
49	67219	356079	15.88	423298
50	70330	345359	16.92	415689
51	67721	342132	16.52	409853
52	70515	343224	17.04	413739
53	69647	335993	17.17	405640
54	69434	334310	17.20	403744
55	67872	327742	17.16	395614
56	65913	337958	16.32	403871
57	68832	358198	16.12	427030
58	70527	341039	17.14	411566
59	67843	325496	17.25	393339
60	68398	324677	17.40	393075
61	68900	340157	16.84	409057
62	67816	325343	17.25	393159
63	71830	345873	17.20	417703
64	68384	318285	17.69	386669
65	66767	317469	17.38	384236
66	67175	319167	17.39	386342
67	65514	317159	17.12	382673
68	67207	317038	17.49	384245
69	65753	315876	17.23	381629
70	64401	311084	17.15	375485
71	67378	316319	17.56	383697
72	65822	303017	17.85	368839
73	63782	307630	17.17	371412
74	62191	312750	16.59	374941
75	62669	318966	16.42	381635
76	62409	308426	16.83	370835
77	64412	306363	17.37	370775
78	62865	298818	17.38	361683
79	63669	301189	17.45	364858
80	62799	313825	16.67	376624
81	62343	323649	16.15	385992
82	62480	312651	16.66	375131
83	61605	309153	16.62	370758
84	59647	289367	17.09	349014
85	60274	287019	17.36	347293
86	57199	277278	17.10	334477
87	51758	261369	16.53	313127
88	34942	119737	22.59	154679

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	262547	1229296	17.60	1491843
2	259908	1250972	17.20	1510880
3	272485	1229395	18.14	1501880
4	263536	1137812	18.81	1401348
5	266650	1122316	19.20	1388966
6	258511	1104415	18.97	1362926
7	264891	1077580	19.73	1342471
8	269049	1142677	19.06	1411726
9	270086	1125784	19.35	1395870
10	273713	1175281	18.89	1448994
11	270276	1128232	19.33	1398508
12	257772	1105156	18.91	1362928
13	263053	1098894	19.31	1361947
14	262670	1104753	19.21	1367423
15	268777	1135688	19.14	1404465
16	273424	1122520	19.59	1395944
17	266235	1097515	19.52	1363750
18	265000	1119664	19.14	1384664
19	272383	1153706	19.10	1426089
20	263353	1121474	19.02	1384827
21	268861	1090011	19.79	1358872
22	267422	1118404	19.30	1385826
23	268191	1114256	19.40	1382447
24	271254	1147681	19.12	1418935
25	266296	1104444	19.43	1370740
26	267660	1143535	18.97	1411195
27	265325	1150822	18.74	1416147
28	261491	1120304	18.92	1381795
29	270711	1150375	19.05	1421086
30	269060	1129993	19.23	1399053
31	264938	1106553	19.32	1371491
32	257743	1141369	18.42	1399112
33	260535	1128273	18.76	1388808
34	265916	1187329	18.30	1453245
35	264223	1166660	18.47	1430883
36	265303	1145402	18.81	1410705
37	257129	1119524	18.68	1376653
38	260387	1148810	18.48	1409197
39	265921	1162829	18.61	1428750
40	265457	1170109	18.49	1435566
41	257730	1132743	18.54	1390473
42	258162	1130054	18.60	1388216
43	262632	1143720	18.67	1406352
44	259845	1168739	18.19	1428584
45	259376	1111040	18.93	1370416
46	264000	1140083	18.80	1404083
47	259964	1114576	18.91	1374540
48	260418	1146462	18.51	1406880
49	257663	1130593	18.56	1388256
50	258037	1134348	18.53	1392385
51	262985	1170743	18.34	1433728
52	257839	1137693	18.48	1395532
53	259342	1138946	18.55	1398288
54	262727	1132739	18.83	1395466
55	258355	1107919	18.91	1366274
56	256632	1105419	18.84	1362051
57	255485	1090615	18.98	1346100
58	254256	1104209	18.72	1358465
59	258133	1128803	18.61	1386936
60	258095	1099910	19.01	1358005
61	254232	1100853	18.76	1355085
62	249353	1087149	18.66	1336502
63	250532	1086395	18.74	1336927
64	253227	1091748	18.83	1344975
65	246639	1073363	18.68	1320002
66	246490	1070605	18.71	1317095
67	247169	1053980	19.00	1301149
68	245020	1042085	19.04	1287105
69	240095	1041489	18.73	1281584
70	242589	1044074	18.85	1286663
71	243297	1055268	18.74	1298565
72	239313	1040627	18.70	1279940
73	243583	1051026	18.82	1294609
74	241396	1052965	18.65	1294361
75	241130	1067037	18.43	1308167
76	241599	1050182	18.70	1291781
77	242916	1055012	18.72	1297928
78	240162	1038968	18.78	1279130
79	236418	1023678	18.76	1260096
80	234991	1013384	18.82	1248375
81	233736	1014824	18.72	1248560
82	233967	1014158	18.75	1248125
83	232642	1024383	18.51	1257025
84	234720	1013190	18.81	1247910
85	228185	1003225	18.53	1231410
86	225539	969447	18.87	1194986
87	200342	901712	18.18	1102054
88	146718	420530	25.86	567248

