CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	16506	32812	33.47	49318
2	15874	33393	32.22	49267
3	16460	32908	33.34	49368
4	17716	33696	34.46	51412
5	18107	34253	34.58	52360
6	18846	36845	33.84	55691
7	18101	32578	35.72	50679
8	19565	35227	35.71	54792
9	19871	36590	35.19	56461
10	16938	34198	33.12	51136
11	18326	34419	34.74	52745
12	20541	38126	35.01	58667
13	22854	39590	36.60	62444
14	19331	36206	34.81	55537
15	21075	37060	36.25	58135
16	18438	34094	35.10	52532
17	18160	34905	34.22	53065
18	18712	36376	33.97	55088
19	19846	34972	36.20	54818
20	19738	36005	35.41	55743
21	18823	34694	35.17	53517
22	21042	38050	35.61	59092
23	19807	34451	36.51	54258
24	22229	37286	37.35	59515
25	21541	37229	36.65	58770
26	19684	34753	36.16	54437
27	18499	34944	34.61	53443
28	19885	35325	36.02	55210
29	19812	34558	36.44	54370
30	18706	34867	34.92	53573
31	17459	33966	33.95	51425
32	18884	34604	35.31	53488
33	17958	33933	34.61	51891
34	17984	34437	34.31	52421
35	17589	33638	34.34	51227
36	19377	34765	35.79	54142
37	19629	34904	35.99	54533
38	19849	34523	36.51	54372
39	17497	32105	35.27	49602
40	17927	33147	35.10	51074
41	20208	34464	36.96	54672
42	18176	33998	34.84	52174
43	18147	32744	35.66	50891
44	18452	34284	34.99	52736
45	18590	33416	35.75	52006
46	18924	33555	36.06	52479
47	17457	32203	35.15	49660
48	18265	33695	35.15	51960
49	19674	35620	35.58	55294
50	18001	33422	35.01	51423
51	18579	32887	36.10	51466
52	19143	32743	36.89	51886
53	19233	33481	36.49	52714
54	17651	33344	34.61	50995
55	17548	32409	35.13	49957
56	17210	33119	34.19	50329
57	17669	32933	34.92	50602
58	16392	31329	34.35	47721
59	15810	30500	34.14	46310
60	16333	31490	34.15	47823
61	16786	31848	34.51	48634
62	16862	32519	34.15	49381
63	16134	29819	35.11	45953
64	16388	30322	35.08	46710
65	16251	31401	34.10	47652
66	16079	31212	34.00	47291
67	15535	30528	33.73	46063
68	16060	30837	34.25	46897
69	17078	32044	34.77	49122
70	15736	30677	33.90	46413
71	16131	31010	34.22	47141
72	15806	30161	34.39	45967
73	15670	29246	34.89	44916
74	14524	29680	32.86	44204
75	15506	28834	34.97	44340
76	15189	28853	34.49	44042
77	15675	29257	34.89	44932
78	15531	28982	34.89	44513
79	15178	28717	34.58	43895
80	14772	28885	33.84	43657
81	14505	27271	34.72	41776
82	14336	27762	34.05	42098
83	13013	26934	32.58	39947
84	13370	26088	33.88	39458
85	12665	25976	32.78	38641
86	12793	26120	32.88	38913
87	13264	25903	33.87	39167
88	6936	10231	40.40	17167

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	18111	219028	7.64	237139
2	17064	198777	7.91	215841
3	18935	201329	8.60	220264
4	18926	195696	8.82	214622
5	18688	210407	8.16	229095
6	19540	217346	8.25	236886
7	19225	219694	8.05	238919
8	19572	198629	8.97	218201
9	20715	227723	8.34	248438
10	19267	206058	8.55	225325
11	20152	202533	9.05	222685
12	19698	221805	8.16	241503
13	20313	210203	8.81	230516
14	20791	208968	9.05	229759
15	20447	213892	8.73	234339
16	18708	200305	8.54	219013
17	20053	194735	9.34	214788
18	20017	199468	9.12	219485
19	19062	203444	8.57	222506
20	18491	199088	8.50	217579
21	19722	205549	8.75	225271
22	19419	198329	8.92	217748
23	20228	202406	9.09	222634
24	19395	200949	8.80	220344
25	19696	202934	8.85	222630
26	19578	209028	8.56	228606
27	18920	199754	8.65	218674
28	20229	210098	8.78	230327
29	21041	212526	9.01	233567
30	19819	204767	8.82	224586
31	20040	213068	8.60	233108
32	20031	203792	8.95	223823
33	20772	213817	8.85	234589
34	18749	206784	8.31	225533
35	18931	198593	8.70	217524
36	19324	198815	8.86	218139
37	18544	209746	8.12	228290
38	19324	208306	8.49	227630
39	20675	205429	9.14	226104
40	18799	195162	8.79	213961
41	18868	199640	8.63	218508
42	19114	204913	8.53	224027
43	18952	201285	8.61	220237
44	18513	197254	8.58	215767
45	18968	199365	8.69	218333
46	18208	192972	8.62	211180
47	18151	198362	8.38	216513
48	17851	195627	8.36	213478
49	17850	195709	8.36	213559
50	18270	194454	8.59	212724
51	17878	192464	8.50	210342
52	18523	197539	8.57	216062
53	17870	191394	8.54	209264
54	17802	191967	8.49	209769
55	17689	186908	8.65	204597
56	18209	191582	8.68	209791
57	18462	200152	8.45	218614
58	17989	192824	8.53	210813
59	18040	188029	8.75	206069
