CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	17804	35902	33.15	53706
2	17156	33899	33.60	51055
3	16989	33588	33.59	50577
4	18188	34704	34.39	52892
5	19598	35789	35.38	55387
6	20016	38230	34.36	58246
7	18365	34156	34.97	52521
8	19461	37943	33.90	57404
9	21829	39070	35.84	60899
10	18475	35905	33.97	54380
11	19783	37454	34.56	57237
12	23180	40888	36.18	64068
13	23876	41508	36.52	65384
14	22353	39915	35.90	62268
15	22560	39370	36.43	61930
16	20994	36445	36.55	57439
17	21309	38333	35.73	59642
18	21394	39789	34.97	61183
19	20374	38904	34.37	59278
20	21436	39226	35.34	60662
21	20945	36994	36.15	57939
22	24225	42219	36.46	66444
23	21083	37048	36.27	58131
24	25010	41269	37.73	66279
25	22900	40132	36.33	63032
26	19963	37368	34.82	57331
27	20645	36409	36.19	57054
28	23003	38735	37.26	61738
29	21267	36687	36.70	57954
30	20873	38459	35.18	59332
31	19139	34833	35.46	53972
32	20766	36454	36.29	57220
33	18834	36369	34.12	55203
34	19833	36519	35.19	56352
35	18704	34965	34.85	53669
36	20785	38037	35.34	58822
37	21099	37158	36.22	58257
38	21245	38314	35.67	59559
39	19291	34940	35.57	54231
40	19370	34544	35.93	53914
41	21071	36347	36.70	57418
42	20360	35955	36.15	56315
43	18809	35344	34.73	54153
44	19230	36231	34.67	55461
45	19359	34964	35.64	54323
46	19787	35810	35.59	55597
47	18706	34272	35.31	52978
48	19400	35409	35.40	54809
49	21507	37942	36.18	59449
50	18571	35463	34.37	54034
51	19376	34578	35.91	53954
52	20365	36147	36.04	56512
53	19772	34827	36.21	54599
54	18636	35145	34.65	53781
55	18821	34129	35.54	52950
56	19105	35984	34.68	55089
57	19937	35767	35.79	55704
58	17712	34415	33.98	52127
59	17603	32429	35.18	50032
60	17393	34300	33.65	51693
61	17355	33518	34.11	50873
62	18327	34479	34.71	52806
63	17325	32429	34.82	49754
64	17281	32862	34.46	50143
65	17357	33044	34.44	50401
66	18194	33446	35.23	51640
67	17295	32839	34.50	50134
68	16668	32371	33.99	49039
69	17396	33567	34.13	50963
70	16964	32821	34.07	49785
71	17543	33397	34.44	50940
72	16199	31477	33.98	47676
73	17102	31654	35.08	48756
74	16233	31522	33.99	47755
75	16371	31578	34.14	47949
76	15956	30788	34.13	46744
77	16419	30816	34.76	47235
78	16218	30605	34.64	46823
79	15866	30809	33.99	46675
80	15281	30470	33.40	45751
81	15773	30274	34.25	46047
82	15592	29930	34.25	45522
83	15359	29163	34.50	44522
84	14647	29188	33.41	43835
85	14581	28381	33.94	42962
86	14377	28165	33.79	42542
87	14830	28856	33.95	43686
88	10742	9497	53.08	20239

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	19541	236020	7.65	255561
2	18283	210778	7.98	229061
3	19590	215159	8.35	234749
4	19974	208348	8.75	228322
5	19458	222375	8.05	241833
6	20619	237911	7.98	258530
7	20688	231633	8.20	252321
8	20868	213111	8.92	233979
9	22329	249446	8.22	271775
10	20299	217237	8.55	237536
11	20633	216099	8.72	236732
12	21530	233275	8.45	254805
13	21514	222943	8.80	244457
14	22417	224327	9.09	246744
15	21134	225524	8.57	246658
16	19946	216077	8.45	236023
17	20622	211069	8.90	231691
18	20377	211117	8.80	231494
19	20403	216555	8.61	236958
20	20328	207702	8.91	228030
21	21147	213013	9.03	234160
22	20883	212437	8.95	233320
23	21454	216850	9.00	238304
24	19969	215714	8.47	235683
25	20792	214954	8.82	235746
26	20808	224594	8.48	245402
27	20450	214870	8.69	235320
28	20403	224784	8.32	245187
29	22153	232497	8.70	254650
30	21810	216285	9.16	238095
31	20791	223755	8.50	244546
32	20510	217593	8.61	238103
33	21933	234448	8.55	256381
34	20558	222514	8.46	243072
35	20312	215070	8.63	235382
36	21004	213101	8.97	234105
37	20109	218021	8.44	238130
38	19942	221155	8.27	241097
39	21430	218763	8.92	240193
40	20576	205317	9.11	225893
41	20195	213804	8.63	233999
42	21464	223819	8.75	245283
43	20477	215279	8.69	235756
44	19558	209016	8.56	228574
45	19860	212702	8.54	232562
46	19431	208959	8.51	228390
47	19658	213739	8.42	233397
48	19341	205288	8.61	224629
49	18717	214680	8.02	233397
50	19377	209000	8.48	228377
51	19046	205800	8.47	224846
52	19320	212563	8.33	231883
53	19305	206090	8.56	225395
54	18898	207543	8.35	226441
55	18255	200199	8.36	218454
56	18616	203782	8.37	222398
57	19236	215723	8.19	234959
58	19400	208087	8.53	227487
59	18759	201181	8.53	219940
60	18712	201812	8.49	220524
61	19397	206863	8.57	226260
62	18406	199572	8.44	217978
63	19555	211277	8.47	230832
64	17879	196539	8.34	214418
65	17723	193746	8.38	211469
66	18695	198361	8.61	217056
67	18042	197638	8.37	215680
68	17362	195867	8.14	213229
69	16799	192607	8.02	209406
70	17373	193094	8.25	210467
71	18646	198182	8.60	216828
72	16651	189654	8.07	206305
73	16922	188706	8.23	205628
74	16789	196343	7.88	213132
75	17084	195532	8.04	212616
76	16653	191787	7.99	208440
77	16091	190345	7.79	206436
78	16374	190634	7.91	207008
79	16363	189017	7.97	205380
80	15306	193480	7.33	208786
81	16329	196206	7.68	212535
82	15844	194271	7.54	210115
83	15434	194596	7.35	210030
84	14948	181774	7.60	196722
85	14553	176457	7.62	191010
86	13829	175470	7.31	189299
87	12482	173380	6.72	185862
88	7412	65371	10.18	72783

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	72727	696868	9.45	769595
2	72801	715560	9.23	788361
3	77347	698930	9.96	776277
4	73288	642546	10.24	715834
5	73539	623963	10.54	697502
6	74148	619921	10.68	694069
7	73027	614320	10.62	687347
8	75719	654493	10.37	730212
9	75627	632397	10.68	708024
10	77719	656365	10.59	734084
11	76551	632954	10.79	709505
12	74753	620647	10.75	695400
13	74472	616979	10.77	691451
14	73852	615851	10.71	689703
15	75602	632865	10.67	708467
16	79334	633258	11.13	712592
17	76745	609311	11.19	686056
18	74378	616717	10.76	691095
19	75925	633194	10.71	709119
20	76261	619532	10.96	695793
21	76213	605962	11.17	682175
22	78496	625904	11.14	704400
23	77994	617309	11.22	695303
24	76567	640308	10.68	716875
25	76074	623136	10.88	699210
26	76207	647823	10.53	724030
27	75583	643994	10.50	719577
28	75243	625491	10.74	700734
29	76263	654021	10.44	730284
30	76429	641242	10.65	717671
31	74265	624888	10.62	699153
32	73570	642429	10.28	715999
33	72972	638455	10.26	711427
34	76229	669694	10.22	745923
35	74339	654830	10.20	729169
36	72669	648797	10.07	721466
37	72650	630689	10.33	703339
38	72577	647010	10.09	719587
39	74631	661905	10.13	736536
40	73791	664398	10.00	738189
41	73069	645717	10.17	718786
42	71111	647018	9.90	718129
43	73274	656307	10.04	729581
44	71990	662851	9.80	734841
45	71086	639657	10.00	710743
46	72033	648008	10.00	720041
47	70006	638144	9.89	708150
48	71943	650792	9.95	722735
49	70855	634840	10.04	705695
50	69549	644677	9.74	714226
51	71120	660987	9.71	732107
52	70452	642449	9.88	712901
53	70763	645445	9.88	716208
54	70389	639433	9.92	709822
55	69557	629053	9.96	698610
56	68259	625783	9.83	694042
57	68347	620767	9.92	689114
58	65287	628428	9.41	693715
59	66948	633601	9.56	700549
60	65914	623671	9.56	689585
61	65998	622573	9.58	688571
62	64912	612530	9.58	677442
63	63442	608546	9.44	671988
64	65818	609397	9.75	675215
65	63697	604542	9.53	668239
66	63871	604219	9.56	668090
67	62166	591490	9.51	653656
68	60483	597431	9.19	657914
69	61342	591728	9.39	653070
70	59176	593080	9.07	652256
71	60214	597586	9.15	657800
72	59010	591541	9.07	650551
73	59741	599504	9.06	659245
74	59523	595876	9.08	655399
75	60038	606942	9.00	666980
76	58720	600373	8.91	659093
77	59159	596479	9.02	655638
78	58175	595500	8.90	653675
79	56909	581316	8.92	638225
80	55264	573908	8.78	629172
81	56864	578056	8.96	634920
82	54783	578408	8.65	633191
83	54907	586266	8.56	641173
84	55856	580858	8.77	636714
85	53227	574487	8.48	627714
86	51090	558690	8.38	609780
87	45491	524379	7.98	569870
88	29263	210997	12.18	240260

