CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	32752	48575	40.27	81327
2	32488	47105	40.82	79593
3	31403	45703	40.73	77106
4	34699	47502	42.21	82201
5	34940	49703	41.28	84643
6	35920	52767	40.50	88687
7	34979	47069	42.63	82048
8	37486	52426	41.69	89912
9	39725	52013	43.30	91738
10	32690	47762	40.63	80452
11	36420	50369	41.96	86789
12	42775	53823	44.28	96598
13	44253	55828	44.22	100081
14	42694	52926	44.65	95620
15	40669	52645	43.58	93314
16	35934	47529	43.05	83463
17	36769	52121	41.36	88890
18	38215	50607	43.02	88822
19	38435	51041	42.96	89476
20	39246	49683	44.13	88929
21	36937	47832	43.57	84769
22	45507	53086	46.16	98593
23	39381	48705	44.71	88086
24	46236	55283	45.54	101519
25	42160	54708	43.52	96868
26	37031	48492	43.30	85523
27	39117	49391	44.20	88508
28	41269	50866	44.79	92135
29	38498	49498	43.75	87996
30	40046	49716	44.61	89762
31	34293	45642	42.90	79935
32	38235	48538	44.06	86773
33	33466	47208	41.48	80674
34	35664	48182	42.54	83846
35	34898	44301	44.06	79199
36	38125	48784	43.87	86909
37	37471	49392	43.14	86863
38	38100	48848	43.82	86948
39	33449	46015	42.09	79464
40	34166	46517	42.35	80683
41	39717	47845	45.36	87562
42	34980	47275	42.53	82255
43	35088	46645	42.93	81733
44	36946	47050	43.99	83996
45	34867	45427	43.42	80294
46	37933	46199	45.09	84132
47	32782	44749	42.28	77531
48	38193	46913	44.88	85106
49	39025	50197	43.74	89222
50	35404	44591	44.26	79995
51	36711	44422	45.25	81133
52	35469	44424	44.40	79893
53	37177	45014	45.23	82191
54	37275	46357	44.57	83632
55	35542	46957	43.08	82499
56	37096	47366	43.92	84462
57	35660	45894	43.73	81554
58	33308	44397	42.86	77705
59	30955	42521	42.13	73476
60	34316	44821	43.36	79137
61	34288	43812	43.90	78100
62	34825	45419	43.40	80244
63	30480	42926	41.52	73406
64	30663	42143	42.12	72806
65	31274	43214	41.99	74488
66	31833	42612	42.76	74445
67	32263	42224	43.31	74487
68	32851	43763	42.88	76614
69	34450	46192	42.72	80642
70	33431	42814	43.85	76245
71	33021	44941	42.36	77962
72	31119	42223	42.43	73342
73	31526	41248	43.32	72774
74	30101	42214	41.62	72315
75	30075	40530	42.60	70605
76	28886	41231	41.20	70117
77	29897	39850	42.86	69747
78	31305	40397	43.66	71702
79	30868	41089	42.90	71957
80	29398	40020	42.35	69418
81	31219	39395	44.21	70614
82	31059	40512	43.40	71571
83	28470	38695	42.39	67165
84	28601	39371	42.08	67972
85	27829	37499	42.60	65328
86	27237	37408	42.13	64645
87	27949	34691	44.62	62640
88	28131	15322	64.74	43453

CHG context
===========
