CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	16350	30492	34.90	46842
2	15171	29177	34.21	44348
3	15260	29376	34.19	44636
4	17652	30666	36.53	48318
5	18500	32074	36.58	50574
6	18533	33883	35.36	52416
7	17889	30139	37.25	48028
8	19306	31857	37.73	51163
9	19505	33601	36.73	53106
10	17092	30669	35.79	47761
11	17536	31225	35.96	48761
12	20761	34295	37.71	55056
13	22895	36435	38.59	59330
14	20303	33593	37.67	53896
15	20419	34743	37.02	55162
16	17874	30410	37.02	48284
17	18730	31175	37.53	49905
18	18392	32854	35.89	51246
19	18587	31842	36.86	50429
20	18805	32523	36.64	51328
21	18030	30903	36.85	48933
22	21301	34589	38.11	55890
23	18577	32728	36.21	51305
24	21870	34477	38.81	56347
25	20305	34049	37.36	54354
26	18316	31339	36.89	49655
27	18523	31380	37.12	49903
28	18944	32974	36.49	51918
29	18661	31028	37.56	49689
30	18113	30601	37.18	48714
31	17187	29831	36.55	47018
32	18698	31354	37.36	50052
33	17515	31206	35.95	48721
34	17558	31221	35.99	48779
35	17451	29798	36.93	47249
36	18783	32718	36.47	51501
37	19468	32420	37.52	51888
38	18616	33074	36.01	51690
39	17018	29429	36.64	46447
40	17227	29850	36.59	47077
41	20426	31828	39.09	52254
42	17935	30888	36.73	48823
43	17006	29869	36.28	46875
44	17866	31558	36.15	49424
45	18778	31582	37.29	50360
46	18287	31586	36.67	49873
47	16939	28857	36.99	45796
48	18222	30265	37.58	48487
49	18894	33107	36.33	52001
50	16699	29701	35.99	46400
51	18200	30355	37.48	48555
52	17628	30401	36.70	48029
53	19902	30811	39.24	50713
54	17582	30155	36.83	47737
55	17061	30246	36.06	47307
56	17060	29989	36.26	47049
57	18490	31161	37.24	49651
58	15762	28317	35.76	44079
59	15666	28770	35.26	44436
60	16501	29431	35.92	45932
61	16323	28451	36.46	44774
62	16317	28914	36.07	45231
63	15949	28402	35.96	44351
64	15920	27988	36.26	43908
65	16545	28526	36.71	45071
66	15867	28687	35.61	44554
67	15281	27995	35.31	43276
68	15631	27775	36.01	43406
69	17109	29122	37.01	46231
70	16103	28203	36.34	44306
71	16359	27054	37.68	43413
72	14925	26851	35.73	41776
73	15274	27993	35.30	43267
74	14299	27833	33.94	42132
75	14590	26245	35.73	40835
76	14737	27609	34.80	42346
77	15437	27793	35.71	43230
78	14713	26373	35.81	41086
79	14997	27179	35.56	42176
80	14151	25494	35.69	39645
81	14390	26445	35.24	40835
82	13854	25997	34.76	39851
83	13140	24787	34.65	37927
84	12717	24904	33.80	37621
85	12583	23882	34.51	36465
86	13326	24548	35.19	37874
87	12896	23204	35.72	36100
88	6463	9225	41.20	15688

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	10261	216291	4.53	226552
2	10148	193022	4.99	203170
3	10152	197711	4.88	207863
4	11134	192580	5.47	203714
5	10782	210281	4.88	221063
6	11092	217408	4.85	228500
7	11087	213378	4.94	224465
8	10673	199160	5.09	209833
9	11697	225538	4.93	237235
10	10700	199781	5.08	210481
11	11582	197775	5.53	209357
12	12288	218347	5.33	230635
13	11704	208802	5.31	220506
14	11836	206324	5.43	218160
15	11321	208790	5.14	220111
16	10737	197123	5.17	207860
17	11818	192485	5.78	204303
18	11289	195234	5.47	206523
19	10713	197264	5.15	207977
20	11067	195643	5.35	206710
21	12032	201878	5.62	213910
22	11599	197304	5.55	208903
23	11363	197406	5.44	208769
24	10733	198998	5.12	209731
25	11253	200354	5.32	211607
26	11511	206388	5.28	217899
27	11593	198276	5.52	209869
