CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	19306	20080	49.02	39386
2	17348	18379	48.56	35727
3	18245	19163	48.77	37408
4	20495	19238	51.58	39733
5	20897	21226	49.61	42123
6	21785	22441	49.26	44226
7	20569	18898	52.12	39467
8	23043	20672	52.71	43715
9	21307	22049	49.14	43356
10	19650	19574	50.10	39224
11	20794	19709	51.34	40503
12	23812	21200	52.90	45012
13	25023	23300	51.78	48323
14	22122	20779	51.57	42901
15	23965	21948	52.20	45913
16	20301	19663	50.80	39964
17	22055	20730	51.55	42785
18	22010	20869	51.33	42879
19	21794	20892	51.06	42686
20	22448	20422	52.36	42870
21	20676	20417	50.32	41093
22	23992	21172	53.12	45164
23	21204	20098	51.34	41302
24	24493	20634	54.28	45127
25	23890	20207	54.18	44097
26	21437	20177	51.51	41614
27	22112	20550	51.83	42662
28	22930	20931	52.28	43861
29	22276	20347	52.26	42623
30	20949	19439	51.87	40388
31	21652	20101	51.86	41753
32	21716	19398	52.82	41114
33	21380	18893	53.09	40273
34	21052	19401	52.04	40453
35	20634	18037	53.36	38671
36	21501	19763	52.11	41264
37	23360	19925	53.97	43285
38	21514	19801	52.07	41315
39	20127	18904	51.57	39031
40	20231	19097	51.44	39328
41	22952	20116	53.29	43068
42	21353	18324	53.82	39677
43	20932	18695	52.82	39627
44	20893	18759	52.69	39652
45	21189	18480	53.41	39669
46	20766	18729	52.58	39495
47	20513	18183	53.01	38696
48	21486	18757	53.39	40243
49	22235	20395	52.16	42630
50	20507	18576	52.47	39083
51	21044	18003	53.89	39047
52	20605	18288	52.98	38893
53	21040	18595	53.08	39635
54	20729	17778	53.83	38507
55	19886	17212	53.60	37098
56	19304	17747	52.10	37051
57	21256	17819	54.40	39075
58	18074	16634	52.07	34708
59	17663	17330	50.48	34993
60	18215	16636	52.27	34851
61	18841	16898	52.72	35739
62	18647	16035	53.77	34682
63	18033	17309	51.02	35342
64	18418	16305	53.04	34723
65	17428	16710	51.05	34138
66	17435	16403	51.52	33838
67	16847	17004	49.77	33851
68	18518	16236	53.28	34754
69	19128	17673	51.98	36801
