CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	20955	38732	35.11	59687
2	20797	37168	35.88	57965
3	20832	35658	36.88	56490
4	21601	37775	36.38	59376
5	22957	37952	37.69	60909
6	24210	41059	37.09	65269
7	22515	36245	38.32	58760
8	24926	40847	37.90	65773
9	27111	42087	39.18	69198
10	21807	37883	36.53	59690
11	24082	39152	38.08	63234
12	28461	44161	39.19	72622
13	28920	44019	39.65	72939
14	26666	42286	38.67	68952
15	27559	42653	39.25	70212
16	25174	38488	39.54	63662
17	24975	40603	38.08	65578
18	25335	41171	38.09	66506
19	24568	41123	37.40	65691
20	25525	42077	37.76	67602
21	24715	39205	38.67	63920
22	29866	45224	39.77	75090
23	25390	39783	38.96	65173
24	31810	45948	40.91	77758
25	28046	42594	39.70	70640
26	24667	39935	38.18	64602
27	25878	38647	40.11	64525
28	27650	42517	39.41	70167
29	26466	40112	39.75	66578
30	25601	40330	38.83	65931
31	22906	37782	37.74	60688
32	25118	39852	38.66	64970
33	23704	37928	38.46	61632
34	24216	38026	38.91	62242
35	23323	37426	38.39	60749
36	25828	39698	39.42	65526
37	26458	39798	39.93	66256
38	26639	40546	39.65	67185
39	23238	36858	38.67	60096
40	23421	36816	38.88	60237
41	25476	40239	38.77	65715
42	24490	37876	39.27	62366
43	22845	37131	38.09	59976
44	24812	39051	38.85	63863
45	23960	37607	38.92	61567
46	24711	38975	38.80	63686
47	22581	37002	37.90	59583
48	25226	38768	39.42	63994
49	26316	40314	39.50	66630
50	24185	38221	38.75	62406
51	23522	37366	38.63	60888
52	24952	38694	39.20	63646
53	24414	37063	39.71	61477
54	24521	38330	39.01	62851
55	23127	37422	38.20	60549
56	23924	38433	38.37	62357
57	24028	37656	38.95	61684
58	21709	35841	37.72	57550
59	21234	34539	38.07	55773
60	22932	35680	39.13	58612
61	21706	36217	37.47	57923
62	22690	36763	38.16	59453
63	21232	34283	38.25	55515
64	21095	35596	37.21	56691
65	22254	35273	38.68	57527
66	23125	35294	39.58	58419
67	20922	35521	37.07	56443
68	21214	35196	37.61	56410
69	22629	36585	38.22	59214
70	21857	36206	37.64	58063
71	22235	35336	38.62	57571
72	20940	34617	37.69	55557
73	21741	34392	38.73	56133
74	20319	34186	37.28	54505
75	20398	34846	36.92	55244
76	20242	33973	37.34	54215
77	20122	32850	37.99	52972
78	20587	34208	37.57	54795
79	20110	32286	38.38	52396
80	19777	32866	37.57	52643
81	19879	33850	37.00	53729
82	19543	32054	37.88	51597
83	18060	31613	36.36	49673
84	18970	31455	37.62	50425
85	18361	30806	37.34	49167
86	18619	30597	37.83	49216
87	19141	30535	38.53	49676
88	14171	9826	59.05	23997

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	20449	261625	7.25	282074
2	19853	233585	7.83	253438
3	21179	241664	8.06	262843
4	21241	229381	8.48	250622
5	21693	249055	8.01	270748
6	21654	261949	7.64	283603
7	22341	257177	7.99	279518
8	22678	236998	8.73	259676
9	23827	283262	7.76	307089
10	21240	240413	8.12	261653
11	22947	240506	8.71	263453
12	23093	257510	8.23	280603
13	23084	247955	8.52	271039
14	23496	255025	8.44	278521
15	23626	256637	8.43	280263
16	21139	238081	8.15	259220
17	23096	234988	8.95	258084
18	22075	234788	8.59	256863
19	22301	239251	8.53	261552
20	21788	231993	8.59	253781
21	22453	240239	8.55	262692
22	22722	238987	8.68	261709
23	22837	240226	8.68	263063
24	22169	244721	8.31	266890
25	21382	240031	8.18	261413
26	22441	253378	8.14	275819
27	21935	240354	8.36	262289
28	22795	250277	8.35	273072
29	25511	262754	8.85	288265
30	23444	241464	8.85	264908
31	22403	252800	8.14	275203
32	22701	244496	8.50	267197
33	24461	267881	8.37	292342
34	22436	250516	8.22	272952
35	21585	239418	8.27	261003
36	22216	239203	8.50	261419
37	21739	244575	8.16	266314
38	21972	251930	8.02	273902
39	23358	245810	8.68	269168
40	22669	229543	8.99	252212
41	22249	241244	8.44	263493
42	23945	253205	8.64	277150
43	23130	242013	8.72	265143
44	21364	233024	8.40	254388
45	22426	237360	8.63	259786
46	21169	231568	8.38	252737
47	21355	241940	8.11	263295
48	21898	229789	8.70	251687
49	21337	239203	8.19	260540
50	21826	235613	8.48	257439
51	22047	232044	8.68	254091
52	21536	237766	8.31	259302
53	22168	232867	8.69	255035
54	21995	233001	8.63	254996
55	21335	223374	8.72	244709
56	20875	233179	8.22	254054
57	22123	244970	8.28	267093
58	22494	233422	8.79	255916
59	21353	227813	8.57	249166
60	21515	225075	8.73	246590
61	22123	235020	8.60	257143
62	21228	228019	8.52	249247
63	23270	242910	8.74	266180
64	21415	222094	8.79	243509
65	20815	218280	8.71	239095
66	21965	226704	8.83	248669
67	21085	226336	8.52	247421
68	21445	222128	8.80	243573
69	20701	221503	8.55	242204
70	20637	218312	8.64	238949
71	22418	223965	9.10	246383
72	19629	214836	8.37	234465
73	19687	214662	8.40	234349
74	19324	222176	8.00	241500
75	19570	222090	8.10	241660
76	20377	219628	8.49	240005
77	19825	217314	8.36	237139
78	19443	214694	8.30	234137
79	18782	215601	8.01	234383
80	19105	221607	7.94	240712
81	19242	225648	7.86	244890
82	18990	224792	7.79	243782
83	19657	222823	8.11	242480
84	17959	204729	8.06	222688
85	17700	203221	8.01	220921
86	17385	202863	7.89	220248
87	15520	196465	7.32	211985
88	8832	70742	11.10	79574

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	74895	805179	8.51	880074
2	74466	819941	8.33	894407
3	80222	798567	9.13	878789
4	76581	739918	9.38	816499
5	75717	717793	9.54	793510
6	76301	715297	9.64	791598
7	74937	708334	9.57	783271
8	77764	749618	9.40	827382
9	78824	725802	9.80	804626
10	79629	761500	9.47	841129
11	79139	727572	9.81	806711
12	77185	708230	9.83	785415
13	76274	702899	9.79	779173
14	77052	708019	9.81	785071
15	78379	723959	9.77	802338
16	83650	727824	10.31	811474
17	78364	696014	10.12	774378
18	77626	699138	9.99	776764
19	78381	726433	9.74	804814
20	78267	710271	9.93	788538
21	79801	693048	10.33	772849
22	80685	712243	10.18	792928
23	79605	704565	10.15	784170
24	79162	732193	9.76	811355
25	80039	710802	10.12	790841
26	80384	739219	9.81	819603
27	79680	730334	9.84	810014
28	76882	710971	9.76	787853
29	81466	743183	9.88	824649
30	82030	726446	10.15	808476
31	77464	711861	9.81	789325
32	76121	731615	9.42	807736
33	76536	724687	9.55	801223
34	79111	763465	9.39	842576
35	79498	751667	9.56	831165
36	76406	739021	9.37	815427
37	76700	719241	9.64	795941
38	75651	739074	9.29	814725
39	78846	753655	9.47	832501
40	78542	753735	9.44	832277
41	76585	736415	9.42	813000
42	76961	737926	9.44	814887
43	77814	746432	9.44	824246
44	77134	759557	9.22	836691
45	76191	726113	9.50	802304
46	78949	740621	9.63	819570
47	77132	726332	9.60	803464
48	77672	745090	9.44	822762
49	76089	726238	9.48	802327
50	75365	735733	9.29	811098
51	77757	761182	9.27	838939
52	76151	731582	9.43	807733
53	77055	744891	9.37	821946
54	79223	733011	9.75	812234
55	75197	718213	9.48	793410
56	76306	715761	9.63	792067
57	74852	712172	9.51	787024
58	74192	719755	9.34	793947
59	75202	734253	9.29	809455
60	75769	716664	9.56	792433
61	73159	709868	9.34	783027
62	73361	705864	9.41	779225
63	72277	700881	9.35	773158
64	74295	704355	9.54	778650
65	71034	695196	9.27	766230
66	72115	694309	9.41	766424
67	69638	688563	9.18	758201
68	70621	685502	9.34	756123
69	68911	680058	9.20	748969
70	70475	684805	9.33	755280
71	70221	692102	9.21	762323
72	69474	690683	9.14	760157
73	70385	694494	9.20	764879
74	69691	690996	9.16	760687
75	69299	705500	8.94	774799
76	69083	703737	8.94	772820
77	68399	699142	8.91	767541
78	69113	689606	9.11	758719
79	68364	682317	9.11	750681
80	66456	676555	8.94	743011
81	65878	671969	8.93	737847
82	64514	677644	8.69	742158
83	66810	686001	8.87	752811
84	66122	684248	8.81	750370
85	64696	672400	8.78	737096
86	61736	653630	8.63	715366
87	53945	612895	8.09	666840
88	34983	236982	12.86	271965

