CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	23271	40548	36.46	63819
2	22915	39801	36.54	62716
3	22500	39029	36.57	61529
4	24185	40776	37.23	64961
5	25332	40999	38.19	66331
6	26681	43606	37.96	70287
7	25370	38946	39.45	64316
8	26105	42548	38.02	68653
9	27781	44471	38.45	72252
10	23835	41063	36.73	64898
11	23825	41724	36.35	65549
12	28554	45307	38.66	73861
13	32656	46745	41.13	79401
14	28837	43435	39.90	72272
15	29885	45017	39.90	74902
16	25861	41773	38.24	67634
17	26211	42351	38.23	68562
18	26928	42530	38.77	69458
19	27227	43894	38.28	71121
20	27321	43655	38.49	70976
21	26540	41455	39.03	67995
22	29756	46407	39.07	76163
23	27744	42089	39.73	69833
24	30998	45985	40.27	76983
25	28683	45088	38.88	73771
26	26929	42020	39.06	68949
27	25608	41855	37.96	67463
28	26975	44296	37.85	71271
29	27185	41560	39.54	68745
30	25674	42725	37.54	68399
31	25012	40774	38.02	65786
32	27530	42571	39.27	70101
33	24330	40329	37.63	64659
34	24721	40874	37.69	65595
35	24303	39229	38.25	63532
36	26625	42970	38.26	69595
37	28360	42579	39.98	70939
38	27423	42525	39.20	69948
39	23920	39847	37.51	63767
40	24142	39543	37.91	63685
41	28309	42205	40.15	70514
42	25121	38641	39.40	63762
43	24503	40379	37.77	64882
44	25352	41010	38.20	66362
45	26145	42068	38.33	68213
46	26033	42057	38.23	68090
47	23529	38671	37.83	62200
48	25781	40120	39.12	65901
49	26483	42944	38.15	69427
50	23629	39342	37.52	62971
51	25392	39265	39.27	64657
52	25373	39607	39.05	64980
53	27959	40950	40.57	68909
54	25435	38828	39.58	64263
55	24591	40213	37.95	64804
56	24698	39568	38.43	64266
57	25656	40081	39.03	65737
58	22818	39076	36.87	61894
59	22104	37623	37.01	59727
60	23257	39999	36.77	63256
61	23132	38509	37.53	61641
62	23651	38198	38.24	61849
63	22716	36968	38.06	59684
64	22197	37292	37.31	59489
65	23051	39063	37.11	62114
66	22893	37604	37.84	60497
67	23367	37690	38.27	61057
68	22550	37987	37.25	60537
69	24259	38486	38.66	62745
70	22939	37491	37.96	60430
71	22425	36935	37.78	59360
72	21083	35635	37.17	56718
73	23147	36422	38.86	59569
74	21711	36082	37.57	57793
75	21173	35928	37.08	57101
76	21139	35882	37.07	57021
77	22918	35260	39.39	58178
78	22459	36178	38.30	58637
79	20898	36176	36.62	57074
80	20596	35728	36.57	56324
81	21008	35611	37.10	56619
82	20548	33137	38.28	53685
83	18646	33574	35.71	52220
84	19494	31912	37.92	51406
85	18567	31918	36.78	50485
86	18842	31649	37.32	50491
87	19025	30246	38.61	49271
88	9368	12061	43.72	21429

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	26962	279541	8.80	306503
2	26148	249465	9.49	275613
3	28604	258816	9.95	287420
4	28241	247523	10.24	275764
5	29081	270384	9.71	299465
6	29181	282935	9.35	312116
7	30291	279907	9.77	310198
8	29798	255358	10.45	285156
9	32364	292191	9.97	324555
10	29808	258837	10.33	288645
11	30370	256116	10.60	286486
12	31052	279069	10.01	310121
13	31070	268722	10.36	299792
14	31030	264837	10.49	295867
15	31017	269893	10.31	300910
16	28757	256457	10.08	285214
17	30854	249886	10.99	280740
18	29421	249130	10.56	278551
19	29174	255172	10.26	284346
20	29478	249729	10.56	279207
21	28896	259802	10.01	288698
22	30201	253143	10.66	283344
23	30428	257193	10.58	287621
24	29687	254359	10.45	284046
25	29561	259957	10.21	289518
26	29841	264665	10.13	294506
27	29471	253657	10.41	283128
28	31419	268279	10.48	299698
29	31499	274729	10.29	306228
30	30765	261022	10.54	291787
31	30558	269976	10.17	300534
32	30728	258035	10.64	288763
33	31103	274219	10.19	305322
34	29598	260551	10.20	290149
35	29465	254778	10.37	284243
36	29461	255673	10.33	285134
37	29738	265149	10.08	294887
38	29774	263790	10.14	293564
39	31153	262681	10.60	293834
40	28401	245732	10.36	274133
41	30229	251758	10.72	281987
42	30045	261903	10.29	291948
43	29460	251027	10.50	280487
44	28556	249644	10.26	278200
45	29494	248099	10.62	277593
46	28465	243825	10.45	272290
47	28415	251940	10.14	280355
48	27866	245792	10.18	273658
49	28884	250468	10.34	279352
50	28574	245406	10.43	273980
51	28688	245951	10.45	274639
52	29654	255431	10.40	285085
53	28257	244916	10.34	273173
54	28607	244903	10.46	273510
55	27241	238520	10.25	265761
56	27562	241916	10.23	269478
57	28956	255634	10.17	284590
58	29525	246460	10.70	275985
59	28295	238086	10.62	266381
60	27338	240073	10.22	267411
61	28682	248723	10.34	277405
62	28436	242577	10.49	271013
63	27784	251372	9.95	279156
64	27247	234176	10.42	261423
65	26717	229342	10.43	256059
66	27408	237611	10.34	265019
67	26991	235516	10.28	262507
68	27087	234665	10.35	261752
69	26330	230272	10.26	256602
70	26918	229903	10.48	256821
71	27331	236093	10.38	263424
72	25391	226872	10.07	252263
73	25247	226265	10.04	251512
74	25443	236804	9.70	262247
75	24600	233601	9.53	258201
76	25127	229632	9.86	254759
77	25314	227729	10.00	253043
78	24866	222911	10.04	247777
79	24426	226813	9.72	251239
80	23993	230598	9.42	254591
81	24749	235737	9.50	260486
82	24740	229971	9.71	254711
83	24439	230565	9.58	255004
84	23141	218732	9.57	241873
85	23620	209723	10.12	233343
86	21768	207784	9.48	229552
87	18893	196945	8.75	215838
88	10789	86125	11.13	96914

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	107200	842926	11.28	950126
2	104525	856298	10.88	960823
3	111706	853843	11.57	965549
4	108215	795935	11.97	904150
5	105944	770875	12.08	876819
6	107321	769895	12.23	877216
7	107419	758061	12.41	865480
8	109371	801382	12.01	910753
9	108598	783488	12.17	892086
10	110949	810258	12.04	921207
11	110353	788301	12.28	898654
12	107221	771597	12.20	878818
13	108081	765373	12.37	873454
14	109307	749184	12.73	858491
15	109551	771376	12.44	880927
16	114448	770863	12.93	885311
17	110858	751059	12.86	861917
18	107549	765487	12.32	873036
19	111264	793560	12.30	904824
20	109346	767692	12.47	877038
21	108847	750824	12.66	859671
22	112179	767175	12.76	879354
23	109918	760235	12.63	870153
24	109987	781838	12.33	891825
25	109510	761005	12.58	870515
26	108228	792861	12.01	901089
27	107896	784775	12.09	892671
28	107947	767597	12.33	875544
29	111002	799714	12.19	910716
30	110763	787314	12.33	898077
31	109409	776633	12.35	886042
32	106771	784856	11.97	891627
33	107616	788320	12.01	895936
34	112108	821923	12.00	934031
35	108572	811802	11.80	920374
36	107756	792744	11.97	900500
37	106166	773710	12.07	879876
38	105089	785751	11.80	890840
39	108906	807364	11.89	916270
40	109376	815469	11.83	924845
41	106059	794907	11.77	900966
42	107081	792145	11.91	899226
43	107614	805973	11.78	913587
44	106582	816905	11.54	923487
45	105153	780723	11.87	885876
46	108510	791746	12.05	900256
47	105565	779986	11.92	885551
48	105059	789675	11.74	894734
49	103991	779255	11.77	883246
50	103708	781657	11.71	885365
51	106549	803952	11.70	910501
52	105490	783911	11.86	889401
53	106084	794584	11.78	900668
54	105230	782871	11.85	888101
55	104726	773398	11.93	878124
56	102852	766604	11.83	869456
57	101168	759460	11.76	860628
58	101589	765363	11.72	866952
59	102091	769070	11.72	871161
60	101445	763278	11.73	864723
61	99905	762438	11.59	862343
62	100344	751736	11.78	852080
63	98823	746928	11.68	845751
64	99969	748038	11.79	848007
65	98387	740812	11.72	839199
66	97107	745387	11.53	842494
67	95837	738192	11.49	834029
68	94419	731935	11.43	826354
69	96081	727367	11.67	823448
70	94209	729866	11.43	824075
71	94665	738201	11.37	832866
72	94275	735018	11.37	829293
73	93765	736954	11.29	830719
74	91244	739328	10.99	830572
75	93344	750602	11.06	843946
76	91746	746419	10.95	838165
77	92476	737153	11.15	829629
78	91299	733852	11.06	825151
79	91443	721010	11.26	812453
80	90008	721435	11.09	811443
81	87438	707365	11.00	794803
82	87080	713115	10.88	800195
83	87661	722049	10.83	809710
84	87575	722222	10.81	809797
85	86692	705885	10.94	792577
86	82144	683325	10.73	765469
87	70469	626159	10.12	696628
88	47472	287552	14.17	335024

