CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	28029	41195	40.49	69224
2	26614	41151	39.27	67765
3	28821	40999	41.28	69820
4	28974	41339	41.21	70313
5	30614	43402	41.36	74016
6	33368	45842	42.13	79210
7	30403	39945	43.22	70348
8	31483	44706	41.32	76189
9	33344	47712	41.14	81056
10	28673	43460	39.75	72133
11	31263	43287	41.94	74550
12	37010	48119	43.48	85129
13	40162	49379	44.85	89541
14	36636	45814	44.43	82450
15	37762	46961	44.57	84723
16	30136	42362	41.57	72498
17	32303	45068	41.75	77371
18	31885	45993	40.94	77878
19	33977	45326	42.84	79303
20	32720	43157	43.12	75877
21	33208	45077	42.42	78285
22	38199	46003	45.37	84202
23	35248	42819	45.15	78067
24	39018	46794	45.47	85812
25	37272	46695	44.39	83967
26	32249	42122	43.36	74371
27	32649	42110	43.67	74759
28	35064	44180	44.25	79244
29	34979	43245	44.72	78224
30	32261	43239	42.73	75500
31	31336	43909	41.65	75245
32	32326	42997	42.92	75323
33	33021	41543	44.29	74564
34	31200	41043	43.19	72243
35	32237	39786	44.76	72023
36	32761	42247	43.68	75008
37	33472	43910	43.26	77382
38	33737	44091	43.35	77828
39	30749	38955	44.11	69704
40	29135	40360	41.92	69495
41	34982	41532	45.72	76514
42	30342	39914	43.19	70256
43	30132	38690	43.78	68822
44	31109	40461	43.47	71570
45	30888	39385	43.95	70273
46	32260	40271	44.48	72531
47	29143	37469	43.75	66612
48	31645	39693	44.36	71338
49	32477	42482	43.33	74959
50	29663	39400	42.95	69063
51	29951	36448	45.11	66399
52	29563	37526	44.07	67089
53	32064	39234	44.97	71298
54	29351	38740	43.11	68091
55	30308	37691	44.57	67999
56	30234	38858	43.76	69092
57	30935	40311	43.42	71246
58	26961	35471	43.18	62432
59	27316	34972	43.85	62288
60	28980	36643	44.16	65623
61	27635	37717	42.29	65352
62	30478	36337	45.62	66815
63	25724	36033	41.65	61757
64	26325	36141	42.14	62466
65	28349	36580	43.66	64929
66	25913	34907	42.61	60820
67	24629	35555	40.92	60184
68	26192	36247	41.95	62439
69	29255	36085	44.77	65340
70	27326	36076	43.10	63402
71	26419	34668	43.25	61087
72	26414	34494	43.37	60908
73	24585	33741	42.15	58326
74	27078	34072	44.28	61150
75	24421	32985	42.54	57406
76	25668	33579	43.32	59247
77	24516	34872	41.28	59388
78	25592	33324	43.44	58916
79	24032	32694	42.37	56726
80	22571	32420	41.04	54991
81	24467	33693	42.07	58160
82	23173	32627	41.53	55800
83	21719	30252	41.79	51971
84	21533	29828	41.92	51361
85	21008	28295	42.61	49303
86	20718	28446	42.14	49164
87	21176	25492	45.38	46668
88	21169	10347	67.17	31516

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	21514	344955	5.87	366469
2	19853	306220	6.09	326073
3	21964	323691	6.35	345655
4	22102	314036	6.58	336138
5	22310	331386	6.31	353696
6	21526	342075	5.92	363601
7	21343	338970	5.92	360313
8	25145	313530	7.42	338675
9	24949	355659	6.56	380608
10	22699	319475	6.63	342174
11	23300	318844	6.81	342144
12	24967	342485	6.79	367452
13	24541	329572	6.93	354113
14	23371	327400	6.66	350771
15	24525	334469	6.83	358994
16	22076	312720	6.59	334796
17	23281	306843	7.05	330124
18	23403	308438	7.05	331841
19	22888	314567	6.78	337455
20	23350	312241	6.96	335591
21	23400	318612	6.84	342012
22	24355	308096	7.33	332451
23	24320	313501	7.20	337821
24	23411	309679	7.03	333090
25	22937	316119	6.76	339056
26	23220	321666	6.73	344886
27	23571	310089	7.06	333660
28	23202	327779	6.61	350981
29	25946	330846	7.27	356792
30	23809	315903	7.01	339712
31	23280	328292	6.62	351572
32	22250	312061	6.66	334311
33	23755	327824	6.76	351579
34	23126	315840	6.82	338966
35	23181	305053	7.06	328234
36	22384	308698	6.76	331082
37	22027	318692	6.46	340719
38	23031	312907	6.86	335938
39	23495	306604	7.12	330099
40	23547	295953	7.37	319500
41	21946	300729	6.80	322675
42	24675	313183	7.30	337858
43	23487	299717	7.27	323204
44	23598	292263	7.47	315861
45	21885	296887	6.87	318772
46	22345	291900	7.11	314245
47	22980	293504	7.26	316484
48	20938	287997	6.78	308935
49	21680	293846	6.87	315526
50	21930	290741	7.01	312671
51	22120	287229	7.15	309349
52	21882	300165	6.79	322047
53	22455	278883	7.45	301338
54	21254	281799	7.01	303053
55	22532	278668	7.48	301200
56	20377	279845	6.79	300222
57	22866	296038	7.17	318904
58	22364	280197	7.39	302561
59	21377	276003	7.19	297380
60	20979	275901	7.07	296880
61	21513	284962	7.02	306475
62	21421	276667	7.19	298088
63	22288	283627	7.29	305915
64	19532	263620	6.90	283152
65	20030	260600	7.14	280630
66	21487	268724	7.40	290211
67	21269	261494	7.52	282763
68	22278	268080	7.67	290358
69	20123	255716	7.30	275839
70	20938	257031	7.53	277969
71	22497	261159	7.93	283656
72	19958	256135	7.23	276093
73	19016	250862	7.05	269878
74	19305	258406	6.95	277711
75	18908	260699	6.76	279607
76	19519	254880	7.11	274399
77	20102	250613	7.43	270715
78	19292	248347	7.21	267639
79	19345	248298	7.23	267643
80	19201	254788	7.01	273989
81	18662	254656	6.83	273318
82	18471	247993	6.93	266464
83	18578	247510	6.98	266088
84	17777	227958	7.23	245735
85	17322	222500	7.22	239822
86	17886	214598	7.69	232484
87	14105	194726	6.75	208831
88	11038	84190	11.59	95228

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	81815	1089358	6.99	1171173
2	83375	1107796	7.00	1191171
3	85891	1093434	7.28	1179325
4	84832	1018720	7.69	1103552
5	81478	1001189	7.53	1082667
6	85005	994271	7.88	1079276
7	82274	976419	7.77	1058693
8	87145	1030600	7.80	1117745
9	84001	998597	7.76	1082598
10	88133	1038817	7.82	1126950
11	85723	1015830	7.78	1101553
12	85068	995867	7.87	1080935
13	85410	985424	7.98	1070834
14	79719	973301	7.57	1053020
15	84070	1002330	7.74	1086400
16	90330	1003127	8.26	1093457
17	86491	982492	8.09	1068983
18	83639	989176	7.80	1072815
19	82177	1026770	7.41	1108947
20	83815	995622	7.76	1079437
21	84483	978946	7.94	1063429
22	83218	989301	7.76	1072519
23	84408	982742	7.91	1067150
24	86431	1002269	7.94	1088700
25	84309	984998	7.88	1069307
26	87029	1003296	7.98	1090325
27	84516	998689	7.80	1083205
28	81993	988528	7.66	1070521
29	85655	1015559	7.78	1101214
30	86218	992745	7.99	1078963
31	83216	977697	7.84	1060913
32	80798	999567	7.48	1080365
33	80476	990801	7.51	1071277
34	89060	1021540	8.02	1110600
35	83060	1022731	7.51	1105791
36	80129	997387	7.44	1077516
37	79535	966763	7.60	1046298
38	82307	988417	7.69	1070724
39	83773	1010877	7.65	1094650
40	83098	1010119	7.60	1093217
41	81963	990888	7.64	1072851
42	79014	988787	7.40	1067801
43	80688	1001721	7.45	1082409
44	83545	997692	7.73	1081237
45	80448	956162	7.76	1036610
46	83329	977056	7.86	1060385
47	80545	973214	7.64	1053759
48	79103	983070	7.45	1062173
49	78464	967959	7.50	1046423
50	78723	968609	7.52	1047332
51	78774	991439	7.36	1070213
52	80778	963888	7.73	1044666
53	79661	973633	7.56	1053294
54	80248	963399	7.69	1043647
55	78404	946854	7.65	1025258
56	75984	933589	7.53	1009573
57	73515	924630	7.37	998145
58	77508	936020	7.65	1013528
59	78544	937624	7.73	1016168
60	76040	927643	7.58	1003683
61	78300	913666	7.89	991966
62	76037	905687	7.75	981724
63	74108	903059	7.58	977167
64	75741	903952	7.73	979693
65	73388	895507	7.57	968895
66	72943	894816	7.54	967759
67	74020	882704	7.74	956724
68	72605	878819	7.63	951424
69	71658	867187	7.63	938845
70	70664	871498	7.50	942162
71	73239	877868	7.70	951107
72	70652	870049	7.51	940701
73	69083	874933	7.32	944016
74	70042	870912	7.44	940954
75	70635	878616	7.44	949251
76	69719	877514	7.36	947233
77	68738	858512	7.41	927250
78	70610	855527	7.62	926137
79	69702	853860	7.55	923562
80	68963	834463	7.63	903426
81	67254	822429	7.56	889683
82	65400	818301	7.40	883701
83	66320	827698	7.42	894018
84	68408	818405	7.71	886813
85	65200	790618	7.62	855818
86	62849	757324	7.66	820173
87	55608	675055	7.61	730663
88	39533	295486	11.80	335019

