-134	199	6254	3.18
-133	508	13171	3.86
-132	528	13470	3.92
-131	590	13323	4.43
-130	651	13559	4.80
-129	648	13710	4.73
-128	682	13463	5.07
-127	769	13387	5.74
-126	661	13485	4.90
-125	656	13438	4.88
-124	690	13417	5.14
-123	743	13421	5.54
-122	675	13234	5.10
-121	730	13118	5.56
-120	682	13180	5.17
-119	752	13501	5.57
-118	736	13443	5.47
-117	733	13061	5.61
-116	734	13390	5.48
-115	716	13258	5.40
-114	795	13199	6.02
-113	783	13375	5.85
-112	671	13064	5.14
-111	700	13329	5.25
-110	670	13324	5.03
-109	727	13289	5.47
-108	717	13610	5.27
-107	669	13226	5.06
-106	668	13121	5.09
-105	757	13288	5.70
-104	711	13396	5.31
-103	715	13353	5.35
-102	713	13250	5.38
-101	734	13190	5.56
-100	726	13478	5.39
-99	747	13317	5.61
-98	765	13468	5.68
-97	766	13310	5.76
-96	725	13536	5.36
-95	736	13516	5.45
-94	739	13657	5.41
-93	705	13496	5.22
-92	662	13322	4.97
-91	706	13826	5.11
-90	719	13645	5.27
-89	794	13844	5.74
-88	733	13772	5.32
-87	786	13799	5.70
-86	765	13598	5.63
-85	783	13683	5.72
-84	688	13838	4.97
-83	725	13469	5.38
-82	762	13666	5.58
-81	709	13714	5.17
-80	795	13842	5.74
-79	699	13617	5.13
-78	771	13673	5.64
-77	763	13617	5.60
-76	719	13660	5.26
-75	789	13839	5.70
-74	777	13886	5.60
-73	759	13633	5.57
-72	754	13916	5.42
-71	729	13525	5.39
-70	759	13469	5.64
-69	813	13683	5.94
-68	715	13366	5.35
-67	697	13421	5.19
-66	756	13727	5.51
-65	732	13565	5.40
-64	772	13729	5.62
-63	709	13592	5.22
-62	746	13661	5.46
-61	715	13611	5.25
-60	759	13615	5.57
-59	730	13600	5.37
-58	719	13742	5.23
-57	772	13823	5.58
-56	790	13820	5.72
-55	716	13611	5.26
-54	714	13742	5.20
-53	703	13697	5.13
-52	717	13829	5.18
-51	710	13622	5.21
-50	770	13676	5.63
-49	748	13498	5.54
-48	669	13815	4.84
-47	732	13601	5.38
-46	728	13834	5.26
-45	726	13570	5.35
-44	693	13807	5.02
-43	747	13757	5.43
-42	676	13949	4.85
-41	714	13438	5.31
-40	810	14156	5.72
-39	736	13827	5.32
-38	777	13904	5.59
-37	750	13952	5.38
-36	745	13865	5.37
-35	735	13616	5.40
-34	718	13680	5.25
-33	707	13741	5.15
-32	734	13827	5.31
-31	803	13916	5.77
-30	761	13892	5.48
-29	764	13883	5.50
-28	695	13607	5.11
-27	744	13586	5.48
-26	715	13641	5.24
-25	709	13577	5.22
-24	706	13667	5.17
-23	773	13624	5.67
-22	732	13458	5.44
-21	762	13482	5.65
-20	752	13617	5.52
-19	740	13466	5.50
-18	731	13703	5.33
-17	731	13636	5.36
-16	688	13494	5.10
-15	797	13514	5.90
-14	774	13727	5.64
-13	692	13511	5.12
-12	736	13524	5.44
-11	763	13516	5.65
-10	706	13349	5.29
-9	735	13248	5.55
-8	767	13465	5.70
-7	732	13173	5.56
-6	750	13789	5.44
-5	713	13505	5.28
-4	719	12896	5.58
-3	645	12898	5.00
-2	800	13177	6.07
2	51	260	19.62
3	520	1317	39.48
4	1060	3391	31.26
5	1677	8158	20.56
6	1267	9113	13.90
7	779	8060	9.67
8	551	7469	7.38
9	422	7383	5.72
10	335	7516	4.46
11	309	7494	4.12
12	343	7671	4.47
13	386	7793	4.95
14	376	7986	4.71
15	430	8195	5.25
16	451	8197	5.50
17	407	8264	4.92
18	429	8527	5.03
19	405	8479	4.78
20	385	8414	4.58
21	445	8597	5.18
22	402	8359	4.81
23	407	8508	4.78
24	436	8515	5.12
25	449	8630	5.20
26	472	8666	5.45
27	403	8645	4.66
28	431	8528	5.05
29	400	8662	4.62
30	473	8754	5.40
31	484	8648	5.60
32	460	8682	5.30
33	461	8876	5.19
34	464	8874	5.23
35	439	8711	5.04
36	482	8747	5.51
37	478	8849	5.40
38	496	8902	5.57
39	456	8689	5.25
40	459	8943	5.13
41	451	8872	5.08
42	407	8780	4.64
43	486	8630	5.63
44	455	8697	5.23
45	502	9004	5.58
46	430	8707	4.94
47	515	8795	5.86
48	472	8849	5.33
49	444	8758	5.07
50	455	8930	5.10
51	450	8861	5.08
52	457	8617	5.30
53	479	8930	5.36
54	454	8978	5.06
55	492	8918	5.52
56	474	8918	5.32
57	490	8906	5.50
58	475	8858	5.36
59	480	8940	5.37
60	441	8914	4.95
61	477	8929	5.34
62	449	8842	5.08
63	468	8890	5.26
64	463	9098	5.09
65	531	9197	5.77
66	478	9136	5.23
67	508	8961	5.67
68	480	9148	5.25
69	464	8957	5.18
70	526	9064	5.80
71	494	9221	5.36
72	427	8822	4.84
73	511	9189	5.56
74	455	9152	4.97
75	462	8938	5.17
76	481	8854	5.43
77	483	8929	5.41
78	475	8860	5.36
79	488	8780	5.56
80	477	8842	5.39
81	436	8980	4.86
82	478	8615	5.55
83	489	8923	5.48
84	468	8918	5.25
85	458	8902	5.14
86	445	9106	4.89
87	440	8927	4.93
88	434	8659	5.01
89	451	8699	5.18
90	424	8604	4.93
91	452	9027	5.01
92	442	8695	5.08
93	435	9021	4.82
94	437	8705	5.02
95	441	8677	5.08
96	442	8618	5.13
97	475	8744	5.43
98	504	8899	5.66
99	470	8631	5.45
100	472	8883	5.31
101	472	8644	5.46
102	458	8792	5.21
103	486	8748	5.56
104	447	8766	5.10
105	469	8544	5.49
106	521	8888	5.86
107	473	8581	5.51
108	476	8554	5.56
109	469	8769	5.35
110	475	8588	5.53
111	436	8543	5.10
112	448	8634	5.19
113	459	8562	5.36
114	455	8651	5.26
115	429	8524	5.03
116	488	8804	5.54
117	423	8264	5.12
118	517	8674	5.96
119	481	8336	5.77
120	452	8546	5.29
121	441	8405	5.25
122	469	8390	5.59
123	454	8561	5.30
124	461	8476	5.44
125	457	8341	5.48
126	417	8238	5.06
127	476	8095	5.88
128	485	8333	5.82
129	471	8187	5.75
130	496	8368	5.93
131	473	8206	5.76
132	424	8429	5.03
133	444	8231	5.39
134	442	8348	5.29
135	464	8205	5.66
136	441	8189	5.39
137	461	8094	5.70
138	460	7988	5.76
139	474	8087	5.86
140	450	8056	5.59
141	416	8003	5.20
142	461	8029	5.74
143	421	7893	5.33
144	423	7891	5.36
145	404	7761	5.21
146	407	7708	5.28
147	434	7435	5.84
148	406	7314	5.55
149	365	6510	5.61
150	87	4170	2.09
