-134	185	5516	3.35
-133	357	11857	3.01
-132	376	12221	3.08
-131	458	12142	3.77
-130	393	12001	3.27
-129	422	12453	3.39
-128	501	12521	4.00
-127	479	12241	3.91
-126	510	12395	4.11
-125	425	12196	3.48
-124	491	12260	4.00
-123	506	12320	4.11
-122	559	12055	4.64
-121	504	11811	4.27
-120	524	11959	4.38
-119	481	11946	4.03
-118	504	12097	4.17
-117	534	11726	4.55
-116	531	12042	4.41
-115	526	11962	4.40
-114	475	11880	4.00
-113	480	12036	3.99
-112	461	11810	3.90
-111	474	12255	3.87
-110	459	11884	3.86
-109	480	11923	4.03
-108	468	12238	3.82
-107	509	12099	4.21
-106	469	12077	3.88
-105	475	11827	4.02
-104	472	11934	3.96
-103	509	11876	4.29
-102	523	12187	4.29
-101	463	11953	3.87
-100	514	12172	4.22
-99	567	12142	4.67
-98	454	12129	3.74
-97	507	12475	4.06
-96	468	12020	3.89
-95	552	12185	4.53
-94	506	12298	4.11
-93	469	12178	3.85
-92	446	11964	3.73
-91	530	12302	4.31
-90	508	12517	4.06
-89	475	12090	3.93
-88	527	12427	4.24
-87	485	12463	3.89
-86	515	12290	4.19
-85	485	12332	3.93
-84	500	12609	3.97
-83	490	12162	4.03
-82	505	12300	4.11
-81	540	12506	4.32
-80	505	12319	4.10
-79	493	12256	4.02
-78	552	12519	4.41
-77	526	12344	4.26
-76	526	12512	4.20
-75	557	12446	4.48
-74	509	12499	4.07
-73	486	12224	3.98
-72	541	12531	4.32
-71	508	12193	4.17
-70	521	12350	4.22
-69	468	12309	3.80
-68	559	12287	4.55
-67	485	12347	3.93
-66	491	12333	3.98
-65	565	12419	4.55
-64	506	12272	4.12
-63	511	12585	4.06
-62	500	12223	4.09
-61	561	12181	4.61
-60	475	12405	3.83
-59	499	12183	4.10
-58	480	12251	3.92
-57	470	12052	3.90
-56	555	12424	4.47
-55	460	12252	3.75
-54	523	12635	4.14
-53	453	12406	3.65
-52	492	12348	3.98
-51	483	12184	3.96
-50	502	12561	4.00
-49	457	12448	3.67
-48	489	12663	3.86
-47	505	12378	4.08
-46	458	12399	3.69
-45	536	12676	4.23
-44	453	12489	3.63
-43	538	12661	4.25
-42	521	12696	4.10
-41	528	12315	4.29
-40	487	12551	3.88
-39	501	12281	4.08
-38	536	12600	4.25
-37	501	12580	3.98
-36	508	12322	4.12
-35	505	12483	4.05
-34	478	12508	3.82
-33	513	12484	4.11
-32	573	12596	4.55
-31	510	12491	4.08
-30	502	12585	3.99
-29	490	12241	4.00
-28	500	12651	3.95
-27	509	12327	4.13
-26	555	12315	4.51
-25	467	12288	3.80
-24	534	12619	4.23
-23	491	12573	3.91
-22	538	12441	4.32
-21	530	12349	4.29
-20	513	12266	4.18
-19	535	12498	4.28
-18	508	12333	4.12
-17	524	12181	4.30
-16	531	12195	4.35
-15	545	12435	4.38
-14	520	12219	4.26
-13	514	12400	4.15
-12	474	12336	3.84
-11	533	12172	4.38
