17	17	105
1	1	98
0	9	148
0	17	150
2	-1	151
0	-1	150
0	-1	148
0	17	130
0	14	143
0	-1	139
1	-1	150
0	29	150
0	20	150
0	7	118
1	-1	118
0	-1	135
0	17	150
0	20	141
0	20	151
0	4	144
0	16	150
2	15	150
5	22	151
0	14	150
1	14	150
1	-1	148
0	35	148
0	13	147
1	-1	151
1	9	123
0	22	150
1	-1	149
0	12	151
0	16	150
3	-1	128
0	8	150
3	16	140
1	28	140
0	-1	151
1	8	127
0	23	147
0	21	148
0	11	119
1	11	118
0	18	147
0	-1	151
2	34	150
0	-1	149
0	-1	150
0	18	129
0	7	144
0	14	143
1	-1	146
1	43	149
0	-1	150
0	19	150
0	-1	150
0	10	146
0	-1	124
2	11	150
1	19	149
1	11	147
0	12	141
1	-1	150
1	17	149
0	23	150
0	18	149
0	14	145
0	14	149
1	17	150
0	-1	140
0	9	150
1	19	114
0	15	136
2	16	148
1	-1	144
0	-1	127
0	19	148
1	27	150
1	-1	148
3	-1	151
1	-1	150
0	-1	147
0	16	144
2	-1	150
0	16	150
0	34	150
0	11	143
1	-1	145
1	-1	145
1	14	139
1	21	147
1	10	150
1	-1	146
2	-1	128
0	46	141
0	7	107
0	16	150
2	12	136
1	34	150
0	11	151
0	17	150
0	20	146
0	13	146
1	-1	130
1	-1	150
0	-1	151
0	-1	150
0	21	147
0	12	150
0	-1	151
1	16	150
1	11	151
1	20	149
1	22	149
0	15	151
0	15	150
0	-1	150
0	-1	150
0	13	148
1	10	150
0	10	139
1	23	150
0	11	146
0	-1	150
0	6	121
0	22	143
0	-1	149
0	21	150
0	-1	144
0	-1	150
0	6	67
0	18	150
0	14	150
0	13	150
0	10	118
1	16	151
0	32	112
3	-1	149
0	11	150
2	14	150
0	-1	150
0	11	148
0	16	151
1	30	150
0	15	125
2	-1	133
1	-1	130
2	-1	150
3	13	148
1	21	120
0	7	146
0	-1	100
0	-1	146
1	18	142
0	-1	147
0	13	150
0	27	150
0	-1	128
0	11	101
0	14	149
0	12	150
1	-1	148
1	19	150
0	16	139
0	41	132
0	5	67
1	15	147
0	21	150
0	-1	148
0	11	121
0	20	150
0	36	150
0	-1	150
1	-1	135
1	9	67
0	-1	146
0	37	146
0	19	150
0	-1	149
0	12	99
1	30	150
2	-1	147
0	-1	147
0	10	149
0	13	121
0	6	148
0	13	129
2	-1	150
0	17	150
1	34	150
0	11	151
0	17	147
0	15	138
0	13	148
0	16	136
0	10	150
2	12	151
0	-1	148
1	16	147
0	19	143
1	17	137
0	-1	148
1	-1	147
0	12	136
0	16	150
1	13	149
0	19	137
0	15	149
0	21	150
3	13	132
0	40	151
0	17	135
0	-1	139
0	16	150
2	-1	150
2	21	150
0	21	150
1	-1	151
0	13	150
1	-1	147
0	17	151
3	18	150
6	13	150
0	15	140
0	-1	146
1	-1	150
0	13	149
0	9	150
0	-1	146
0	3	143
0	-1	151
0	11	150
0	15	150
1	25	115
0	18	150
4	20	150
0	15	129
2	-1	151
1	-1	149
0	11	132
1	-1	149
1	-1	150
0	9	149
2	-1	150
0	21	144
0	16	151
1	18	150
0	19	151
1	14	145
0	-1	150
0	9	137
0	9	145
2	13	150
0	12	148
0	16	150
0	31	149
1	7	150
1	8	151
1	5	120
2	-1	149
3	10	85
0	-1	151
0	-1	149
0	15	149
0	-1	134
0	-1	127
1	20	139
0	8	121
1	-1	151
2	-1	147
0	-1	150
1	-1	150
2	21	150
0	9	124
0	7	149
2	-1	150
1	20	150
2	21	150
2	21	150
1	-1	151
0	12	130
0	9	142
0	-1	150
2	32	150
2	-1	128
0	6	149
3	12	150
0	8	149
0	16	150
1	-1	137
1	-1	149
0	9	149
0	16	150
3	15	125
1	37	149
0	4	151
0	32	140
1	31	149
1	-1	145
0	11	142
0	6	131
0	7	150
2	-1	149
0	18	129
0	13	151
0	-1	150
0	22	147
0	26	148
1	12	150
1	34	150
2	20	150
0	12	137
0	5	130
1	-1	145
0	8	140
0	9	150
2	12	150
1	-1	149
3	-1	151
2	20	148
1	19	132
0	11	100
1	18	150
0	26	149
0	17	140
0	15	148
1	16	148
2	11	150
0	15	151
0	11	150
1	-1	143
2	17	150
0	-1	150
1	20	147
0	13	149
0	17	150
2	-1	145
1	-1	138
2	21	150
0	14	148
1	20	150
1	-1	150
0	16	149
0	10	146
6	15	151
1	-1	145
0	13	151
1	-1	144
0	-1	151
1	18	150
0	-1	143
0	13	145
0	19	149
0	-1	150
0	-1	148
1	15	149
1	7	149
0	10	96
2	-1	150
4	-1	150
2	15	144
0	2	130
2	15	150
0	15	150
0	17	138
2	9	97
0	10	96
0	14	147
0	47	151
1	35	149
0	-1	149
0	-1	142
1	17	144
0	13	143
1	-1	151
1	-1	146
0	25	150
1	-1	148
3	-1	150
3	13	149
1	11	142
3	11	136
0	34	151
2	18	140
0	15	150
1	12	149
0	15	138
1	-1	150
2	34	145
2	17	150
0	-1	151
1	19	144
1	-1	150
0	-1	151
0	12	150
1	14	147
0	33	148
0	12	147
0	15	140
1	-1	145
1	18	151
1	-1	151
2	-1	149
1	18	146
0	-1	149
3	-1	143
0	14	150
0	13	151
0	-1	150
0	-1	150
4	17	144
0	-1	128
0	14	151
1	-1	147
3	27	150
0	-1	139
6	-1	143
0	-1	151
1	-1	150
0	12	150
0	13	150
7	27	147
0	-1	150
0	-1	150
0	12	149
0	12	149
0	9	150
0	-1	150
0	-1	150
3	14	150
0	17	150
1	14	131
0	18	151
0	16	145
0	19	151
0	10	150
0	13	151
0	-1	150
0	14	144
0	13	130
0	-1	150
1	15	149
2	13	150
3	20	143
0	14	149
2	-1	150
1	11	107
2	11	148
0	22	149
0	16	149
5	18	148
0	-1	151
0	12	149
8	24	151
2	22	150
1	16	151
1	35	149
0	-1	148
0	20	150
0	12	150
0	15	143
2	-1	148
1	16	150
0	18	148
1	14	147
1	-1	148
0	-1	150
2	15	149
4	14	146
0	-1	126
1	18	150
0	15	130
2	11	150
5	-1	149
1	-1	137
0	-1	150
0	-1	150
3	-1	149
4	19	146
0	-1	150
5	37	151
2	13	148
0	-1	144
1	17	149
1	-1	146
1	21	150
0	-1	150
35	-1	114
1	11	151
1	22	150
0	15	146
0	-1	149
5	-1	150
0	14	142
1	36	150
1	25	144
0	8	150
0	17	149
3	15	150
1	30	135
0	-1	150
0	9	150
1	21	151
1	23	148
1	18	150
2	-1	138
2	38	140
0	15	149
0	17	150
0	-1	150
1	-1	151
0	12	150
0	12	151
2	24	147
0	-1	145
1	21	149
0	-1	147
2	34	146
0	12	151
0	7	127
1	-1	146
0	16	150
0	30	145
0	10	150
0	16	146
0	12	145
1	21	150
1	-1	146
0	21	150
0	-1	134
0	-1	148
0	20	148
0	-1	150
0	-1	85
2	23	151
0	13	151
0	-1	150
1	18	148
1	37	148
1	15	131
0	16	150
0	-1	148
0	-1	148
0	20	148
0	-1	149
1	16	147
0	16	118
1	15	130
0	-1	151
0	12	131
1	14	143
1	-1	111
1	11	110
0	-1	73
0	22	148
1	-1	150
1	14	150
0	20	150
3	-1	150
0	41	150
0	13	149
1	10	149
2	29	142
6	-1	151
0	44	141
1	9	145
2	34	150
0	14	150
0	19	139
0	7	151
3	35	146
0	11	150
5	45	151
1	-1	151
1	7	99
0	15	149
1	-1	148
0	12	151
0	35	148
1	-1	150
0	9	149
1	-1	151
0	13	150
3	16	134
1	17	148
1	13	134
0	17	140
2	-1	149
0	18	150
2	-1	151
1	9	150
1	17	148
0	-1	147
1	10	146
0	11	112
1	-1	150
0	-1	149
0	-1	149
0	12	150
1	-1	150
1	17	136
0	16	150
0	-1	144
0	7	148
0	7	150
0	-1	138
1	30	150
1	15	149
3	18	140
2	-1	145
1	14	146
0	21	150
2	12	145
0	15	151
3	-1	139
23	24	135
2	19	150
3	16	149
1	13	147
0	-1	148
0	17	151
1	10	150
1	-1	150
2	-1	148
1	-1	149
0	19	140
1	11	150
0	33	142
0	-1	150
0	15	145
1	6	96
4	-1	151
1	12	125
3	14	146
0	24	151
3	37	137
