-134	200	6018	3.32
-133	425	15103	2.81
-132	515	16539	3.11
-131	598	16665	3.59
-130	674	16799	4.01
-129	600	16608	3.61
-128	679	17043	3.98
-127	642	17186	3.74
-126	684	16948	4.04
-125	639	17392	3.67
-124	654	17172	3.81
-123	735	17210	4.27
-122	671	16865	3.98
-121	775	16959	4.57
-120	714	16808	4.25
-119	757	17009	4.45
-118	748	17091	4.38
-117	737	17052	4.32
-116	768	17450	4.40
-115	710	17495	4.06
-114	723	17328	4.17
-113	762	17441	4.37
-112	737	17452	4.22
-111	772	16964	4.55
-110	774	16895	4.58
-109	713	17236	4.14
-108	783	17405	4.50
-107	744	17087	4.35
-106	735	17256	4.26
-105	730	17330	4.21
-104	768	17331	4.43
-103	747	17425	4.29
-102	711	17409	4.08
-101	734	17313	4.24
-100	831	17396	4.78
-99	737	17498	4.21
-98	798	17576	4.54
-97	791	17592	4.50
-96	769	17635	4.36
-95	750	17309	4.33
-94	833	17641	4.72
-93	776	17598	4.41
-92	828	17751	4.66
-91	740	17823	4.15
-90	748	18059	4.14
-89	750	17722	4.23
-88	752	17958	4.19
-87	750	18032	4.16
-86	759	17731	4.28
-85	825	18157	4.54
-84	783	18190	4.30
-83	851	17672	4.82
-82	793	18046	4.39
-81	836	18138	4.61
-80	780	17893	4.36
-79	874	18320	4.77
-78	754	17905	4.21
-77	757	18303	4.14
-76	675	17968	3.76
-75	754	18241	4.13
-74	789	18506	4.26
-73	740	17848	4.15
-72	730	18044	4.05
-71	900	17869	5.04
-70	832	18386	4.53
-69	813	18129	4.48
-68	828	17833	4.64
-67	765	18121	4.22
-66	754	17813	4.23
-65	768	18346	4.19
-64	770	18012	4.27
-63	748	18127	4.13
-62	762	18090	4.21
-61	730	17752	4.11
-60	751	17936	4.19
-59	743	18552	4.00
-58	708	18203	3.89
-57	788	18431	4.28
-56	716	18347	3.90
-55	763	18798	4.06
-54	722	18182	3.97
-53	739	18218	4.06
-52	838	18317	4.57
-51	761	18368	4.14
-50	792	18396	4.31
-49	776	18021	4.31
-48	759	18478	4.11
-47	758	18375	4.13
-46	710	18089	3.93
-45	755	18226	4.14
-44	683	18403	3.71
-43	776	18563	4.18
-42	727	18216	3.99
-41	796	18162	4.38
