2	233	706	33.00
3	937	2569	36.47
4	1168	3769	30.99
5	1113	5373	20.71
6	531	4775	11.12
7	278	4378	6.35
8	156	4238	3.68
9	108	4389	2.46
10	84	4487	1.87
11	92	4663	1.97
12	93	5000	1.86
13	106	5406	1.96
14	114	5569	2.05
15	115	5814	1.98
16	112	5977	1.87
17	108	6089	1.77
18	97	6007	1.61
19	104	5860	1.77
20	99	6063	1.63
21	110	6114	1.80
22	107	6022	1.78
23	117	5984	1.96
24	123	5981	2.06
25	120	6096	1.97
26	102	6193	1.65
27	109	5914	1.84
28	112	6003	1.87
29	111	6161	1.80
30	118	6188	1.91
31	115	6056	1.90
32	107	6090	1.76
33	108	6202	1.74
34	126	6240	2.02
35	104	6014	1.73
36	119	6000	1.98
37	119	6214	1.92
38	115	6278	1.83
39	111	6215	1.79
40	135	6126	2.20
41	110	5975	1.84
42	118	6356	1.86
43	116	6061	1.91
44	108	6102	1.77
45	118	6067	1.94
46	129	6010	2.15
47	124	6247	1.98
48	120	6167	1.95
49	133	6126	2.17
50	113	6145	1.84
51	118	6195	1.90
52	123	6357	1.93
53	111	6163	1.80
54	100	6063	1.65
55	120	6195	1.94
56	130	6354	2.05
57	110	6199	1.77
58	129	6344	2.03
59	140	6288	2.23
60	145	6439	2.25
61	122	6410	1.90
62	131	6341	2.07
63	132	6476	2.04
64	112	6394	1.75
65	125	6355	1.97
66	135	6533	2.07
67	137	6327	2.17
68	120	6376	1.88
69	138	6488	2.13
70	142	6438	2.21
71	126	6535	1.93
72	116	6374	1.82
73	117	6447	1.81
74	131	6276	2.09
75	116	6330	1.83
76	103	6268	1.64
77	130	6209	2.09
78	120	6038	1.99
79	120	6234	1.92
80	131	6015	2.18
81	110	6036	1.82
82	119	6008	1.98
83	116	6171	1.88
84	115	6131	1.88
85	114	6252	1.82
86	112	6121	1.83
87	120	6105	1.97
88	130	6089	2.13
89	120	6244	1.92
90	124	6245	1.99
91	128	6154	2.08
92	116	6239	1.86
93	118	6235	1.89
94	126	6264	2.01
95	110	6327	1.74
96	100	6137	1.63
97	122	6308	1.93
98	146	6414	2.28
99	103	6387	1.61
100	132	6433	2.05
101	127	6186	2.05
102	127	6374	1.99
103	116	6359	1.82
104	142	6371	2.23
105	131	6481	2.02
106	114	6345	1.80
107	127	6385	1.99
108	110	6347	1.73
109	124	6308	1.97
110	132	6417	2.06
111	111	6212	1.79
112	111	6485	1.71
113	110	6194	1.78
114	118	6375	1.85
115	125	6301	1.98
116	121	6315	1.92
117	121	6167	1.96
118	113	6258	1.81
119	109	6266	1.74
120	107	6194	1.73
121	111	6273	1.77
122	130	6093	2.13
123	140	6154	2.27
124	113	6168	1.83
125	107	6081	1.76
126	123	6276	1.96
127	123	6190	1.99
128	96	6271	1.53
129	97	6039	1.61
130	131	6254	2.09
131	114	6067	1.88
132	129	6249	2.06
133	124	6209	2.00
134	124	6131	2.02
135	114	6305	1.81
136	126	6110	2.06
137	132	6083	2.17
138	112	6202	1.81
139	123	6200	1.98
140	134	6100	2.20
141	129	6055	2.13
142	110	6091	1.81
143	117	5961	1.96
144	113	6050	1.87
145	119	5812	2.05
146	117	5801	2.02
147	101	5738	1.76
148	121	5574	2.17
149	102	4959	2.06
150	48	3373	1.42
