0	0	115
0	0	80
0	11	116
0	22	135
0	14	134
1	19	150
0	11	134
1	19	150
1	12	127
1	13	134
0	13	151
0	13	151
0	23	137
0	23	129
0	14	132
4	-1	134
0	11	145
0	12	124
0	9	118
1	29	150
0	5	104
0	10	133
0	22	150
0	22	151
0	22	151
0	22	133
0	22	135
0	22	131
0	11	135
0	18	151
0	8	137
3	15	135
1	18	134
0	-1	115
2	9	149
1	9	135
0	-1	149
0	19	135
0	10	151
0	8	132
0	9	134
0	5	137
0	9	128
0	8	150
0	11	135
0	-1	145
0	15	135
0	15	135
1	-1	151
1	-1	150
0	12	135
1	-1	146
0	-1	147
0	7	125
0	33	148
0	14	105
0	-1	134
0	13	133
1	25	151
1	20	135
0	12	109
0	8	142
0	13	137
0	17	134
0	16	150
0	9	123
1	12	134
1	13	134
1	11	136
1	11	130
0	18	150
0	18	135
0	6	135
2	9	149
1	11	149
0	11	121
1	25	150
1	13	108
0	1	150
0	1	133
0	20	149
0	10	134
0	14	127
1	-1	141
0	10	87
0	-1	145
0	13	135
1	-1	150
0	21	130
0	14	150
0	34	150
0	9	134
2	-1	151
2	-1	141
2	20	134
2	20	134
0	12	99
0	15	150
0	12	150
0	16	134
0	9	146
0	9	150
0	5	135
0	7	135
0	12	140
0	11	134
0	-1	104
1	-1	133
0	13	135
0	13	135
0	16	150
0	9	134
0	-1	94
1	-1	143
0	-1	144
0	9	135
0	6	134
0	28	147
0	18	150
0	17	135
0	-1	150
0	25	135
0	16	134
1	-1	149
0	12	134
0	12	134
0	12	131
1	17	149
1	14	124
1	14	123
0	14	133
1	14	150
1	14	134
1	16	125
0	11	150
0	10	148
0	16	135
1	-1	145
2	16	125
1	19	131
0	13	144
0	13	150
0	18	135
0	18	135
1	10	69
1	-1	148
1	21	150
2	20	150
0	14	135
0	14	121
0	19	129
2	-1	150
0	18	150
0	18	150
0	18	149
0	16	135
0	16	135
0	16	135
0	16	133
0	15	150
0	12	134
0	-1	151
0	15	134
0	-1	150
0	22	133
0	-1	151
