CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	4584	2606	63.76	7190
2	5097	1782	74.10	6879
3	5044	1409	78.17	6453
4	5010	1186	80.86	6196
5	4951	1062	82.34	6013
6	5024	999	83.41	6023
7	4693	932	83.43	5625
8	4751	936	83.54	5687
9	4599	911	83.47	5510
10	4780	898	84.18	5678
11	4739	888	84.22	5627
12	4641	854	84.46	5495
13	4528	846	84.26	5374
14	4766	875	84.49	5641
15	4812	914	84.04	5726
16	4727	887	84.20	5614
17	4797	939	83.63	5736
18	4733	833	85.03	5566
19	4622	925	83.32	5547
20	4679	862	84.44	5541
21	4807	917	83.98	5724
22	4759	820	85.30	5579
23	4703	866	84.45	5569
24	4874	876	84.77	5750
25	4681	905	83.80	5586
26	4759	846	84.91	5605
27	4691	842	84.78	5533
28	4618	882	83.96	5500
29	4595	942	82.99	5537
30	4587	835	84.60	5422
31	4724	860	84.60	5584
32	4673	881	84.14	5554
33	4537	924	83.08	5461
34	4673	869	84.32	5542
35	4463	946	82.51	5409
36	4531	880	83.74	5411
37	4446	978	81.97	5424
38	4469	860	83.86	5329
39	4624	892	83.83	5516
40	4568	880	83.85	5448
41	4461	858	83.87	5319
42	4410	880	83.36	5290
43	4553	867	84.00	5420
44	4550	872	83.92	5422
45	4486	914	83.07	5400
46	4488	839	84.25	5327
47	4563	823	84.72	5386
48	4547	934	82.96	5481
49	4453	846	84.03	5299
50	4509	869	83.84	5378
51	4456	861	83.81	5317
52	4450	864	83.74	5314
53	4572	809	84.97	5381
54	4480	806	84.75	5286
55	4642	872	84.19	5514
56	4383	849	83.77	5232
57	4450	869	83.66	5319
58	4448	882	83.45	5330
59	4441	851	83.92	5292
60	4418	874	83.48	5292
61	4334	869	83.30	5203
62	4457	836	84.21	5293
63	4370	891	83.06	5261
64	4314	863	83.33	5177
65	4418	819	84.36	5237
66	4299	868	83.20	5167
67	4267	802	84.18	5069
68	4173	898	82.29	5071
69	4188	812	83.76	5000
70	4190	771	84.46	4961
71	4146	835	83.24	4981
72	4165	798	83.92	4963
73	4092	843	82.92	4935
74	4412	770	85.14	5182
75	4282	798	84.29	5080
76	4413	780	84.98	5193
77	4289	857	83.35	5146
78	4286	848	83.48	5134
79	4278	815	84.00	5093
80	4248	796	84.22	5044
81	4229	806	83.99	5035
82	4267	877	82.95	5144
83	4184	787	84.17	4971
84	4297	856	83.39	5153
85	4312	811	84.17	5123
86	4299	780	84.64	5079
87	4440	800	84.73	5240
88	4208	809	83.87	5017
89	4227	805	84.00	5032
90	4309	786	84.57	5095
91	4304	838	83.70	5142
92	4212	814	83.80	5026
93	4138	749	84.67	4887
94	4188	810	83.79	4998
95	4383	761	85.21	5144
96	4160	784	84.14	4944
97	4077	752	84.43	4829
98	4136	790	83.96	4926
99	4182	775	84.37	4957
100	4119	787	83.96	4906
101	4037	743	84.46	4780
102	4197	770	84.50	4967
103	4088	741	84.66	4829
104	3956	776	83.60	4732
105	4017	774	83.84	4791
106	3982	770	83.80	4752
107	3989	731	84.51	4720
108	3863	751	83.72	4614
109	4004	722	84.72	4726
110	3877	729	84.17	4606
111	3794	759	83.33	4553
112	3850	758	83.55	4608
113	3684	764	82.82	4448
114	3912	682	85.15	4594
115	3698	714	83.82	4412
116	3794	779	82.97	4573
117	3750	760	83.15	4510
118	3664	742	83.16	4406
119	3759	702	84.26	4461
120	3798	778	83.00	4576
121	3678	713	83.76	4391
122	3755	736	83.61	4491
123	3813	748	83.60	4561
124	3813	718	84.15	4531
125	3713	683	84.46	4396
126	3735	723	83.78	4458
127	3782	655	85.24	4437
128	3830	710	84.36	4540
129	3697	677	84.52	4374
130	3668	690	84.17	4358
131	3571	719	83.24	4290
132	3630	710	83.64	4340
133	3472	675	83.72	4147
134	3644	663	84.61	4307
135	3576	734	82.97	4310
136	3589	722	83.25	4311
137	3638	670	84.45	4308
138	3598	695	83.81	4293
139	3495	683	83.65	4178
140	3511	661	84.16	4172
141	3549	641	84.70	4190
142	3447	694	83.24	4141
143	3317	624	84.17	3941
144	3283	565	85.32	3848
145	2413	440	84.58	2853

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	2785	23806	10.47	26591
2	2117	24138	8.06	26255
3	1582	23553	6.29	25135
4	1294	24447	5.03	25741
5	1152	24020	4.58	25172
6	1076	23729	4.34	24805
7	1003	23533	4.09	24536
8	1045	23704	4.22	24749
9	1208	23572	4.87	24780
10	1173	24328	4.60	25501
11	1066	23920	4.27	24986
12	1215	24308	4.76	25523
13	1196	24346	4.68	25542
14	1197	24573	4.64	25770
15	1185	24265	4.66	25450
16	1221	24266	4.79	25487
17	1190	24242	4.68	25432
18	1140	23969	4.54	25109
19	1211	23562	4.89	24773
20	1138	24000	4.53	25138
21	1211	24094	4.79	25305
22	1168	23756	4.69	24924
23	1282	24057	5.06	25339
24	1225	23825	4.89	25050
25	1238	23836	4.94	25074
26	1237	23663	4.97	24900
27	1249	23928	4.96	25177
28	1209	23801	4.83	25010
29	1185	23807	4.74	24992
30	1248	23875	4.97	25123
31	1218	23624	4.90	24842
32	1205	23565	4.86	24770
33	1291	23898	5.13	25189
34	1217	23488	4.93	24705
35	1185	23700	4.76	24885
36	1213	23754	4.86	24967
37	1224	23591	4.93	24815
38	1269	23627	5.10	24896
39	1175	23580	4.75	24755
40	1201	23575	4.85	24776
41	1244	23358	5.06	24602
42	1195	23362	4.87	24557
43	1183	22989	4.89	24172
44	1230	23135	5.05	24365
45	1226	23098	5.04	24324
46	1117	22973	4.64	24090
47	1193	22865	4.96	24058
48	1096	22856	4.58	23952
49	1148	23232	4.71	24380
50	1258	23232	5.14	24490
51	1152	22948	4.78	24100
52	1194	22706	5.00	23900
53	1183	22763	4.94	23946
54	1269	22914	5.25	24183
55	1186	22837	4.94	24023
56	1292	22877	5.35	24169
57	1209	22639	5.07	23848
58	1245	22968	5.14	24213
59	1165	22750	4.87	23915
60	1182	22866	4.92	24048
61	1174	22362	4.99	23536
62	1232	22860	5.11	24092
63	1241	22791	5.16	24032
64	1194	22538	5.03	23732
65	1205	22616	5.06	23821
66	1205	22432	5.10	23637
67	1203	22826	5.01	24029
68	1202	22506	5.07	23708
69	1269	22655	5.30	23924
70	1159	22548	4.89	23707
71	1167	22287	4.98	23454
72	1144	22123	4.92	23267
73	1122	22677	4.71	23799
74	1111	22658	4.67	23769
75	1135	22273	4.85	23408
76	1123	22164	4.82	23287
77	1115	22631	4.70	23746
78	1138	22482	4.82	23620
79	1119	22543	4.73	23662
80	1094	22182	4.70	23276
81	1188	22448	5.03	23636
82	1180	22346	5.02	23526
83	1171	22277	4.99	23448
84	1188	22248	5.07	23436
85	1088	22075	4.70	23163
86	1132	22006	4.89	23138
87	1181	21893	5.12	23074
88	1154	21625	5.07	22779
89	1113	21860	4.84	22973
90	1125	21857	4.90	22982
91	1162	21288	5.18	22450
92	1095	21216	4.91	22311
93	1188	21563	5.22	22751
94	1159	21548	5.10	22707
95	1156	21505	5.10	22661
96	1199	21223	5.35	22422
97	1123	21289	5.01	22412
98	1152	21088	5.18	22240
99	1151	21249	5.14	22400
100	1188	20903	5.38	22091
101	1174	20811	5.34	21985
102	1162	20995	5.24	22157
103	1161	20679	5.32	21840
104	1164	20538	5.36	21702
105	1208	20625	5.53	21833
106	1124	20750	5.14	21874
107	1202	20776	5.47	21978
108	1203	20490	5.55	21693
109	1164	20579	5.35	21743
110	1220	20376	5.65	21596
111	1129	20371	5.25	21500
112	1157	20160	5.43	21317
113	1132	20239	5.30	21371
114	1082	20415	5.03	21497
115	1173	19851	5.58	21024
116	1137	19720	5.45	20857
117	1223	19803	5.82	21026
118	1157	19708	5.55	20865
119	1179	19802	5.62	20981
120	1079	19406	5.27	20485
121	1148	19692	5.51	20840
122	1079	19653	5.20	20732
123	1222	19503	5.90	20725
124	1114	19653	5.36	20767
125	1192	19018	5.90	20210
126	1118	19255	5.49	20373
127	1076	19117	5.33	20193
128	1162	18757	5.83	19919
129	1116	19115	5.52	20231
130	1028	18896	5.16	19924
131	1157	18754	5.81	19911
132	1097	18846	5.50	19943
133	1156	18863	5.77	20019
134	1105	18729	5.57	19834
135	1164	18613	5.89	19777
136	1113	18540	5.66	19653
137	1142	17981	5.97	19123
138	1102	18179	5.72	19281
139	1147	18034	5.98	19181
140	1105	17523	5.93	18628
141	965	17231	5.30	18196
142	992	16613	5.63	17605
143	858	14907	5.44	15765
144	926	15143	5.76	16069
145	546	13180	3.98	13726

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	7717	56101	12.09	63818
2	6485	59228	9.87	65713
3	5737	63491	8.29	69228
4	4758	66426	6.68	71184
5	4502	67411	6.26	71913
6	4309	67778	5.98	72087
7	4279	69245	5.82	73524
8	4347	70600	5.80	74947
9	4367	71123	5.78	75490
10	4450	71817	5.83	76267
11	4577	71376	6.03	75953
12	4496	71589	5.91	76085
13	4498	72278	5.86	76776
14	4456	71809	5.84	76265
15	4614	71898	6.03	76512
16	4515	71390	5.95	75905
17	4650	71840	6.08	76490
18	4412	72307	5.75	76719
19	4539	72105	5.92	76644
20	4623	71421	6.08	76044
21	4609	71883	6.03	76492
22	4560	71860	5.97	76420
23	4653	71843	6.08	76496
24	4671	71953	6.10	76624
25	4637	72805	5.99	77442
26	4687	72682	6.06	77369
27	4700	72781	6.07	77481
28	4752	72301	6.17	77053
29	4622	72453	6.00	77075
30	4668	72230	6.07	76898
31	4753	72495	6.15	77248
32	4797	72577	6.20	77374
33	4835	72225	6.27	77060
34	4619	73097	5.94	77716
35	4728	72948	6.09	77676
36	4757	72919	6.12	77676
37	4663	72717	6.03	77380
38	4605	73022	5.93	77627
39	4538	72739	5.87	77277
40	4618	73702	5.90	78320
41	4642	73137	5.97	77779
42	4795	73619	6.11	78414
43	4626	73106	5.95	77732
44	4667	73567	5.97	78234
45	4616	73422	5.92	78038
46	4672	73479	5.98	78151
47	4650	72906	6.00	77556
48	4832	73125	6.20	77957
49	4736	73614	6.04	78350
50	4838	73728	6.16	78566
51	4911	73890	6.23	78801
52	4813	73558	6.14	78371
53	4961	74501	6.24	79462
54	4799	73541	6.13	78340
55	4944	74121	6.25	79065
56	4745	74427	5.99	79172
57	4743	75001	5.95	79744
58	4811	74605	6.06	79416
59	4821	74473	6.08	79294
60	4771	75333	5.96	80104
61	4806	75052	6.02	79858
62	4789	74687	6.03	79476
63	4759	75172	5.95	79931
64	4907	74953	6.14	79860
65	4882	75009	6.11	79891
66	4876	75040	6.10	79916
67	4855	75252	6.06	80107
68	4826	74292	6.10	79118
69	4727	74535	5.96	79262
70	4610	74141	5.85	78751
71	4850	73513	6.19	78363
72	4721	73918	6.00	78639
73	4712	73700	6.01	78412
74	4663	73244	5.99	77907
75	4622	73070	5.95	77692
76	4602	73304	5.91	77906
77	4622	73190	5.94	77812
78	4542	72610	5.89	77152
79	4533	72967	5.85	77500
80	4654	72349	6.04	77003
81	4619	73200	5.94	77819
82	4565	72828	5.90	77393
83	4748	72854	6.12	77602
84	4647	72639	6.01	77286
85	4689	73298	6.01	77987
86	4443	72954	5.74	77397
87	4628	73463	5.93	78091
88	4600	72176	5.99	76776
89	4553	72873	5.88	77426
90	4596	73279	5.90	77875
91	4726	72712	6.10	77438
92	4748	72967	6.11	77715
93	4640	72963	5.98	77603
94	4630	72886	5.97	77516
95	4605	72762	5.95	77367
96	4682	72981	6.03	77663
97	4688	72894	6.04	77582
98	4781	71706	6.25	76487
99	4660	72364	6.05	77024
100	4744	72461	6.14	77205
101	4835	72234	6.27	77069
102	4815	72171	6.25	76986
103	4759	71811	6.22	76570
104	4941	71414	6.47	76355
