CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	106	87	54.92	193
2	130	49	72.63	179
3	117	39	75.00	156
4	121	35	77.56	156
5	102	34	75.00	136
6	116	18	86.57	134
7	84	18	82.35	102
8	105	27	79.55	132
9	105	16	86.78	121
10	154	31	83.24	185
11	127	20	86.39	147
12	136	25	84.47	161
13	142	32	81.61	174
14	136	27	83.44	163
15	133	22	85.81	155
16	108	26	80.60	134
17	115	26	81.56	141
18	90	36	71.43	126
19	122	24	83.56	146
20	128	24	84.21	152
21	126	30	80.77	156
22	140	24	85.37	164
23	152	32	82.61	184
24	138	36	79.31	174
25	155	35	81.58	190
26	154	33	82.35	187
27	152	37	80.42	189
28	141	32	81.50	173
29	130	29	81.76	159
30	127	30	80.89	157
31	114	36	76.00	150
32	113	28	80.14	141
33	121	21	85.21	142
34	98	20	83.05	118
35	141	16	89.81	157
36	141	21	87.04	162
37	138	34	80.23	172
38	160	20	88.89	180
39	151	22	87.28	173
40	137	24	85.09	161
41	152	22	87.36	174
42	145	35	80.56	180
43	139	38	78.53	177
44	151	25	85.80	176
45	128	28	82.05	156
46	149	29	83.71	178
47	126	34	78.75	160
48	131	24	84.52	155
49	125	16	88.65	141
50	121	28	81.21	149
51	126	25	83.44	151
52	138	22	86.25	160
53	140	29	82.84	169
54	120	22	84.51	142
55	141	30	82.46	171
56	150	30	83.33	180
57	123	24	83.67	147
58	143	32	81.71	175
59	125	29	81.17	154
60	115	24	82.73	139
61	111	22	83.46	133
62	126	25	83.44	151
63	117	25	82.39	142
64	96	23	80.67	119
65	116	23	83.45	139
66	122	13	90.37	135
67	116	25	82.27	141
68	129	30	81.13	159
69	115	23	83.33	138
70	109	26	80.74	135
71	112	33	77.24	145
72	113	23	83.09	136
73	106	23	82.17	129
74	127	29	81.41	156
75	119	16	88.15	135
76	89	24	78.76	113
77	98	32	75.38	130
78	124	24	83.78	148
79	111	38	74.50	149
80	100	24	80.65	124
81	139	25	84.76	164
82	112	28	80.00	140
83	117	30	79.59	147
84	144	21	87.27	165
85	129	18	87.76	147
86	122	25	82.99	147
87	104	26	80.00	130
88	117	24	82.98	141
89	112	21	84.21	133
90	103	19	84.43	122
91	125	29	81.17	154
92	105	15	87.50	120
93	132	21	86.27	153
94	98	18	84.48	116
95	110	14	88.71	124
96	101	26	79.53	127
97	129	30	81.13	159
98	144	30	82.76	174
99	141	25	84.94	166
100	133	32	80.61	165
101	140	29	82.84	169
102	147	46	76.17	193
103	146	28	83.91	174
104	135	20	87.10	155
105	154	23	87.01	177
106	117	21	84.78	138
107	130	24	84.42	154
108	130	17	88.44	147
109	115	32	78.23	147
110	125	22	85.03	147
111	125	13	90.58	138
112	145	26	84.80	171
113	168	26	86.60	194
114	149	27	84.66	176
115	126	24	84.00	150
116	126	31	80.25	157
117	96	24	80.00	120
118	119	22	84.40	141
119	113	29	79.58	142
120	107	22	82.95	129
121	88	22	80.00	110
122	97	19	83.62	116
123	115	20	85.19	135
124	101	24	80.80	125
125	107	19	84.92	126
126	97	18	84.35	115
127	95	28	77.24	123
128	108	28	79.41	136
129	122	32	79.22	154
130	122	19	86.52	141
131	118	36	76.62	154
132	128	22	85.33	150
133	113	34	76.87	147
134	114	20	85.07	134
135	123	18	87.23	141
136	111	21	84.09	132
137	127	18	87.59	145
138	114	17	87.02	131
139	89	23	79.46	112
140	116	29	80.00	145
141	156	28	84.78	184
142	112	23	82.96	135
143	120	31	79.47	151
144	156	31	83.42	187
145	130	21	86.09	151

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	80	653	10.91	733
2	30	579	4.93	609
3	28	620	4.32	648
4	19	636	2.90	655
5	10	663	1.49	673
6	7	614	1.13	621
7	8	585	1.35	593
8	4	586	0.68	590
9	15	622	2.35	637
10	3	607	0.49	610
11	5	572	0.87	577
12	5	642	0.77	647
13	6	639	0.93	645
14	8	650	1.22	658
15	5	595	0.83	600
16	14	600	2.28	614
17	10	620	1.59	630
18	11	636	1.70	647
19	9	686	1.29	695
20	6	613	0.97	619
21	8	605	1.31	613
22	7	605	1.14	612
23	10	594	1.66	604
24	3	637	0.47	640
25	11	647	1.67	658
26	11	603	1.79	614
27	5	589	0.84	594
28	6	603	0.99	609
29	6	668	0.89	674
30	6	596	1.00	602
31	5	652	0.76	657
32	6	653	0.91	659
33	8	637	1.24	645
34	5	695	0.71	700
35	5	583	0.85	588
36	11	593	1.82	604
37	5	612	0.81	617
38	5	598	0.83	603
39	11	607	1.78	618
40	7	570	1.21	577
41	6	592	1.00	598
42	9	587	1.51	596
43	6	560	1.06	566
44	4	596	0.67	600
45	3	637	0.47	640
46	6	614	0.97	620
47	3	651	0.46	654
48	3	652	0.46	655
49	7	607	1.14	614
50	8	618	1.28	626
51	4	658	0.60	662
52	8	651	1.21	659
53	11	631	1.71	642
54	6	584	1.02	590
55	7	645	1.07	652
56	4	624	0.64	628
57	7	592	1.17	599
58	7	573	1.21	580
59	10	602	1.63	612
60	6	659	0.90	665
61	6	625	0.95	631
62	7	666	1.04	673
63	4	607	0.65	611
64	13	627	2.03	640
65	5	608	0.82	613
66	3	589	0.51	592
67	8	615	1.28	623
68	7	553	1.25	560
69	2	561	0.36	563
70	1	592	0.17	593
71	11	635	1.70	646
72	7	596	1.16	603
73	7	623	1.11	630
74	6	597	1.00	603
75	7	605	1.14	612
76	7	581	1.19	588
77	5	630	0.79	635
78	8	604	1.31	612
79	5	608	0.82	613
80	5	615	0.81	620
81	8	613	1.29	621
82	8	682	1.16	690
83	9	648	1.37	657
84	7	679	1.02	686
85	8	626	1.26	634
86	8	631	1.25	639
87	7	641	1.08	648
88	5	609	0.81	614
89	4	618	0.64	622
90	7	645	1.07	652
91	6	691	0.86	697
92	7	693	1.00	700
93	7	645	1.07	652
94	9	590	1.50	599
95	10	575	1.71	585
96	11	559	1.93	570
97	6	578	1.03	584
98	5	545	0.91	550
99	19	558	3.29	577
100	10	587	1.68	597
101	13	626	2.03	639
102	9	576	1.54	585
103	9	571	1.55	580
104	4	623	0.64	627
105	10	613	1.61	623
106	8	633	1.25	641
107	8	578	1.37	586
108	4	575	0.69	579
109	10	571	1.72	581
110	3	657	0.45	660
111	4	613	0.65	617
112	10	641	1.54	651
113	13	602	2.11	615
114	6	630	0.94	636
115	7	588	1.18	595
116	12	564	2.08	576
117	5	641	0.77	646
118	6	615	0.97	621
119	8	598	1.32	606
120	7	625	1.11	632
121	7	601	1.15	608
122	11	590	1.83	601
123	13	601	2.12	614
124	8	602	1.31	610
125	6	571	1.04	577
126	4	564	0.70	568
127	6	581	1.02	587
128	8	536	1.47	544
129	5	607	0.82	612
130	4	535	0.74	539
131	11	561	1.92	572
132	5	556	0.89	561
133	7	562	1.23	569
134	11	543	1.99	554
135	3	617	0.48	620
136	9	620	1.43	629
137	8	569	1.39	577
138	6	564	1.05	570
139	7	598	1.16	605
140	7	609	1.14	616
141	5	565	0.88	570
142	5	636	0.78	641
143	15	577	2.53	592
144	5	624	0.79	629
145	12	576	2.04	588

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	268	1981	11.92	2249
2	246	1960	11.15	2206
3	178	2104	7.80	2282
4	143	2184	6.15	2327
5	109	2214	4.69	2323
6	111	2201	4.80	2312
7	116	2133	5.16	2249
8	101	2305	4.20	2406
9	95	2286	3.99	2381
10	122	2252	5.14	2374
11	96	2323	3.97	2419
12	97	2428	3.84	2525
13	107	2370	4.32	2477
14	112	2236	4.77	2348
15	111	2357	4.50	2468
16	104	2413	4.13	2517
17	105	2349	4.28	2454
18	113	2318	4.65	2431
19	126	2282	5.23	2408
20	111	2234	4.73	2345
21	121	2238	5.13	2359
22	111	2257	4.69	2368
23	104	2270	4.38	2374
24	127	2307	5.22	2434
25	115	2190	4.99	2305
26	125	2247	5.27	2372
27	105	2329	4.31	2434
28	124	2310	5.09	2434
29	86	2283	3.63	2369
30	107	2299	4.45	2406
31	131	2319	5.35	2450
32	124	2299	5.12	2423
33	119	2309	4.90	2428
34	113	2226	4.83	2339
35	97	2415	3.86	2512
36	110	2317	4.53	2427
37	116	2351	4.70	2467
38	126	2325	5.14	2451
39	114	2291	4.74	2405
40	119	2383	4.76	2502
41	115	2312	4.74	2427
42	122	2453	4.74	2575
43	129	2404	5.09	2533
44	124	2468	4.78	2592
45	116	2488	4.45	2604
46	106	2419	4.20	2525
47	105	2440	4.13	2545
48	124	2364	4.98	2488
49	114	2254	4.81	2368
50	113	2268	4.75	2381
51	117	2245	4.95	2362
52	103	2276	4.33	2379
53	108	2296	4.49	2404
54	114	2300	4.72	2414
55	124	2360	4.99	2484
56	119	2276	4.97	2395
57	115	2351	4.66	2466
58	108	2441	4.24	2549
59	108	2231	4.62	2339
60	107	2367	4.32	2474
61	115	2302	4.76	2417
62	101	2287	4.23	2388
63	109	2256	4.61	2365
64	102	2320	4.21	2422
65	92	2271	3.89	2363
66	106	2318	4.37	2424
67	109	2288	4.55	2397
68	113	2337	4.61	2450
69	88	2348	3.61	2436
70	112	2323	4.60	2435
71	110	2334	4.50	2444
72	118	2389	4.71	2507
73	121	2434	4.74	2555
74	110	2473	4.26	2583
75	96	2413	3.83	2509
76	126	2451	4.89	2577
77	87	2360	3.56	2447
78	98	2306	4.08	2404
79	106	2330	4.35	2436
80	105	2324	4.32	2429
81	94	2415	3.75	2509
82	100	2378	4.04	2478
83	114	2333	4.66	2447
84	111	2432	4.36	2543
85	114	2469	4.41	2583
86	111	2323	4.56	2434
87	114	2322	4.68	2436
88	102	2337	4.18	2439
89	90	2336	3.71	2426
90	100	2338	4.10	2438
91	122	2281	5.08	2403
92	109	2323	4.48	2432
93	103	2295	4.30	2398
94	122	2369	4.90	2491
95	116	2391	4.63	2507
96	109	2435	4.28	2544
97	117	2385	4.68	2502
98	137	2512	5.17	2649
99	120	2462	4.65	2582
100	126	2535	4.74	2661
101	111	2474	4.29	2585
102	128	2532	4.81	2660
103	133	2536	4.98	2669
104	135	2436	5.25	2571
105	115	2377	4.61	2492
106	121	2390	4.82	2511
107	116	2394	4.62	2510
108	148	2346	5.93	2494
109	108	2470	4.19	2578
110	116	2428	4.56	2544
111	125	2430	4.89	2555
112	103	2443	4.05	2546
113	109	2382	4.38	2491
114	113	2443	4.42	2556
115	113	2386	4.52	2499
116	114	2398	4.54	2512
117	99	2402	3.96	2501
118	115	2431	4.52	2546
119	100	2369	4.05	2469
120	95	2344	3.90	2439
121	112	2390	4.48	2502
122	107	2384	4.30	2491
123	115	2401	4.57	2516
124	91	2275	3.85	2366
125	90	2277	3.80	2367
126	115	2290	4.78	2405
127	105	2399	4.19	2504
128	99	2314	4.10	2413
129	102	2349	4.16	2451
130	102	2265	4.31	2367
131	98	2465	3.82	2563
132	81	2463	3.18	2544
133	98	2413	3.90	2511
134	112	2479	4.32	2591
135	111	2436	4.36	2547
136	105	2311	4.35	2416
137	88	2257	3.75	2345
138	103	2309	4.27	2412
139	95	2213	4.12	2308
140	89	2219	3.86	2308
141	121	2353	4.89	2474
142	80	2305	3.35	2385
143	86	2318	3.58	2404
144	82	2201	3.59	2283
145	70	2117	3.20	2187

