CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	99	51	66.00	150
2	116	40	74.36	156
3	86	28	75.44	114
4	93	27	77.50	120
5	97	17	85.09	114
6	106	13	89.08	119
7	81	15	84.38	96
8	92	20	82.14	112
9	101	11	90.18	112
10	105	25	80.77	130
11	100	15	86.96	115
12	100	23	81.30	123
13	111	17	86.72	128
14	126	16	88.73	142
15	116	17	87.22	133
16	123	19	86.62	142
17	128	16	88.89	144
18	96	15	86.49	111
19	82	28	74.55	110
20	112	15	88.19	127
21	120	18	86.96	138
22	114	29	79.72	143
23	92	16	85.19	108
24	98	21	82.35	119
25	138	13	91.39	151
26	100	15	86.96	115
27	112	26	81.16	138
28	114	21	84.44	135
29	115	12	90.55	127
30	125	24	83.89	149
31	95	10	90.48	105
32	95	27	77.87	122
33	104	15	87.39	119
34	107	16	86.99	123
35	107	10	91.45	117
36	102	16	86.44	118
37	109	22	83.21	131
38	108	18	85.71	126
39	81	17	82.65	98
40	108	28	79.41	136
41	120	25	82.76	145
42	116	21	84.67	137
43	125	24	83.89	149
44	110	21	83.97	131
45	117	14	89.31	131
46	111	23	82.84	134
47	95	23	80.51	118
48	102	10	91.07	112
49	95	15	86.36	110
50	111	23	82.84	134
51	100	12	89.29	112
52	102	19	84.30	121
53	125	16	88.65	141
54	93	14	86.92	107
55	97	27	78.23	124
56	163	20	89.07	183
57	96	19	83.48	115
58	106	22	82.81	128
59	116	23	83.45	139
60	83	17	83.00	100
61	77	13	85.56	90
62	102	18	85.00	120
63	98	15	86.73	113
64	86	16	84.31	102
65	78	23	77.23	101
66	78	12	86.67	90
67	82	15	84.54	97
68	86	10	89.58	96
69	84	25	77.06	109
70	109	20	84.50	129
71	104	11	90.43	115
72	95	10	90.48	105
73	87	14	86.14	101
74	95	13	87.96	108
75	91	22	80.53	113
76	84	11	88.42	95
77	81	11	88.04	92
78	79	16	83.16	95
79	92	25	78.63	117
80	93	19	83.04	112
81	83	8	91.21	91
82	82	29	73.87	111
83	97	12	88.99	109
84	95	11	89.62	106
85	112	23	82.96	135
86	104	21	83.20	125
87	107	21	83.59	128
88	91	16	85.05	107
89	91	16	85.05	107
90	89	15	85.58	104
91	109	22	83.21	131
92	104	20	83.87	124
93	93	24	79.49	117
94	91	17	84.26	108
95	94	12	88.68	106
96	90	17	84.11	107
97	90	17	84.11	107
98	144	11	92.90	155
99	118	21	84.89	139
100	92	21	81.42	113
101	118	20	85.51	138
102	139	29	82.74	168
103	104	20	83.87	124
104	127	16	88.81	143
105	107	17	86.29	124
106	85	17	83.33	102
107	85	28	75.22	113
108	94	15	86.24	109
109	92	19	82.88	111
110	110	24	82.09	134
111	110	20	84.62	130
112	100	21	82.64	121
113	120	28	81.08	148
114	116	16	87.88	132
115	107	21	83.59	128
116	91	17	84.26	108
117	93	20	82.30	113
118	95	15	86.36	110
119	97	24	80.17	121
120	91	10	90.10	101
121	83	14	85.57	97
122	84	21	80.00	105
123	87	18	82.86	105
124	74	18	80.43	92
125	91	19	82.73	110
126	71	18	79.78	89
127	82	16	83.67	98
128	78	25	75.73	103
129	92	26	77.97	118
130	102	20	83.61	122
131	102	16	86.44	118
132	91	22	80.53	113
133	126	17	88.11	143
134	97	15	86.61	112
135	101	18	84.87	119
136	87	22	79.82	109
137	99	18	84.62	117
138	93	12	88.57	105
139	88	17	83.81	105
140	89	13	87.25	102
141	102	24	80.95	126
142	96	22	81.36	118
143	84	22	79.25	106
