CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	15234	3840	79.87	19074
2	15422	3798	80.24	19220
3	16008	3920	80.33	19928
4	16036	3921	80.35	19957
5	16326	3917	80.65	20243
6	17011	3951	81.15	20962
7	17154	3882	81.55	21036
8	17315	3865	81.75	21180
9	16922	3752	81.85	20674
10	17485	3793	82.17	21278
11	17345	3984	81.32	21329
12	17184	3775	81.99	20959
13	17115	3932	81.32	21047
14	18215	3866	82.49	22081
15	18017	3944	82.04	21961
16	18115	3952	82.09	22067
17	17052	3914	81.33	20966
18	17452	3704	82.49	21156
19	16994	4033	80.82	21027
20	17181	3928	81.39	21109
21	16982	3892	81.35	20874
22	17041	3870	81.49	20911
23	17132	3976	81.16	21108
24	17421	4011	81.28	21432
25	17782	3858	82.17	21640
26	17214	3910	81.49	21124
27	17028	4129	80.48	21157
28	16951	3832	81.56	20783
29	17338	3957	81.42	21295
30	17201	3832	81.78	21033
31	16988	3887	81.38	20875
32	16555	3845	81.15	20400
33	16157	3804	80.94	19961
34	16066	3825	80.77	19891
35	15618	3639	81.10	19257
36	15532	3892	79.96	19424
37	15871	3728	80.98	19599
38	15244	3696	80.49	18940
39	15677	3814	80.43	19491
40	16194	3852	80.78	20046
41	15528	3701	80.75	19229
42	15359	3738	80.43	19097
43	15622	3864	80.17	19486
44	15271	3711	80.45	18982
45	14935	3620	80.49	18555
46	15344	3794	80.18	19138
47	15831	3734	80.91	19565
48	15525	3779	80.42	19304
49	15488	3904	79.87	19392
50	15192	3715	80.35	18907
51	15186	3717	80.34	18903
52	15440	3664	80.82	19104
53	15265	3723	80.39	18988
54	15838	3760	80.81	19598
55	15994	3723	81.12	19717
56	15679	3709	80.87	19388
57	15637	3706	80.84	19343
58	15532	3686	80.82	19218
59	15568	3796	80.40	19364
60	15383	3760	80.36	19143
61	15446	3663	80.83	19109
62	15523	3637	81.02	19160
63	15953	3888	80.40	19841
64	15481	3706	80.68	19187
65	15302	3722	80.44	19024
66	15357	3858	79.92	19215
67	15050	3605	80.68	18655
68	15132	3816	79.86	18948
69	15849	3664	81.22	19513
70	15626	3910	79.99	19536
71	15935	3597	81.58	19532
72	15746	3856	80.33	19602
73	15999	3795	80.83	19794
74	15641	3667	81.01	19308
75	15314	3687	80.60	19001
76	15011	3690	80.27	18701
77	14893	3611	80.49	18504
78	15100	3557	80.93	18657
79	14972	3568	80.76	18540
80	14919	3575	80.67	18494
81	14874	3693	80.11	18567
82	14908	3642	80.37	18550
83	14619	3573	80.36	18192
84	14708	3518	80.70	18226
85	14709	3433	81.08	18142
86	14861	3687	80.12	18548
87	14754	3502	80.82	18256
88	14825	3531	80.76	18356
89	14594	3655	79.97	18249
90	14782	3501	80.85	18283
91	14418	3355	81.12	17773
92	14920	3568	80.70	18488
93	14752	3358	81.46	18110
94	14543	3364	81.21	17907
95	14840	3477	81.02	18317
96	14979	3428	81.38	18407
97	14620	3444	80.93	18064
98	14600	3379	81.21	17979
99	14476	3389	81.03	17865
100	14503	3549	80.34	18052
101	14681	3503	80.74	18184
102	14649	3474	80.83	18123
103	14877	3381	81.48	18258
104	14979	3372	81.62	18351
105	14795	3261	81.94	18056
106	14443	3307	81.37	17750
107	14409	3326	81.25	17735
108	14440	3399	80.95	17839
109	14666	3330	81.50	17996
110	14171	3155	81.79	17326
111	14374	3244	81.59	17618
112	14410	3239	81.65	17649
113	13994	3306	80.89	17300
114	14036	3338	80.79	17374
115	14173	3167	81.74	17340
116	14169	3219	81.49	17388
117	14137	3295	81.10	17432
118	14131	3209	81.49	17340
119	13683	3176	81.16	16859
120	13522	3149	81.11	16671
121	13523	3199	80.87	16722
122	13291	3068	81.25	16359
123	13111	3061	81.07	16172
124	13067	3009	81.28	16076
125	12908	2967	81.31	15875
126	12625	2949	81.06	15574
127	12211	2869	80.97	15080
128	11590	2572	81.84	14162
129	7615	0	100.00	7615

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	3507	89482	3.77	92989
2	3678	88657	3.98	92335
3	3665	87490	4.02	91155
4	3236	87289	3.57	90525
5	3346	85168	3.78	88514
6	3435	86239	3.83	89674
7	3641	86197	4.05	89838
8	3412	85618	3.83	89030
9	3453	86741	3.83	90194
10	3475	85632	3.90	89107
11	3239	85333	3.66	88572
12	3342	84300	3.81	87642
13	3350	84086	3.83	87436
14	3612	84398	4.10	88010
15	3437	84408	3.91	87845
16	3390	84834	3.84	88224
17	2979	82997	3.46	85976
18	3091	82969	3.59	86060
19	3237	82584	3.77	85821
20	3315	82414	3.87	85729
21	3428	81845	4.02	85273
22	3295	82932	3.82	86227
23	3165	84167	3.62	87332
24	3238	84017	3.71	87255
25	3330	83865	3.82	87195
26	3200	82755	3.72	85955
27	3206	82897	3.72	86103
28	3271	83544	3.77	86815
29	3253	84671	3.70	87924
30	3491	84587	3.96	88078
31	3400	84368	3.87	87768
32	3536	84719	4.01	88255
33	3343	85123	3.78	88466
34	3493	84104	3.99	87597
35	3263	83837	3.75	87100
36	3296	83748	3.79	87044
37	3352	83644	3.85	86996
38	3419	84165	3.90	87584
39	3614	84553	4.10	88167
40	3554	84797	4.02	88351
41	3516	84126	4.01	87642
42	3473	83876	3.98	87349
43	3382	83822	3.88	87204
44	3468	83905	3.97	87373
45	3497	82795	4.05	86292
46	3364	81111	3.98	84475
47	3375	81910	3.96	85285
48	3554	82446	4.13	86000
49	3487	82227	4.07	85714
50	3391	81921	3.97	85312
51	3302	81539	3.89	84841
52	3418	82522	3.98	85940
53	3409	82109	3.99	85518
54	3498	81087	4.14	84585
55	3556	81911	4.16	85467
56	3522	81257	4.15	84779
57	3407	81652	4.01	85059
58	3530	81781	4.14	85311
59	3413	81380	4.03	84793
60	3388	81280	4.00	84668
61	3556	81648	4.17	85204
62	3523	83464	4.05	86987
63	3402	83176	3.93	86578
64	3315	82557	3.86	85872
65	3395	80506	4.05	83901
66	3270	79726	3.94	82996
67	3358	80002	4.03	83360
68	3230	79956	3.88	83186
69	3358	80965	3.98	84323
70	3298	80936	3.92	84234
71	3336	80148	4.00	83484
72	3291	80896	3.91	84187
73	3378	80882	4.01	84260
74	3265	81127	3.87	84392
75	3238	80499	3.87	83737
76	3285	80996	3.90	84281
77	3330	80363	3.98	83693
78	3431	80445	4.09	83876
79	3314	81060	3.93	84374
80	3367	81279	3.98	84646
81	3420	82241	3.99	85661
82	3234	80235	3.87	83469
83	3257	80193	3.90	83450
84	3167	80051	3.81	83218
85	3241	79471	3.92	82712
86	3205	79262	3.89	82467
87	3372	78726	4.11	82098
88	3161	79361	3.83	82522
89	3194	78841	3.89	82035
90	3060	77892	3.78	80952
91	3254	77394	4.03	80648
92	3065	77619	3.80	80684
93	3315	76961	4.13	80276
94	3352	76831	4.18	80183
95	3182	76893	3.97	80075
96	3204	76081	4.04	79285
97	3301	76103	4.16	79404
98	3201	75765	4.05	78966
99	3187	75802	4.03	78989
100	3228	75043	4.12	78271
101	3341	74704	4.28	78045
102	3209	74130	4.15	77339
103	3389	74512	4.35	77901
104	3269	74977	4.18	78246
105	3195	75602	4.05	78797
106	3251	74277	4.19	77528
107	3251	74017	4.21	77268
108	3231	74117	4.18	77348
109	3117	74228	4.03	77345
110	3262	73960	4.22	77222
111	3111	73399	4.07	76510
112	3117	72998	4.10	76115
