CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	9230	2427	79.18	11657
2	9401	2477	79.15	11878
3	10022	2542	79.77	12564
4	10114	2489	80.25	12603
5	9853	2372	80.60	12225
6	10189	2479	80.43	12668
7	10836	2495	81.28	13331
8	10737	2435	81.51	13172
9	10946	2556	81.07	13502
10	10872	2507	81.26	13379
11	11157	2436	82.08	13593
12	10836	2340	82.24	13176
13	10841	2467	81.46	13308
14	10596	2480	81.03	13076
15	10877	2429	81.75	13306
16	10684	2479	81.17	13163
17	10644	2365	81.82	13009
18	10951	2446	81.74	13397
19	11041	2356	82.41	13397
20	10979	2403	82.04	13382
21	11228	2400	82.39	13628
22	11067	2421	82.05	13488
23	11074	2480	81.70	13554
24	11053	2469	81.74	13522
25	11342	2374	82.69	13716
26	10715	2434	81.49	13149
27	10834	2380	81.99	13214
28	10348	2425	81.01	12773
29	9953	2425	80.41	12378
30	10114	2490	80.24	12604
31	9854	2257	81.36	12111
32	10163	2465	80.48	12628
33	10252	2499	80.40	12751
34	10477	2461	80.98	12938
35	10211	2478	80.47	12689
36	10349	2375	81.33	12724
37	10236	2306	81.61	12542
38	10098	2349	81.13	12447
39	10368	2514	80.48	12882
40	10326	2328	81.60	12654
41	10094	2449	80.48	12543
42	9982	2382	80.73	12364
43	9901	2448	80.18	12349
44	9553	2411	79.85	11964
45	9596	2356	80.29	11952
46	9504	2293	80.56	11797
47	9563	2340	80.34	11903
48	9926	2416	80.42	12342
49	9811	2341	80.74	12152
50	9989	2323	81.13	12312
51	9986	2250	81.61	12236
52	9724	2391	80.26	12115
53	10020	2279	81.47	12299
54	9918	2334	80.95	12252
55	9770	2438	80.03	12208
56	9810	2296	81.03	12106
57	9844	2280	81.19	12124
58	9817	2286	81.11	12103
59	9815	2174	81.87	11989
60	9644	2350	80.41	11994
61	9683	2318	80.68	12001
62	9838	2252	81.37	12090
63	9663	2296	80.80	11959
64	9266	2329	79.91	11595
65	9485	2270	80.69	11755
66	9874	2332	80.89	12206
67	9566	2241	81.02	11807
68	9752	2251	81.25	12003
69	9900	2261	81.41	12161
70	9498	2278	80.66	11776
71	9719	2245	81.24	11964
72	9859	2217	81.64	12076
73	9777	2261	81.22	12038
74	9657	2231	81.23	11888
75	9485	2214	81.08	11699
76	9394	2182	81.15	11576
77	9399	2145	81.42	11544
78	9412	2126	81.57	11538
79	9426	2213	80.99	11639
80	9354	2103	81.64	11457
81	9296	2252	80.50	11548
82	9321	2186	81.00	11507
83	9251	2158	81.09	11409
84	9256	2292	80.15	11548
85	9055	2172	80.65	11227
86	9059	2106	81.14	11165
87	9130	2223	80.42	11353
88	9118	2071	81.49	11189
89	9387	2256	80.62	11643
90	9271	2157	81.13	11428
91	9199	2225	80.52	11424
92	9199	2187	80.79	11386
93	9216	2101	81.44	11317
94	9302	2091	81.65	11393
95	9481	2256	80.78	11737
96	9498	2137	81.63	11635
97	9638	2071	82.31	11709
98	9290	2076	81.73	11366
99	9429	2118	81.66	11547
100	9425	2145	81.46	11570
101	9249	2085	81.60	11334
102	9380	2185	81.11	11565
103	9281	2084	81.66	11365
104	9208	2001	82.15	11209
105	9251	1994	82.27	11245
106	9075	2044	81.62	11119
107	9172	2082	81.50	11254
108	9022	2066	81.37	11088
109	8690	1934	81.80	10624
110	9004	2028	81.62	11032
111	8883	1987	81.72	10870
112	8979	1980	81.93	10959
113	8754	1955	81.74	10709
114	8773	1980	81.59	10753
115	8673	2067	80.75	10740
116	8486	1946	81.35	10432
117	8537	1926	81.59	10463
118	8370	1977	80.89	10347
119	8451	1942	81.31	10393
120	8289	1867	81.62	10156
121	8331	1960	80.95	10291
122	8196	1854	81.55	10050
123	8127	1947	80.67	10074
124	7869	1863	80.86	9732
125	8054	1867	81.18	9921
126	7563	1728	81.40	9291
127	7241	1739	80.63	8980
128	6986	1579	81.56	8565
129	4560	0	100.00	4560

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	439	59247	0.74	59686
2	485	59793	0.80	60278
3	486	60254	0.80	60740
4	445	59928	0.74	60373
5	474	58211	0.81	58685
6	480	58279	0.82	58759
7	484	57690	0.83	58174
8	446	57979	0.76	58425
9	463	57623	0.80	58086
10	483	57346	0.84	57829
11	490	56334	0.86	56824
12	460	57034	0.80	57494
13	467	55492	0.83	55959
14	437	55214	0.79	55651
15	440	55512	0.79	55952
16	496	56242	0.87	56738
17	482	54491	0.88	54973
18	476	54860	0.86	55336
19	413	55319	0.74	55732
20	467	54831	0.84	55298
21	460	55149	0.83	55609
22	508	55156	0.91	55664
23	498	55556	0.89	56054
24	513	56777	0.90	57290
25	502	56415	0.88	56917
26	440	55570	0.79	56010
27	459	56200	0.81	56659
28	495	56628	0.87	57123
29	523	57135	0.91	57658
30	486	56351	0.86	56837
31	506	55326	0.91	55832
32	443	55155	0.80	55598
33	424	55334	0.76	55758
34	434	55367	0.78	55801
35	505	55495	0.90	56000
36	437	54910	0.79	55347
37	483	55169	0.87	55652
38	453	55199	0.81	55652
39	467	54683	0.85	55150
40	469	55251	0.84	55720
41	495	55048	0.89	55543
42	458	54937	0.83	55395
43	482	54914	0.87	55396
44	541	55070	0.97	55611
45	488	54933	0.88	55421
46	446	53911	0.82	54357
47	470	54246	0.86	54716
48	471	55080	0.85	55551
49	475	54283	0.87	54758
50	414	54268	0.76	54682
51	487	53761	0.90	54248
52	499	53463	0.92	53962
53	463	53107	0.86	53570
54	528	54029	0.97	54557
55	434	53486	0.80	53920
56	500	53573	0.92	54073
57	477	54110	0.87	54587
58	469	54046	0.86	54515
59	437	54378	0.80	54815
60	392	52851	0.74	53243
61	476	52681	0.90	53157
62	482	52967	0.90	53449
63	468	53573	0.87	54041
64	466	53501	0.86	53967
65	463	53469	0.86	53932
66	491	53756	0.91	54247
67	442	53147	0.82	53589
68	519	52937	0.97	53456
69	473	53046	0.88	53519
70	449	52737	0.84	53186
71	524	53259	0.97	53783
72	490	52914	0.92	53404
73	473	52987	0.88	53460
74	465	53168	0.87	53633
75	507	52535	0.96	53042
76	499	53309	0.93	53808
77	467	53219	0.87	53686
78	439	53322	0.82	53761
79	477	53446	0.88	53923
80	534	53413	0.99	53947
81	454	53507	0.84	53961
82	513	52551	0.97	53064
83	488	52800	0.92	53288
84	454	52423	0.86	52877
85	462	52091	0.88	52553
86	455	51897	0.87	52352
87	421	51915	0.80	52336
88	476	52236	0.90	52712
89	398	52456	0.75	52854
90	469	51668	0.90	52137
91	476	51165	0.92	51641
92	461	50790	0.90	51251
93	447	50657	0.87	51104
94	421	49527	0.84	49948
95	440	49643	0.88	50083
96	480	50037	0.95	50517
97	450	49099	0.91	49549
98	444	49858	0.88	50302
99	379	48942	0.77	49321
100	441	48590	0.90	49031
101	411	48375	0.84	48786
102	450	48269	0.92	48719
103	427	47921	0.88	48348
104	399	48115	0.82	48514
105	433	48333	0.89	48766
106	468	47823	0.97	48291
107	496	48339	1.02	48835
108	441	48663	0.90	49104
109	439	48477	0.90	48916
110	476	47926	0.98	48402
111	476	47109	1.00	47585
112	470	48081	0.97	48551
113	481	47508	1.00	47989
114	461	47085	0.97	47546
115	454	47135	0.95	47589
116	483	47025	1.02	47508
117	482	46229	1.03	46711
118	449	46239	0.96	46688
119	432	45774	0.93	46206
120	463	45447	1.01	45910
121	470	45306	1.03	45776
122	462	45490	1.01	45952
123	454	45002	1.00	45456
124	452	43691	1.02	44143
125	430	42994	0.99	43424
126	402	41600	0.96	42002
127	317	40308	0.78	40625
128	272	36504	0.74	36776
129	142	0	100.00	142

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	1488	201705	0.73	203193
2	1454	197099	0.73	198553
3	1468	196353	0.74	197821
4	1479	196595	0.75	198074
5	1588	194216	0.81	195804
6	1532	194935	0.78	196467
7	1599	192686	0.82	194285
8	1550	192386	0.80	193936
9	1615	194306	0.82	195921
10	1594	193562	0.82	195156
11	1558	192481	0.80	194039
12	1590	191715	0.82	193305
13	1570	192285	0.81	193855
14	1583	190526	0.82	192109
15	1654	189003	0.87	190657
16	1473	186870	0.78	188343
17	1498	185935	0.80	187433
18	1436	184266	0.77	185702
19	1419	181903	0.77	183322
20	1499	183486	0.81	184985
21	1477	184774	0.79	186251
22	1469	184891	0.79	186360
23	1503	183480	0.81	184983
24	1423	184099	0.77	185522
25	1601	184115	0.86	185716
26	1552	184305	0.84	185857
27	1470	183942	0.79	185412
28	1490	183094	0.81	184584
29	1476	183399	0.80	184875
30	1557	184687	0.84	186244
31	1429	182941	0.78	184370
32	1509	182978	0.82	184487
33	1458	181005	0.80	182463
34	1536	181982	0.84	183518
35	1547	183430	0.84	184977
36	1508	183943	0.81	185451
37	1537	184484	0.83	186021
38	1469	185244	0.79	186713
39	1485	187303	0.79	188788
40	1617	187426	0.86	189043
41	1595	189496	0.83	191091
42	1531	188249	0.81	189780
43	1461	187546	0.77	189007
44	1634	188733	0.86	190367
45	1621	189803	0.85	191424
46	1504	188190	0.79	189694
47	1615	187698	0.85	189313
48	1504	186965	0.80	188469
49	1500	187798	0.79	189298
50	1612	188625	0.85	190237
51	1633	188223	0.86	189856
52	1669	186708	0.89	188377
53	1625	186231	0.87	187856
54	1580	186778	0.84	188358
55	1481	185171	0.79	186652
56	1524	186418	0.81	187942
57	1599	185776	0.85	187375
58	1577	185497	0.84	187074
59	1483	185651	0.79	187134
60	1523	185401	0.81	186924
61	1538	184252	0.83	185790
62	1623	183084	0.88	184707
63	1568	184056	0.84	185624
64	1446	183165	0.78	184611
65	1624	181205	0.89	182829
66	1492	181771	0.81	183263
67	1687	181281	0.92	182968
68	1431	182777	0.78	184208
69	1541	182956	0.84	184497
70	1484	183206	0.80	184690
71	1584	182985	0.86	184569
72	1532	183594	0.83	185126
73	1610	184956	0.86	186566
74	1541	183929	0.83	185470
75	1643	183412	0.89	185055
76	1623	185598	0.87	187221
77	1499	185372	0.80	186871
78	1527	185705	0.82	187232
79	1615	184631	0.87	186246
80	1553	184169	0.84	185722
81	1561	184627	0.84	186188
82	1687	183616	0.91	185303
83	1612	183446	0.87	185058
84	1516	182667	0.82	184183
85	1555	181721	0.85	183276
86	1599	180540	0.88	182139
87	1565	179241	0.87	180806
88	1479	179385	0.82	180864
89	1625	179899	0.90	181524
90	1577	179694	0.87	181271
91	1691	179238	0.93	180929
92	1446	179661	0.80	181107
93	1543	179401	0.85	180944
94	1580	178143	0.88	179723
95	1544	176483	0.87	178027
96	1536	175999	0.87	177535
97	1527	174765	0.87	176292
98	1540	174513	0.87	176053
99	1485	175716	0.84	177201
100	1524	174434	0.87	175958
101	1588	174956	0.90	176544
102	1464	174639	0.83	176103
103	1593	173119	0.91	174712
104	1562	173177	0.89	174739
105	1515	172547	0.87	174062
106	1455	171477	0.84	172932
107	1600	171062	0.93	172662
108	1506	169703	0.88	171209
109	1473	170201	0.86	171674
110	1650	168559	0.97	170209
111	1560	167814	0.92	169374
112	1581	167197	0.94	168778
113	1564	166311	0.93	167875
114	1553	165480	0.93	167033
115	1501	164491	0.90	165992
116	1566	163289	0.95	164855
117	1562	164826	0.94	166388
118	1561	163190	0.95	164751
119	1489	161606	0.91	163095
120	1442	161525	0.88	162967
121	1524	159355	0.95	160879
122	1560	158100	0.98	159660
123	1419	156951	0.90	158370
124	1491	154751	0.95	156242
125	1530	152261	0.99	153791
126	1360	148268	0.91	149628
127	1095	142739	0.76	143834
128	1031	129871	0.79	130902
129	422	0	100.00	422

