CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	3968	2435	61.97	6403
2	4479	1843	70.85	6322
3	4411	1529	74.26	5940
4	4342	1351	76.27	5693
5	4506	1213	78.79	5719
6	4578	1124	80.29	5702
7	4222	1175	78.23	5397
8	4306	1083	79.90	5389
9	4230	1047	80.16	5277
10	4245	1080	79.72	5325
11	4150	1091	79.18	5241
12	4292	1103	79.56	5395
13	4291	1123	79.26	5414
14	4285	1088	79.75	5373
15	4278	1120	79.25	5398
16	4304	1066	80.15	5370
17	4197	1086	79.44	5283
18	4365	1073	80.27	5438
19	4171	1135	78.61	5306
20	4099	1053	79.56	5152
21	4253	1008	80.84	5261
22	4145	1131	78.56	5276
23	4154	1078	79.40	5232
24	4135	1088	79.17	5223
25	4213	1074	79.69	5287
26	4173	1043	80.00	5216
27	4291	1108	79.48	5399
28	4105	1102	78.84	5207
29	4148	1049	79.82	5197
30	4109	1117	78.63	5226
31	4162	998	80.66	5160
32	4210	1082	79.55	5292
33	4156	982	80.89	5138
34	4169	1078	79.45	5247
35	4046	1086	78.84	5132
36	4050	982	80.48	5032
37	4117	1060	79.52	5177
38	4139	988	80.73	5127
39	4062	1109	78.55	5171
40	4142	1014	80.33	5156
41	3968	974	80.29	4942
42	4135	1081	79.28	5216
43	4032	1091	78.70	5123
44	4137	1014	80.31	5151
45	4067	1005	80.19	5072
46	3995	1020	79.66	5015
47	3993	1008	79.84	5001
48	4132	1025	80.12	5157
49	4050	1080	78.95	5130
50	4079	1055	79.45	5134
51	3936	1023	79.37	4959
52	4075	1007	80.18	5082
53	4053	1033	79.69	5086
54	4139	1037	79.97	5176
55	3964	1011	79.68	4975
56	4100	984	80.65	5084
57	3926	1072	78.55	4998
58	3978	1006	79.82	4984
59	4031	1011	79.95	5042
60	4056	1062	79.25	5118
61	4067	988	80.45	5055
62	3780	1070	77.94	4850
63	3943	1107	78.08	5050
64	4031	998	80.16	5029
65	3838	1002	79.30	4840
66	3927	981	80.01	4908
67	3782	1008	78.96	4790
68	3705	1056	77.82	4761
69	3848	925	80.62	4773
70	3805	1008	79.06	4813
71	3803	963	79.79	4766
72	3784	987	79.31	4771
73	3777	953	79.85	4730
74	3682	987	78.86	4669
75	3816	955	79.98	4771
76	3642	965	79.05	4607
77	3771	996	79.11	4767
78	3783	998	79.13	4781
79	3717	1015	78.55	4732
80	3889	1017	79.27	4906
81	3797	998	79.19	4795
82	3772	977	79.43	4749
83	3749	1042	78.25	4791
84	3746	990	79.10	4736
85	3723	957	79.55	4680
86	3727	1005	78.76	4732
87	3793	986	79.37	4779
88	3907	1061	78.64	4968
89	3918	949	80.50	4867
90	3887	982	79.83	4869
91	3755	965	79.56	4720
92	3714	974	79.22	4688
93	3793	965	79.72	4758
94	3760	946	79.90	4706
95	3759	973	79.44	4732
96	3845	995	79.44	4840
97	3713	942	79.76	4655
98	3695	978	79.07	4673
99	3707	951	79.58	4658
100	3662	917	79.97	4579
101	3616	967	78.90	4583
102	3822	943	80.21	4765
103	3727	967	79.40	4694
104	3611	946	79.24	4557
105	3595	880	80.34	4475
106	3522	962	78.55	4484
107	3535	906	79.60	4441
108	3627	929	79.61	4556
109	3580	885	80.18	4465
110	3477	922	79.04	4399
111	3438	847	80.23	4285
112	3630	818	81.61	4448
113	3433	876	79.67	4309
114	3465	834	80.60	4299
115	3387	930	78.46	4317
116	3395	903	78.99	4298
117	3432	886	79.48	4318
118	3481	897	79.51	4378
119	3514	853	80.47	4367
120	3509	821	81.04	4330
121	3520	938	78.96	4458
122	3468	866	80.02	4334
123	3364	870	79.45	4234
124	3349	963	77.67	4312
125	3294	917	78.22	4211
126	3403	853	79.96	4256
127	3299	898	78.60	4197
128	3319	857	79.48	4176
129	3359	807	80.63	4166
130	3296	863	79.25	4159
131	3360	802	80.73	4162
132	3256	797	80.34	4053
133	3246	824	79.75	4070
134	3347	790	80.90	4137
135	3134	825	79.16	3959
136	3201	811	79.79	4012
137	3193	847	79.03	4040
138	3214	883	78.45	4097
139	3209	780	80.45	3989
140	3129	824	79.16	3953
141	2980	807	78.69	3787
142	3078	810	79.17	3888
143	3038	785	79.47	3823
144	2980	750	79.89	3730
145	2138	497	81.14	2635

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	2621	22982	10.24	25603
2	2066	22618	8.37	24684
3	1623	22667	6.68	24290
4	1236	23364	5.02	24600
5	1129	23042	4.67	24171
6	1151	22558	4.85	23709
7	1134	22235	4.85	23369
8	1249	22409	5.28	23658
9	1264	22625	5.29	23889
10	1379	22178	5.85	23557
11	1226	22643	5.14	23869
12	1299	22919	5.36	24218
13	1371	22862	5.66	24233
14	1350	22932	5.56	24282
15	1394	23081	5.70	24475
16	1364	22678	5.67	24042
17	1393	22406	5.85	23799
18	1302	22787	5.40	24089
19	1318	22471	5.54	23789
20	1306	22556	5.47	23862
21	1377	22493	5.77	23870
