CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	15796	3337	82.56	19133
2	16642	3497	82.64	20139
3	16851	3435	83.07	20286
4	17135	3509	83.00	20644
5	17083	3394	83.43	20477
6	17339	3334	83.87	20673
7	17728	3486	83.57	21214
8	17926	3387	84.11	21313
9	18035	3392	84.17	21427
10	18123	3337	84.45	21460
11	18178	3487	83.90	21665
12	17804	3330	84.24	21134
13	17963	3360	84.24	21323
14	18049	3390	84.19	21439
15	17721	3352	84.09	21073
16	17336	3578	82.89	20914
17	17216	3358	83.68	20574
18	18053	3287	84.60	21340
19	17760	3300	84.33	21060
20	17926	3318	84.38	21244
21	18080	3401	84.17	21481
22	17918	3474	83.76	21392
23	18184	3459	84.02	21643
24	18025	3370	84.25	21395
25	18372	3412	84.34	21784
26	17554	3262	84.33	20816
27	17469	3371	83.82	20840
28	16892	3340	83.49	20232
29	16371	3216	83.58	19587
30	16597	3285	83.48	19882
31	16395	3273	83.36	19668
32	16571	3284	83.46	19855
33	16560	3213	83.75	19773
34	16802	3297	83.60	20099
35	16764	3208	83.94	19972
36	16958	3142	84.37	20100
37	17474	3277	84.21	20751
38	16606	3254	83.62	19860
39	17033	3399	83.36	20432
40	16915	3317	83.61	20232
41	16477	3176	83.84	19653
42	15917	3290	82.87	19207
43	16066	3334	82.81	19400
44	15741	3167	83.25	18908
45	15695	3260	82.80	18955
46	15781	3099	83.59	18880
47	15730	3286	82.72	19016
48	15854	3104	83.63	18958
49	16196	3240	83.33	19436
50	16294	3265	83.31	19559
51	16436	3099	84.14	19535
52	16094	3113	83.79	19207
53	16056	3316	82.88	19372
54	16289	3076	84.12	19365
55	16124	3206	83.41	19330
56	15810	3243	82.98	19053
57	16374	3273	83.34	19647
58	16047	3337	82.78	19384
59	16256	3194	83.58	19450
60	16015	3080	83.87	19095
61	15909	2958	84.32	18867
62	16079	3168	83.54	19247
63	15894	3180	83.33	19074
64	15522	3158	83.09	18680
65	15898	3032	83.98	18930
66	15844	3063	83.80	18907
