CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	317	85	78.86	402
2	187	56	76.95	243
3	236	62	79.19	298
4	220	56	79.71	276
5	262	49	84.24	311
6	197	51	79.44	248
7	162	35	82.23	197
8	173	32	84.39	205
9	231	48	82.80	279
10	239	53	81.85	292
11	416	66	86.31	482
12	269	56	82.77	325
13	345	60	85.19	405
14	206	41	83.40	247
15	222	41	84.41	263
16	234	40	85.40	274
17	242	40	85.82	282
18	250	40	86.21	290
19	215	53	80.22	268
20	188	46	80.34	234
21	212	49	81.23	261
22	254	42	85.81	296
23	248	49	83.50	297
24	189	43	81.47	232
25	266	43	86.08	309
26	172	48	78.18	220
27	282	51	84.68	333
28	317	68	82.34	385
29	360	75	82.76	435
30	219	49	81.72	268
31	303	62	83.01	365
32	254	41	86.10	295
33	269	51	84.06	320
34	281	45	86.20	326
35	267	49	84.49	316
36	284	38	88.20	322
37	291	53	84.59	344
38	345	51	87.12	396
39	369	63	85.42	432
40	458	72	86.42	530
41	300	51	85.47	351
42	207	41	83.47	248
43	310	58	84.24	368
44	255	64	79.94	319
45	278	39	87.70	317
46	230	38	85.82	268
47	345	53	86.68	398
48	234	51	82.11	285
49	332	55	85.79	387
50	202	31	86.70	233
51	257	67	79.32	324
52	358	71	83.45	429
53	237	38	86.18	275
54	251	45	84.80	296
55	265	49	84.39	314
56	380	86	81.55	466
57	363	78	82.31	441
58	221	51	81.25	272
59	323	60	84.33	383
60	247	39	86.36	286
61	342	49	87.47	391
62	194	48	80.17	242
63	274	58	82.53	332
64	236	56	80.82	292
65	162	41	79.80	203
66	93	24	79.49	117
67	195	30	86.67	225
68	253	56	81.88	309
69	277	65	80.99	342
70	201	35	85.17	236
71	223	41	84.47	264
72	188	35	84.30	223
73	184	38	82.88	222
74	165	26	86.39	191
75	163	31	84.02	194
76	156	44	78.00	200
77	169	35	82.84	204
78	182	42	81.25	224
79	174	34	83.65	208
80	183	45	80.26	228
81	172	38	81.90	210
82	208	34	85.95	242
83	230	45	83.64	275
84	302	56	84.36	358
85	293	60	83.00	353
86	228	44	83.82	272
87	250	40	86.21	290
88	204	46	81.60	250
89	296	62	82.68	358
90	202	38	84.17	240
91	235	43	84.53	278
92	220	47	82.40	267
93	213	36	85.54	249
94	160	24	86.96	184
95	224	35	86.49	259
96	294	55	84.24	349
97	298	47	86.38	345
98	345	57	85.82	402
99	231	55	80.77	286
100	261	49	84.19	310
101	260	60	81.25	320
102	189	40	82.53	229
103	192	41	82.40	233
104	188	34	84.68	222
105	231	45	83.70	276
106	156	36	81.25	192
107	197	37	84.19	234
108	165	38	81.28	203
109	231	53	81.34	284
110	191	45	80.93	236
111	160	41	79.60	201
112	200	49	80.32	249
113	242	61	79.87	303
114	318	61	83.91	379
115	231	49	82.50	280
116	292	66	81.56	358
117	200	46	81.30	246
118	153	50	75.37	203
119	228	49	82.31	277
120	159	42	79.10	201
121	203	49	80.56	252
122	141	39	78.33	180
123	204	36	85.00	240
124	185	39	82.59	224
125	202	47	81.12	249
126	149	41	78.42	190
127	133	26	83.65	159
128	149	36	80.54	185
129	107	0	100.00	107

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	9	694	1.28	703
2	11	609	1.77	620
3	11	710	1.53	721
4	8	593	1.33	601
5	7	572	1.21	579
6	10	521	1.88	531
7	5	550	0.90	555
8	7	654	1.06	661
9	4	621	0.64	625
10	3	576	0.52	579
11	3	595	0.50	598
12	9	568	1.56	577
13	13	712	1.79	725
14	4	609	0.65	613
15	7	564	1.23	571
16	7	540	1.28	547
17	3	535	0.56	538
18	8	614	1.29	622
19	9	824	1.08	833
20	7	815	0.85	822
21	7	909	0.76	916
22	6	831	0.72	837
23	12	773	1.53	785
24	15	787	1.87	802
25	5	620	0.80	625
26	5	579	0.86	584
27	9	634	1.40	643
28	10	752	1.31	762
