CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	13307	7061	65.33	20368
2	13920	5980	69.95	19900
3	13298	4897	73.09	18195
4	12885	4256	75.17	17141
5	12557	3972	75.97	16529
6	11922	3839	75.64	15761
7	10911	3640	74.98	14551
8	11087	3579	75.60	14666
9	11283	3492	76.37	14775
10	11525	3613	76.13	15138
11	11447	3481	76.68	14928
12	11570	3500	76.78	15070
13	11185	3293	77.26	14478
14	11565	3539	76.57	15104
15	11252	3450	76.53	14702
16	11552	3612	76.18	15164
17	11478	3483	76.72	14961
18	11506	3301	77.71	14807
19	11293	3565	76.01	14858
20	11354	3596	75.95	14950
21	11422	3397	77.08	14819
22	11732	3586	76.59	15318
23	11389	3341	77.32	14730
24	11232	3411	76.71	14643
25	11179	3394	76.71	14573
26	11167	3463	76.33	14630
27	11337	3449	76.67	14786
28	11473	3547	76.38	15020
29	11432	3446	76.84	14878
30	11518	3472	76.84	14990
31	11415	3511	76.48	14926
32	11596	3405	77.30	15001
33	11545	3457	76.96	15002
34	11391	3418	76.92	14809
35	11277	3458	76.53	14735
36	11544	3526	76.60	15070
37	11422	3496	76.57	14918
38	11316	3517	76.29	14833
39	11339	3339	77.25	14678
40	11372	3305	77.48	14677
41	11274	3310	77.30	14584
42	11258	3353	77.05	14611
43	11715	3338	77.83	15053
44	11228	3462	76.43	14690
45	11098	3421	76.44	14519
46	11313	3217	77.86	14530
47	11324	3595	75.90	14919
48	11139	3516	76.01	14655
49	11270	3465	76.48	14735
50	11250	3307	77.28	14557
51	11166	3367	76.83	14533
52	11199	3411	76.65	14610
53	11126	3341	76.91	14467
54	11084	3391	76.57	14475
55	11125	3394	76.62	14519
56	11397	3469	76.66	14866
57	11465	3376	77.25	14841
58	11049	3361	76.68	14410
59	11092	3448	76.29	14540
60	11286	3326	77.24	14612
61	11026	3359	76.65	14385
62	11105	3594	75.55	14699
63	11044	3221	77.42	14265
64	11016	3572	75.51	14588
65	11227	3467	76.41	14694
66	11235	3196	77.85	14431
