CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	121	94	56.28	215
2	161	80	66.80	241
3	131	59	68.95	190
4	130	55	70.27	185
5	139	60	69.85	199
6	131	43	75.29	174
7	136	23	85.53	159
8	131	43	75.29	174
9	152	36	80.85	188
10	158	34	82.29	192
11	135	33	80.36	168
12	153	46	76.88	199
13	139	39	78.09	178
14	162	40	80.20	202
15	173	41	80.84	214
16	146	34	81.11	180
17	168	37	81.95	205
18	137	34	80.12	171
19	152	35	81.28	187
20	130	42	75.58	172
21	159	54	74.65	213
22	142	34	80.68	176
23	153	45	77.27	198
24	154	52	74.76	206
25	166	55	75.11	221
26	183	49	78.88	232
27	166	41	80.19	207
28	156	47	76.85	203
29	142	39	78.45	181
30	145	47	75.52	192
31	131	53	71.20	184
32	148	41	78.31	189
33	145	32	81.92	177
34	160	31	83.77	191
35	169	32	84.08	201
36	137	21	86.71	158
37	184	40	82.14	224
38	152	38	80.00	190
39	161	43	78.92	204
40	161	45	78.16	206
41	144	30	82.76	174
42	178	46	79.46	224
43	175	39	81.78	214
44	183	31	85.51	214
45	131	27	82.91	158
46	153	42	78.46	195
47	151	40	79.06	191
48	144	37	79.56	181
49	155	22	87.57	177
50	140	37	79.10	177
51	154	33	82.35	187
52	164	40	80.39	204
53	152	33	82.16	185
54	163	54	75.12	217
55	183	38	82.81	221
56	177	34	83.89	211
57	163	30	84.46	193
58	161	44	78.54	205
59	116	26	81.69	142
60	168	37	81.95	205
61	110	25	81.48	135
62	136	28	82.93	164
63	126	40	75.90	166
64	103	39	72.54	142
65	120	21	85.11	141
66	112	34	76.71	146
67	144	40	78.26	184
68	128	32	80.00	160
69	160	34	82.47	194
70	136	30	81.93	166
71	131	34	79.39	165
72	137	28	83.03	165
73	143	17	89.38	160
74	137	31	81.55	168
75	151	33	82.07	184
76	125	32	79.62	157
77	131	30	81.37	161
78	127	34	78.88	161
79	135	39	77.59	174
80	117	27	81.25	144
81	133	39	77.33	172
82	116	35	76.82	151
83	159	41	79.50	200
84	129	36	78.18	165
85	129	33	79.63	162
86	154	49	75.86	203
87	103	40	72.03	143
88	136	25	84.47	161
89	159	26	85.95	185
90	127	33	79.38	160
91	147	49	75.00	196
92	143	32	81.71	175
93	122	33	78.71	155
94	107	42	71.81	149
95	125	47	72.67	172
96	139	25	84.76	164
97	160	31	83.77	191
98	152	49	75.62	201
99	145	42	77.54	187
100	163	50	76.53	213
101	188	38	83.19	226
102	190	48	79.83	238
103	160	29	84.66	189
104	179	38	82.49	217
