CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	72	41	63.72	113
2	67	31	68.37	98
3	71	24	74.74	95
4	65	22	74.71	87
5	68	16	80.95	84
6	79	19	80.61	98
7	83	22	79.05	105
8	62	17	78.48	79
9	92	14	86.79	106
10	85	13	86.73	98
11	86	14	86.00	100
12	67	15	81.71	82
13	82	20	80.39	102
14	88	12	88.00	100
15	82	18	82.00	100
16	95	24	79.83	119
17	84	16	84.00	100
18	86	16	84.31	102
19	76	21	78.35	97
20	74	22	77.08	96
21	76	13	85.39	89
22	80	23	77.67	103
23	80	20	80.00	100
24	86	19	81.90	105
25	84	10	89.36	94
26	80	18	81.63	98
27	83	22	79.05	105
28	85	18	82.52	103
29	70	11	86.42	81
30	84	12	87.50	96
31	77	28	73.33	105
32	74	13	85.06	87
33	70	25	73.68	95
34	70	12	85.37	82
35	76	23	76.77	99
36	73	17	81.11	90
37	83	14	85.57	97
38	91	17	84.26	108
39	71	19	78.89	90
40	76	16	82.61	92
41	76	8	90.48	84
42	90	15	85.71	105
43	89	17	83.96	106
44	70	12	85.37	82
45	72	17	80.90	89
46	83	12	87.37	95
47	91	8	91.92	99
48	66	16	80.49	82
49	84	11	88.42	95
50	69	24	74.19	93
51	78	25	75.73	103
52	74	21	77.89	95
53	83	18	82.18	101
54	77	16	82.80	93
55	89	16	84.76	105
56	86	12	87.76	98
57	83	22	79.05	105
58	83	22	79.05	105
59	102	14	87.93	116
60	73	16	82.02	89
61	72	13	84.71	85
62	72	19	79.12	91
63	73	17	81.11	90
64	82	13	86.32	95
65	45	11	80.36	56
66	53	13	80.30	66
67	69	17	80.23	86
68	84	13	86.60	97
69	56	10	84.85	66
70	77	9	89.53	86
71	69	15	82.14	84
72	64	14	82.05	78
73	60	16	78.95	76
74	78	21	78.79	99
75	73	12	85.88	85
76	59	14	80.82	73
77	71	13	84.52	84
78	78	5	93.98	83
79	74	11	87.06	85
80	68	12	85.00	80
81	63	13	82.89	76
82	90	12	88.24	102
83	77	10	88.51	87
84	81	11	88.04	92
85	64	21	75.29	85
86	68	15	81.93	83
87	55	12	82.09	67
88	80	11	87.91	91
89	68	10	87.18	78
