CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	135	114	54.22	249
2	156	98	61.42	254
3	162	64	71.68	226
4	164	89	64.82	253
5	141	58	70.85	199
6	152	55	73.43	207
7	169	53	76.13	222
8	173	54	76.21	227
9	183	42	81.33	225
10	218	52	80.74	270
11	202	40	83.47	242
12	181	62	74.49	243
13	189	49	79.41	238
14	214	62	77.54	276
15	206	77	72.79	283
16	189	55	77.46	244
17	204	69	74.73	273
18	158	46	77.45	204
19	182	51	78.11	233
20	187	62	75.10	249
21	205	71	74.28	276
22	215	84	71.91	299
23	225	46	83.03	271
24	192	88	68.57	280
25	203	60	77.19	263
26	225	59	79.23	284
27	201	67	75.00	268
28	190	71	72.80	261
29	193	44	81.43	237
30	182	61	74.90	243
31	164	69	70.39	233
32	190	58	76.61	248
33	177	52	77.29	229
34	184	75	71.04	259
35	199	50	79.92	249
36	221	56	79.78	277
37	210	42	83.33	252
38	208	45	82.21	253
39	206	42	83.06	248
40	206	67	75.46	273
41	217	55	79.78	272
42	199	71	73.70	270
43	205	52	79.77	257
44	214	58	78.68	272
45	185	61	75.20	246
46	151	49	75.50	200
47	220	61	78.29	281
48	196	57	77.47	253
49	167	62	72.93	229
50	187	42	81.66	229
51	177	57	75.64	234
52	192	34	84.96	226
53	183	57	76.25	240
54	209	55	79.17	264
55	214	48	81.68	262
56	231	50	82.21	281
57	186	52	78.15	238
58	210	53	79.85	263
59	172	44	79.63	216
60	164	41	80.00	205
61	165	63	72.37	228
62	201	52	79.45	253
63	177	40	81.57	217
64	163	57	74.09	220
65	162	45	78.26	207
66	185	56	76.76	241
67	160	48	76.92	208
68	179	62	74.27	241
69	166	60	73.45	226
70	173	49	77.93	222
71	169	60	73.80	229
72	117	50	70.06	167
73	154	53	74.40	207
74	157	65	70.72	222
75	157	58	73.02	215
76	166	41	80.19	207
77	162	39	80.60	201
78	164	57	74.21	221
79	152	54	73.79	206
80	143	49	74.48	192
81	144	52	73.47	196
82	161	53	75.23	214
83	168	76	68.85	244
84	160	77	67.51	237
85	155	69	69.20	224
86	172	54	76.11	226
87	168	50	77.06	218
88	177	64	73.44	241
89	163	42	79.51	205
90	144	56	72.00	200
91	134	53	71.66	187
92	161	46	77.78	207
93	141	47	75.00	188
94	145	46	75.92	191
95	174	72	70.73	246
96	150	53	73.89	203
97	182	54	77.12	236
98	209	55	79.17	264
99	183	62	74.69	245
100	225	56	80.07	281
101	196	65	75.10	261
102	247	63	79.68	310
103	181	69	72.40	250
104	183	43	80.97	226
105	193	63	75.39	256
106	159	54	74.65	213
107	145	53	73.23	198
108	148	58	71.84	206
109	145	58	71.43	203
110	160	48	76.92	208
111	150	50	75.00	200
112	193	63	75.39	256
113	219	58	79.06	277
114	203	63	76.32	266
115	168	58	74.34	226
116	173	46	79.00	219
117	165	52	76.04	217
118	135	45	75.00	180
119	147	67	68.69	214
120	154	51	75.12	205
121	158	50	75.96	208
122	111	46	70.70	157
123	124	52	70.45	176
124	139	54	72.02	193
125	156	73	68.12	229
126	172	44	79.63	216
127	148	54	73.27	202
128	174	51	77.33	225
129	171	39	81.43	210
130	150	64	70.09	214
131	177	54	76.62	231
132	186	69	72.94	255
133	160	40	80.00	200
134	164	57	74.21	221
135	173	67	72.08	240
136	137	75	64.62	212
137	149	67	68.98	216
138	157	56	73.71	213
139	140	54	72.16	194
140	180	58	75.63	238
141	187	74	71.65	261
142	156	70	69.03	226
143	154	83	64.98	237
144	184	67	73.31	251
145	149	57	72.33	206

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	99	876	10.15	975
2	56	934	5.66	990
3	55	1032	5.06	1087
4	22	1009	2.13	1031
5	21	935	2.20	956
6	14	951	1.45	965
7	14	949	1.45	963
8	10	959	1.03	969
9	7	1001	0.69	1008
10	14	986	1.40	1000
11	10	1030	0.96	1040
12	12	926	1.28	938
13	6	916	0.65	922
14	10	962	1.03	972
15	7	978	0.71	985
16	8	955	0.83	963
17	4	928	0.43	932
18	14	1093	1.26	1107
