CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	3592	1941	64.92	5533
2	3783	1627	69.93	5410
3	3306	1414	70.04	4720
4	3272	1373	70.44	4645
5	3195	1207	72.58	4402
6	3011	1152	72.33	4163
7	2789	1097	71.77	3886
8	2735	1142	70.54	3877
9	2921	1222	70.50	4143
10	2648	1165	69.45	3813
11	2893	1132	71.88	4025
12	2866	1155	71.28	4021
13	2926	1031	73.94	3957
14	2809	1089	72.06	3898
15	2921	1089	72.84	4010
16	2924	1105	72.57	4029
17	2768	1042	72.65	3810
18	2969	1079	73.34	4048
19	2898	1141	71.75	4039
20	2788	1070	72.27	3858
21	2777	1191	69.98	3968
22	2637	1052	71.48	3689
23	2810	1124	71.43	3934
24	2901	1075	72.96	3976
25	2785	1044	72.73	3829
26	2921	1048	73.60	3969
27	2882	1087	72.61	3969
28	2700	1058	71.85	3758
29	2873	1130	71.77	4003
30	2798	1076	72.23	3874
31	2886	1076	72.84	3962
32	2877	1171	71.07	4048
33	2839	1099	72.09	3938
34	2848	1035	73.35	3883
35	2841	1174	70.76	4015
36	2840	1120	71.72	3960
37	2905	1087	72.77	3992
38	2805	1077	72.26	3882
39	2895	1035	73.66	3930
40	2767	1062	72.26	3829
41	2922	1092	72.80	4014
42	2903	1103	72.47	4006
43	2820	1107	71.81	3927
44	2938	1085	73.03	4023
45	2890	1120	72.07	4010
46	2899	1089	72.69	3988
47	2895	1220	70.35	4115
48	2815	1112	71.68	3927
49	2891	1192	70.81	4083
50	2867	1128	71.76	3995
51	2835	1047	73.03	3882
52	2887	1168	71.20	4055
53	2877	1035	73.54	3912
54	2867	986	74.41	3853
55	2824	1104	71.89	3928
56	2846	1036	73.31	3882
57	2726	1096	71.32	3822
58	2802	1132	71.23	3934
59	2837	1097	72.11	3934
60	2595	1063	70.94	3658
61	2648	1075	71.13	3723
62	2664	1067	71.40	3731
63	2683	1063	71.62	3746
64	2785	1103	71.63	3888
65	2782	1114	71.41	3896
66	2638	1077	71.01	3715
67	2616	1040	71.55	3656
68	2803	1115	71.54	3918
69	2554	1054	70.79	3608
70	2554	1168	68.62	3722
71	2604	1059	71.09	3663
72	2617	1046	71.44	3663
73	2713	1050	72.10	3763
74	2762	1057	72.32	3819
75	2639	1075	71.06	3714
76	2626	1110	70.29	3736
77	2614	1118	70.04	3732
78	2511	1003	71.46	3514
79	2629	984	72.77	3613
80	2719	1026	72.60	3745
