CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	3408	2049	62.45	5457
2	3707	1555	70.45	5262
3	3627	1181	75.44	4808
4	3595	1047	77.45	4642
5	3588	984	78.48	4572
6	3555	928	79.30	4483
7	3393	947	78.18	4340
8	3425	882	79.52	4307
9	3371	841	80.03	4212
10	3441	858	80.04	4299
11	3386	800	80.89	4186
12	3483	886	79.72	4369
13	3239	866	78.90	4105
14	3433	870	79.78	4303
15	3417	841	80.25	4258
16	3570	861	80.57	4431
17	3262	768	80.94	4030
18	3402	856	79.90	4258
19	3360	775	81.26	4135
20	3364	837	80.08	4201
21	3237	808	80.02	4045
22	3415	833	80.39	4248
23	3473	888	79.64	4361
24	3300	808	80.33	4108
25	3346	840	79.93	4186
26	3240	821	79.78	4061
27	3356	771	81.32	4127
28	3333	797	80.70	4130
29	3351	807	80.59	4158
30	3266	781	80.70	4047
31	3381	790	81.06	4171
32	3230	812	79.91	4042
33	3257	845	79.40	4102
34	3311	815	80.25	4126
35	3291	827	79.92	4118
36	3253	797	80.32	4050
37	3305	823	80.06	4128
38	3289	803	80.38	4092
39	3299	839	79.72	4138
40	3397	764	81.64	4161
41	3342	815	80.39	4157
42	3268	793	80.47	4061
43	3151	804	79.67	3955
44	3310	847	79.62	4157
45	3304	802	80.47	4106
46	3197	839	79.21	4036
47	3230	818	79.79	4048
48	3299	786	80.76	4085
49	3390	796	80.98	4186
50	3306	821	80.11	4127
51	3217	829	79.51	4046
52	3223	747	81.18	3970
53	3213	768	80.71	3981
54	3241	772	80.76	4013
55	3259	785	80.59	4044
56	3365	830	80.21	4195
57	3147	763	80.49	3910
58	3245	803	80.16	4048
59	3102	782	79.87	3884
60	3158	820	79.39	3978
61	3078	828	78.80	3906
62	3161	792	79.96	3953
63	3179	744	81.03	3923
64	3224	736	81.41	3960
65	3016	826	78.50	3842
66	2978	876	77.27	3854
67	3123	815	79.30	3938
68	3063	828	78.72	3891
69	3124	824	79.13	3948
70	3111	804	79.46	3915
71	2938	759	79.47	3697
72	2974	747	79.92	3721
73	2980	719	80.56	3699
74	2943	770	79.26	3713
75	2939	786	78.90	3725
76	3121	776	80.09	3897
77	2968	739	80.06	3707
78	3054	769	79.88	3823
79	3121	752	80.58	3873
80	3081	760	80.21	3841
81	2989	793	79.03	3782
82	2944	807	78.49	3751
83	2987	758	79.76	3745
84	2957	814	78.41	3771
85	2998	796	79.02	3794
86	3104	764	80.25	3868
87	3101	772	80.07	3873
88	3141	789	79.92	3930
89	3114	719	81.24	3833
90	3007	805	78.88	3812
91	2931	698	80.77	3629
92	3044	762	79.98	3806
93	2843	702	80.20	3545
