CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	21850	3303	86.87	25153
2	22185	3261	87.18	25446
3	23113	3354	87.33	26467
4	23244	3399	87.24	26643
5	22963	3223	87.69	26186
6	23305	3307	87.57	26612
7	23599	3296	87.74	26895
8	23967	3324	87.82	27291
9	24011	3092	88.59	27103
10	23765	3149	88.30	26914
11	23673	3358	87.58	27031
12	23414	3210	87.94	26624
13	23368	3239	87.83	26607
14	23899	3163	88.31	27062
15	23744	3303	87.79	27047
16	23541	3146	88.21	26687
17	23397	3202	87.96	26599
18	23483	3216	87.95	26699
19	23538	3256	87.85	26794
20	23097	3223	87.75	26320
21	23687	3358	87.58	27045
22	23043	3201	87.80	26244
23	23720	3315	87.74	27035
24	23340	3097	88.29	26437
25	23921	3344	87.74	27265
26	23741	3257	87.94	26998
27	22852	3085	88.11	25937
28	22745	3146	87.85	25891
29	22603	3259	87.40	25862
30	22461	3104	87.86	25565
31	22014	3264	87.09	25278
32	22062	3008	88.00	25070
33	22167	2991	88.11	25158
34	22187	3122	87.66	25309
35	21986	3056	87.80	25042
36	22372	3173	87.58	25545
37	22536	3160	87.70	25696
38	22421	3134	87.74	25555
39	22804	3115	87.98	25919
40	22853	3101	88.05	25954
41	22138	3078	87.79	25216
42	22091	3254	87.16	25345
43	21889	3094	87.62	24983
44	21930	3208	87.24	25138
45	22071	3121	87.61	25192
46	21613	2967	87.93	24580
47	21774	3050	87.71	24824
48	21844	3026	87.83	24870
49	21742	3078	87.60	24820
50	21579	3137	87.31	24716
51	21614	2972	87.91	24586
52	21813	3114	87.51	24927
53	22015	3146	87.50	25161
54	22188	3001	88.09	25189
55	22098	3068	87.81	25166
56	22176	3104	87.72	25280
57	22428	3098	87.86	25526
58	21806	2958	88.06	24764
59	21808	2965	88.03	24773
60	21606	3030	87.70	24636
61	22212	2998	88.11	25210
62	21911	3095	87.62	25006
63	22149	3106	87.70	25255
64	21403	3023	87.62	24426
65	21920	2945	88.16	24865
66	22031	2922	88.29	24953
67	22261	2992	88.15	25253
68	22108	3013	88.01	25121
69	22118	3166	87.48	25284
70	22150	3073	87.82	25223
71	22414	2992	88.22	25406
72	22588	2982	88.34	25570
73	22181	2929	88.34	25110
74	21545	3017	87.72	24562
75	21759	3094	87.55	24853
76	21719	2980	87.93	24699
77	21522	3020	87.69	24542
78	21494	3022	87.67	24516
79	21620	2881	88.24	24501
80	21524	2807	88.46	24331
81	21719	2860	88.36	24579
82	21565	2885	88.20	24450
83	21466	3004	87.72	24470
84	21512	2974	87.85	24486
85	21470	2854	88.27	24324
86	21613	3045	87.65	24658
87	21016	2951	87.69	23967
88	21432	2878	88.16	24310
89	21507	2883	88.18	24390
90	21360	2884	88.10	24244
91	21245	3047	87.46	24292
92	21310	2831	88.27	24141
93	21400	2887	88.11	24287
94	21158	2767	88.43	23925
95	21375	2938	87.92	24313
96	22017	2853	88.53	24870
97	21591	2791	88.55	24382
98	21513	2840	88.34	24353
99	21621	2834	88.41	24455
100	21353	2812	88.36	24165
101	21533	2833	88.37	24366
102	21235	2801	88.35	24036
103	21457	2753	88.63	24210
104	21066	2803	88.26	23869
105	21238	2723	88.64	23961
106	20967	2713	88.54	23680
107	20797	2673	88.61	23470
108	20570	2766	88.15	23336
109	20764	2726	88.40	23490
110	20573	2648	88.60	23221
111	21148	2779	88.39	23927
112	20668	2791	88.10	23459
