CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	570	138	80.51	708
2	245	71	77.53	316
3	266	51	83.91	317
4	233	55	80.90	288
5	284	76	78.89	360
6	328	123	72.73	451
7	200	43	82.30	243
8	236	50	82.52	286
9	290	71	80.33	361
10	371	111	76.97	482
11	363	61	85.61	424
12	541	96	84.93	637
13	520	99	84.01	619
14	354	82	81.19	436
15	290	56	83.82	346
16	280	78	78.21	358
17	260	65	80.00	325
18	187	26	87.79	213
19	174	48	78.38	222
20	192	46	80.67	238
21	211	42	83.40	253
22	304	75	80.21	379
23	290	58	83.33	348
24	281	59	82.65	340
25	258	66	79.63	324
26	292	67	81.34	359
27	337	64	84.04	401
28	341	72	82.57	413
29	385	70	84.62	455
30	231	60	79.38	291
31	347	56	86.10	403
32	305	49	86.16	354
33	274	48	85.09	322
34	258	55	82.43	313
35	239	38	86.28	277
36	288	55	83.97	343
37	267	44	85.85	311
38	245	42	85.37	287
39	349	56	86.17	405
40	706	115	85.99	821
41	620	93	86.96	713
42	494	76	86.67	570
43	466	67	87.43	533
44	328	55	85.64	383
45	273	46	85.58	319
46	187	42	81.66	229
47	303	53	85.11	356
48	166	33	83.42	199
49	353	68	83.85	421
50	314	53	85.56	367
51	424	64	86.89	488
52	696	119	85.40	815
53	386	55	87.53	441
54	511	99	83.77	610
55	330	54	85.94	384
56	305	75	80.26	380
57	357	51	87.50	408
58	367	88	80.66	455
59	531	107	83.23	638
60	321	59	84.47	380
61	398	61	86.71	459
62	261	52	83.39	313
63	371	67	84.70	438
64	397	62	86.49	459
65	261	58	81.82	319
66	201	24	89.33	225
67	250	62	80.13	312
68	349	64	84.50	413
69	316	50	86.34	366
70	365	73	83.33	438
71	321	43	88.19	364
72	347	55	86.32	402
73	275	41	87.03	316
74	341	54	86.33	395
75	208	37	84.90	245
76	149	21	87.65	170
77	193	31	86.16	224
78	179	41	81.36	220
79	186	34	84.55	220
80	315	68	82.25	383
81	342	61	84.86	403
82	476	75	86.39	551
83	227	57	79.93	284
84	291	53	84.59	344
85	335	62	84.38	397
86	374	63	85.58	437
87	369	87	80.92	456
88	308	46	87.01	354
89	411	74	84.74	485
90	245	54	81.94	299
91	209	68	75.45	277
92	223	47	82.59	270
93	204	45	81.93	249
94	245	61	80.07	306
95	207	32	86.61	239
96	229	62	78.69	291
97	303	50	85.84	353
98	471	76	86.11	547
99	437	100	81.38	537
100	511	97	84.05	608
101	448	89	83.43	537
102	368	59	86.18	427
103	209	56	78.87	265
104	189	35	84.38	224
105	219	54	80.22	273
106	136	30	81.93	166
107	148	34	81.32	182
108	164	40	80.39	204
109	394	53	88.14	447
110	400	89	81.80	489
111	303	43	87.57	346
112	321	59	84.47	380
113	342	66	83.82	408
114	355	66	84.32	421
115	294	62	82.58	356
116	331	67	83.17	398
117	283	47	85.76	330
118	241	62	79.54	303
119	322	53	85.87	375
120	296	60	83.15	356
121	212	44	82.81	256
122	265	55	82.81	320
123	243	59	80.46	302
124	162	45	78.26	207
125	253	44	85.19	297
126	223	54	80.51	277
127	240	69	77.67	309
128	221	69	76.21	290
129	126	0	100.00	126

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	10	904	1.09	914
2	15	984	1.50	999
3	15	1257	1.18	1272
4	12	935	1.27	947
5	16	724	2.16	740
6	8	721	1.10	729
7	7	710	0.98	717
8	13	735	1.74	748
9	6	672	0.88	678
10	23	712	3.13	735
11	5	670	0.74	675
12	6	706	0.84	712
13	28	1051	2.59	1079
14	21	881	2.33	902
15	13	1050	1.22	1063
16	16	878	1.79	894
17	9	857	1.04	866
18	14	872	1.58	886
19	8	830	0.95	838
20	10	841	1.18	851
21	10	1003	0.99	1013
22	13	1137	1.13	1150
23	10	1075	0.92	1085
24	25	1042	2.34	1067
25	18	1000	1.77	1018
26	10	821	1.20	831
27	14	733	1.87	747
28	12	762	1.55	774
29	13	725	1.76	738
30	12	827	1.43	839
31	17	905	1.84	922
32	13	985	1.30	998
33	19	1106	1.69	1125
34	13	785	1.63	798
35	7	675	1.03	682
36	11	695	1.56	706
37	10	773	1.28	783
38	9	647	1.37	656
39	9	605	1.47	614
40	13	650	1.96	663
41	11	660	1.64	671
42	11	788	1.38	799
43	10	717	1.38	727
44	12	791	1.49	803
45	12	889	1.33	901
46	9	752	1.18	761
47	16	843	1.86	859
48	7	899	0.77	906
49	5	995	0.50	1000
50	13	1056	1.22	1069
51	12	1011	1.17	1023
52	20	1076	1.82	1096
53	21	946	2.17	967
54	10	913	1.08	923
55	18	806	2.18	824
56	7	676	1.02	683
57	12	735	1.61	747
58	17	702	2.36	719
59	15	854	1.73	869
60	34	1015	3.24	1049
61	17	1060	1.58	1077
62	22	1248	1.73	1270
63	18	907	1.95	925
64	11	817	1.33	828
65	6	761	0.78	767
66	10	720	1.37	730
67	12	717	1.65	729
68	10	708	1.39	718
69	13	649	1.96	662
70	7	668	1.04	675
71	11	724	1.50	735
72	15	812	1.81	827
73	20	1012	1.94	1032
74	11	914	1.19	925
75	14	817	1.68	831
76	7	852	0.81	859
77	11	749	1.45	760
78	22	797	2.69	819
79	12	878	1.35	890
80	18	835	2.11	853
81	21	981	2.10	1002
82	23	1124	2.01	1147
83	13	859	1.49	872
84	10	685	1.44	695
85	9	650	1.37	659
86	10	735	1.34	745
87	2	725	0.28	727
88	7	703	0.99	710
89	8	601	1.31	609
90	11	764	1.42	775
91	15	860	1.71	875
92	17	890	1.87	907
93	19	886	2.10	905
94	13	666	1.91	679
95	12	651	1.81	663
96	9	682	1.30	691
97	12	655	1.80	667
98	12	641	1.84	653
99	15	703	2.09	718
100	13	750	1.70	763
101	14	713	1.93	727
102	14	753	1.83	767
103	13	925	1.39	938
104	15	891	1.66	906
105	10	737	1.34	747
106	12	704	1.68	716
107	10	850	1.16	860
108	11	926	1.17	937
109	12	975	1.22	987
110	15	1110	1.33	1125
111	18	1118	1.58	1136
112	17	1048	1.60	1065
113	15	795	1.85	810
114	11	680	1.59	691
115	8	610	1.29	618
116	9	601	1.48	610
117	10	606	1.62	616
118	16	699	2.24	715
119	14	938	1.47	952
120	14	1023	1.35	1037
121	9	970	0.92	979
122	6	798	0.75	804
123	6	632	0.94	638
124	8	649	1.22	657
125	7	628	1.10	635
126	5	638	0.78	643
127	6	588	1.01	594
128	3	545	0.55	548
129	8	0	100.00	8

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
