CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	432	91	82.60	523
2	163	53	75.46	216
3	211	63	77.01	274
4	132	32	80.49	164
5	158	42	79.00	200
6	129	33	79.63	162
7	154	28	84.62	182
8	150	44	77.32	194
9	162	50	76.42	212
10	275	50	84.62	325
11	342	61	84.86	403
12	280	33	89.46	313
13	272	50	84.47	322
14	137	30	82.04	167
15	224	40	84.85	264
16	170	33	83.74	203
17	199	59	77.13	258
18	160	42	79.21	202
19	189	39	82.89	228
20	151	37	80.32	188
21	166	35	82.59	201
22	186	39	82.67	225
23	184	32	85.19	216
24	211	41	83.73	252
25	170	36	82.52	206
26	179	32	84.83	211
27	243	62	79.67	305
28	277	59	82.44	336
29	292	50	85.38	342
30	191	40	82.68	231
31	286	60	82.66	346
32	196	35	84.85	231
33	303	49	86.08	352
34	156	31	83.42	187
35	201	30	87.01	231
36	167	28	85.64	195
37	219	39	84.88	258
38	153	36	80.95	189
39	217	43	83.46	260
40	345	60	85.19	405
41	345	61	84.98	406
42	328	49	87.00	377
43	284	51	84.78	335
44	202	39	83.82	241
45	252	52	82.89	304
46	134	36	78.82	170
47	255	42	85.86	297
48	185	28	86.85	213
49	271	49	84.69	320
50	193	40	82.83	233
51	273	38	87.78	311
52	288	58	83.24	346
53	172	34	83.50	206
54	209	33	86.36	242
55	211	32	86.83	243
56	246	60	80.39	306
57	282	47	85.71	329
58	271	50	84.42	321
59	401	75	84.24	476
60	250	42	85.62	292
61	318	65	83.03	383
62	130	33	79.75	163
63	189	25	88.32	214
64	115	15	88.46	130
65	148	37	80.00	185
66	154	35	81.48	189
67	187	44	80.95	231
68	302	66	82.07	368
69	294	51	85.22	345
70	306	51	85.71	357
71	279	44	86.38	323
72	213	33	86.59	246
73	265	50	84.13	315
74	148	28	84.09	176
75	202	42	82.79	244
76	135	27	83.33	162
77	222	41	84.41	263
78	179	28	86.47	207
79	172	35	83.09	207
80	155	34	82.01	189
81	145	47	75.52	192
82	241	49	83.10	290
83	185	41	81.86	226
84	237	36	86.81	273
85	275	43	86.48	318
86	246	45	84.54	291
87	388	68	85.09	456
88	315	60	84.00	375
89	361	61	85.55	422
90	167	31	84.34	198
91	218	48	81.95	266
92	143	43	76.88	186
93	121	19	86.43	140
94	106	24	81.54	130
95	150	33	81.97	183
96	140	30	82.35	170
97	227	51	81.65	278
98	230	50	82.14	280
99	280	57	83.09	337
100	250	50	83.33	300
101	250	39	86.51	289
102	164	27	85.86	191
103	173	41	80.84	214
104	141	35	80.11	176
105	170	51	76.92	221
106	108	47	69.68	155
107	175	23	88.38	198
108	138	46	75.00	184
109	220	48	82.09	268
110	206	49	80.78	255
111	170	33	83.74	203
112	255	49	83.88	304
113	232	35	86.89	267
114	264	44	85.71	308
115	205	45	82.00	250
116	240	55	81.36	295
117	156	43	78.39	199
118	111	37	75.00	148
119	175	44	79.91	219
120	123	34	78.34	157
121	125	32	79.62	157
122	97	24	80.17	121
123	104	34	75.36	138
124	120	29	80.54	149
125	146	49	74.87	195
126	134	43	75.71	177
127	231	49	82.50	280
128	261	54	82.86	315
129	115	0	100.00	115

CHG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	7	703	0.99	710
2	7	645	1.07	652
3	6	805	0.74	811
4	3	630	0.47	633
5	5	637	0.78	642
6	6	561	1.06	567
7	4	520	0.76	524
8	7	703	0.99	710
9	5	496	1.00	501
10	9	677	1.31	686
11	7	601	1.15	608
12	7	626	1.11	633
13	10	602	1.63	612
14	5	613	0.81	618
15	10	562	1.75	572
16	10	508	1.93	518
17	11	632	1.71	643
18	10	595	1.65	605
19	4	733	0.54	737
20	2	779	0.26	781
21	11	903	1.20	914
22	11	915	1.19	926
23	14	780	1.76	794
24	8	713	1.11	721
25	3	506	0.59	509
26	6	454	1.30	460
27	2	472	0.42	474
28	3	530	0.56	533
29	6	607	0.98	613
30	10	674	1.46	684
31	12	700	1.69	712
32	3	725	0.41	728
33	8	770	1.03	778
34	8	571	1.38	579
35	7	561	1.23	568
36	7	587	1.18	594
37	5	499	0.99	504
38	4	553	0.72	557
39	13	481	2.63	494
40	4	542	0.73	546
41	5	543	0.91	548
42	2	569	0.35	571
43	14	610	2.24	624
44	5	463	1.07	468
45	6	512	1.16	518
46	9	534	1.66	543
47	8	555	1.42	563
48	5	595	0.83	600
49	7	717	0.97	724
50	9	896	0.99	905
51	9	830	1.07	839
52	14	811	1.70	825
53	5	529	0.94	534
54	5	622	0.80	627
55	3	447	0.67	450
56	6	500	1.19	506
57	4	468	0.85	472
58	6	561	1.06	567
59	13	624	2.04	637
60	5	750	0.66	755
61	5	675	0.74	680
62	13	695	1.84	708
63	9	641	1.38	650
64	7	541	1.28	548
65	16	511	3.04	527
66	8	500	1.57	508
67	7	514	1.34	521
68	1	520	0.19	521
69	6	561	1.06	567
70	8	575	1.37	583
71	9	495	1.79	504
72	4	541	0.73	545
73	6	470	1.26	476
74	8	517	1.52	525
75	7	504	1.37	511
76	9	522	1.69	531
77	8	522	1.51	530
78	8	669	1.18	677
79	9	693	1.28	702
80	9	733	1.21	742
81	11	712	1.52	723
82	11	621	1.74	632
83	2	516	0.39	518
84	5	463	1.07	468
85	6	479	1.24	485
86	3	468	0.64	471
87	1	458	0.22	459
88	10	616	1.60	626
89	7	499	1.38	506
90	6	562	1.06	568
91	9	608	1.46	617
92	7	566	1.22	573
93	9	534	1.66	543
94	4	464	0.85	468
95	7	490	1.41	497
96	8	495	1.59	503
97	1	528	0.19	529
98	7	598	1.16	605
99	2	584	0.34	586
100	6	662	0.90	668
101	3	557	0.54	560
102	9	544	1.63	553
103	11	475	2.26	486
104	3	468	0.64	471
105	5	465	1.06	470
106	10	527	1.86	537
107	8	598	1.32	606
108	13	673	1.90	686
109	11	784	1.38	795
110	14	724	1.90	738
111	3	625	0.48	628
112	4	640	0.62	644
113	7	541	1.28	548
114	3	509	0.59	512
115	2	484	0.41	486
116	6	495	1.20	501
117	3	455	0.66	458
118	3	520	0.57	523
119	2	584	0.34	586
120	8	508	1.55	516
121	5	594	0.83	599
122	3	457	0.65	460
123	6	535	1.11	541
124	10	463	2.11	473
125	9	481	1.84	490
126	3	616	0.48	619
127	4	495	0.80	499
128	6	520	1.14	526
129	5	0	100.00	5

CHH context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	23	2626	0.87	2649
2	30	2313	1.28	2343
3	29	2402	1.19	2431
4	27	2136	1.25	2163
5	29	2125	1.35	2154
6	20	2176	0.91	2196
7	25	2365	1.05	2390
8	39	2713	1.42	2752
9	37	2630	1.39	2667
10	46	2613	1.73	2659
11	48	2412	1.95	2460
12	45	2683	1.65	2728
13	36	2472	1.44	2508
14	21	2565	0.81	2586
15	40	2482	1.59	2522
16	27	2294	1.16	2321
17	47	2168	2.12	2215
18	50	2078	2.35	2128
19	25	2178	1.13	2203
20	29	2057	1.39	2086
21	34	2277	1.47	2311
22	39	2273	1.69	2312
23	38	2201	1.70	2239
24	57	2496	2.23	2553
25	47	2652	1.74	2699
26	36	2787	1.28	2823
27	35	2692	1.28	2727
28	43	2744	1.54	2787
29	38	2525	1.48	2563
30	29	2663	1.08	2692
31	32	2597	1.22	2629
32	23	2403	0.95	2426
33	34	2427	1.38	2461
34	30	2425	1.22	2455
35	36	2409	1.47	2445
36	35	2446	1.41	2481
37	21	2510	0.83	2531
38	43	2882	1.47	2925
