CpG context
===========
position	count methylated	count unmethylated	% methylation	coverage
1	551	182	75.17	733
2	309	89	77.64	398
3	342	83	80.47	425
4	166	57	74.44	223
5	171	59	74.35	230
6	269	70	79.35	339
7	135	30	81.82	165
8	166	43	79.43	209
9	212	43	83.14	255
10	235	65	78.33	300
11	246	45	84.54	291
12	375	79	82.60	454
13	449	102	81.49	551
14	226	65	77.66	291
15	247	54	82.06	301
16	189	57	76.83	246
17	175	45	79.55	220
18	158	47	77.07	205
19	154	41	78.97	195
20	158	36	81.44	194
21	178	49	78.41	227
22	233	46	83.51	279
23	211	50	80.84	261
24	367	84	81.37	451
25	369	100	78.68	469
26	245	61	80.07	306
27	287	47	85.93	334
28	253	52	82.95	305
29	327	72	81.95	399
30	339	77	81.49	416
31	456	75	85.88	531
32	359	80	81.78	439
33	245	65	79.03	310
34	254	41	86.10	295
35	208	47	81.57	255
36	259	43	85.76	302
37	192	35	84.58	227
38	175	40	81.40	215
39	253	38	86.94	291
40	346	69	83.37	415
41	428	76	84.92	504
42	528	100	84.08	628
43	552	87	86.38	639
44	319	66	82.86	385
45	228	47	82.91	275
46	155	26	85.64	181
47	188	45	80.69	233
48	155	54	74.16	209
49	261	65	80.06	326
50	233	52	81.75	285
51	341	76	81.77	417
52	363	76	82.69	439
53	226	51	81.59	277
54	327	68	82.78	395
55	247	55	81.79	302
56	227	67	77.21	294
57	235	54	81.31	289
58	228	57	80.00	285
59	375	87	81.17	462
60	384	90	81.01	474
61	425	92	82.21	517
62	160	42	79.21	202
63	238	46	83.80	284
64	177	40	81.57	217
65	151	29	83.89	180
66	136	28	82.93	164
67	184	35	84.02	219
68	244	87	73.72	331
69	187	52	78.24	239
70	244	56	81.33	300
71	321	65	83.16	386
72	377	76	83.22	453
73	295	86	77.43	381
74	194	45	81.17	239
75	200	40	83.33	240
76	154	37	80.63	191
77	238	52	82.07	290
78	208	40	83.87	248
79	201	52	79.45	253
80	212	61	77.66	273
81	216	57	79.12	273
82	278	69	80.12	347
83	223	47	82.59	270
84	318	56	85.03	374
85	278	67	80.58	345
86	276	58	82.63	334
87	421	93	81.91	514
88	460	82	84.87	542
89	547	103	84.15	650
90	321	51	86.29	372
91	279	64	81.34	343
92	223	49	81.99	272
93	176	38	82.24	214
94	209	47	81.64	256
95	151	37	80.32	188
96	126	42	75.00	168
97	135	35	79.41	170
98	270	61	81.57	331
99	343	72	82.65	415
100	427	75	85.06	502
101	480	95	83.48	575
102	381	86	81.58	467
